team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
FYR Macedonia National Team,FYR Macedonia,2017,FYR Macedonia,3,3,0,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,0,0,0,40,5,0,5,5,5,0,5,0,0,0,5,0,54,54,0,0,0,0,3,3,0,0,0,0,1,1,0,2,2,0,12,12,0,3,3,0,50,50,0,38,38,0,20,20,0,18,18,0,24,24,0,2,2,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,1.67,1.67,0,1.67,1.67,0,0,0,0,0.67,0.67,0,0.67,0.67,0,0,0,0,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,1,1,2,3,3,3,0,0,0,0,0,0,67,67,33,0,0,0,67,67,33,0,0,0,0,0,0,0,0,0,33,33,67,100,100,100,33,33,67,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,67,0,0,67,0,0,0,0,0,67,67,0,0,100,100,0,0,0,0,33,33,0,67,67,0,3,3,0,100,100,0,1,1,0,33,33,0,0,0,0,0,0,0,67,67,0,33,33,0,0,0,0,4.00,4.00,0.00,1,1,0.00,100,67,67,0,0,0,0,0,0.34,1.37,0.00,0.07,1.07,0.00,33,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0
Georgia National Team,Georgia,2017,Georgia,6,4,2,0,3,3,0,2,1,1,1,0,1,1.83,2.5,0.5,0,0,0,11,13,5,8,18,13,5,11,2,2,3,9,-1,41,33,90,108,180,60,3,3,0,2,1,1,1,0,1,3,3,0,38,38,0,11,6,5,54,54,0,64,64,0,22,22,0,42,42,0,54,54,0,4,4,0,3,1,2,1,3,-2,2,2,0,2,2,0,2,0,2,1.33,2,0,3,3.25,2.5,2.17,2.75,1,0.83,0.5,1.5,1.17,1.25,1,0.67,1,0,0.5,0.25,1,6,4,4,3,1,0,4,3,3,2,1,0,2,1,1,1,0,0,0,2,2,3,5,6,0,1,1,2,3,4,0,1,1,1,2,2,100,67,67,50,17,0,100,75,75,50,25,0,100,50,50,50,0,0,0,33,33,50,83,100,0,25,25,50,75,100,0,50,50,50,100,100,5,2,0,3,2,0,2,0,0,83,33,0,75,50,0,100,0,0,50,75,0,34,50,75,0,33,25,50,17,0,50,50,75,0,3,3,0,50,75,0,3,1,2,50,25,100,1,1,0,17,25,0,33,50,0,33,50,0,33,0,100,9.50,9.50,0.00,1.83,1.5,2.50,100,100,100,50,50,50,50,25,1.40,1.95,0.00,0.49,0.99,0.00,83,0,1,1,2,1,1,2,3,2,0,0,1,0,2,0,1,1,0,33,25,50,17,0,50,0
Spain National Team,Spain,2017,Spain,4,2,2,0,2,1,1,2,1,1,0,0,0,2,2,2,0,0,0,30,12,5,7,17,9,8,7,5,2,3,5,2,30,26,36,72,90,60,2,1,1,2,1,1,0,0,0,4,2,2,22,15,7,6,4,2,58,59,57,40,26,14,25,14,11,15,12,3,38,16,22,5,3,2,2,1,1,3,2,1,2,1,1,2,1,1,0,0,0,2,2,2,4.25,4.5,4,3,3.5,2.5,1.25,1,1.5,1.75,2,1.5,1.25,1.5,1,0.5,0.5,0.5,4,4,3,3,2,1,2,2,2,2,1,0,2,2,1,1,1,1,0,0,1,1,2,3,0,0,0,0,1,2,0,0,1,1,1,1,100,100,75,75,50,25,100,100,100,100,50,0,100,100,50,50,50,50,0,0,25,25,50,75,0,0,0,0,50,100,0,0,50,50,50,50,3,3,1,2,2,0,1,1,1,75,75,25,100,100,0,50,50,50,50,50,50,19,50,50,50,50,50,50,0,0,0,100,100,100,2,1,1,50,50,50,1,0,1,25,0,50,2,1,1,50,50,50,50,50,50,50,50,50,0,0,0,5.50,7.50,3.50,1.5,2,1.00,75,75,25,25,25,0,0,0,1.98,2.50,1.45,1.08,0.69,1.47,125,2,0,2,1,0,3,1,2,1,0,0,0,1,1,2,1,0,0,50,50,50,0,0,0,0
Luxembourg National Team,Luxembourg,2017,Luxembourg,3,3,0,0,2,2,0,0,0,0,1,1,0,2,2,0,0,0,0,51,4,4,0,8,8,0,4,0,4,0,0,0,68,68,0,68,68,0,0,0,0,2,2,0,1,1,0,1,1,0,12,12,0,6,6,0,50,50,0,31,31,0,14,14,0,17,17,0,61,61,0,1,1,0,3,3,0,-2,-2,0,0,0,0,2,2,0,1,1,0,0.67,0.67,0,2.67,2.67,0,1.33,1.33,0,1.33,1.33,0,1.33,1.33,0,0.33,0.33,0,1,1,0,3,3,2,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,3,3,3,0,0,0,0,0,0,100,100,67,0,0,0,100,100,67,0,0,0,0,0,0,0,0,0,0,0,33,100,100,100,0,0,33,100,100,100,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,67,67,0,67,67,0,0,0,0,67,67,0,0,0,0,0,67,67,0,33,33,0,33,33,0,1,1,0,33,33,0,2,2,0,67,67,0,1,1,0,33,33,0,0,0,0,67,67,0,33,33,0,4.00,4.00,0.00,2,2,0.00,33,33,33,33,33,33,33,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,33,33,0,0
Portugal National Team,Portugal,2017,Portugal,4,4,0,0,2,2,0,1,1,0,1,1,0,1.75,1.75,0,0,0,0,37,10,4,6,14,14,0,10,0,4,0,6,0,36,36,0,90,90,0,2,2,0,2,2,0,0,0,0,3,3,0,32,32,0,1,1,0,54,54,0,60,60,0,25,25,0,35,35,0,55,55,0,6,6,0,1,1,0,5,5,0,3,3,0,1,1,0,0,0,0,2.5,2.5,0,3.5,3.5,0,2.5,2.5,0,1,1,0,1.75,1.75,0,1.5,1.5,0,0.25,0.25,0,4,4,3,2,1,0,4,4,3,2,1,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,1,2,3,4,0,0,0,0,0,0,100,100,75,50,25,0,100,100,75,50,25,0,0,0,0,0,0,0,0,0,25,50,75,100,0,0,25,50,75,100,0,0,0,0,0,0,4,3,0,4,3,0,0,0,0,100,75,0,100,75,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,75,75,0,3,3,0,75,75,0,0,0,0,0,0,0,1,1,0,25,25,0,75,75,0,25,25,0,0,0,0,8.00,8.00,0.00,0.25,0.25,0.00,100,100,100,100,75,50,25,0,2.20,2.75,0.00,0.47,0.97,0.00,50,1,1,0,3,1,1,2,0,1,0,0,1,0,0,1,0,1,1,25,25,0,25,25,0,0
Norway National Team,Norway,2017,Norway,3,1,2,0,0,0,0,1,1,0,2,0,2,0.33,1,0,0,0,0,134,1,4,-3,5,2,3,1,0,1,3,0,-3,273,90,0,68,90,60,0,0,0,1,1,0,2,0,2,1,1,0,13,7,6,8,2,6,46,50,44,29,13,16,7,5,2,22,8,14,51,13,38,1,1,0,1,0,1,0,1,-1,1,1,0,1,0,1,1,0,1,1.33,3,0.5,1.67,2,1.5,0.33,1,0,1.33,1,1.5,0.67,1,0.5,0.33,1,0,0.33,0,0.5,3,2,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,3,3,3,3,0,0,1,1,1,1,0,1,2,2,2,2,100,67,0,0,0,0,100,100,0,0,0,0,100,50,0,0,0,0,0,33,100,100,100,100,0,0,100,100,100,100,0,50,100,100,100,100,2,0,0,1,0,0,1,0,0,67,0,0,100,0,0,50,0,0,0,0,0,114,0,0,0,33,100,0,67,0,100,33,100,0,2,1,1,67,100,50,2,0,2,67,0,100,0,0,0,0,0,0,33,100,0,33,0,50,33,0,50,4.33,7.00,3.00,2.67,2,3.00,100,67,67,33,0,0,0,0,0.43,0.00,0.95,1.14,0.00,1.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,33,100,0,67,0,100,0
Romania National Team,Romania,2017,Romania,3,3,0,0,2,2,0,0,0,0,1,1,0,2,2,0,0,0,0,52,5,5,0,10,10,0,5,0,5,0,0,0,54,54,0,54,54,0,1,1,0,1,1,0,1,1,0,1,1,0,15,15,0,5,5,0,51,51,0,36,36,0,15,15,0,21,21,0,56,56,0,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1.33,1.33,0,3.33,3.33,0,1.67,1.67,0,1.67,1.67,0,1.33,1.33,0,0.67,0.67,0,0.67,0.67,0,3,3,2,1,1,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,2,2,3,0,0,0,0,0,0,100,100,67,33,33,0,100,100,67,33,33,0,0,0,0,0,0,0,0,0,33,67,67,100,0,0,33,67,67,100,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,67,33,33,67,33,33,0,0,0,67,67,0,0,33,33,0,33,33,0,33,33,0,33,33,0,2,2,0,67,67,0,1,1,0,33,33,0,1,1,0,33,33,0,33,33,0,33,33,0,33,33,0,5.00,5.00,0.00,1.67,1.67,0.00,100,67,33,0,0,0,0,0,1.18,1.70,0.00,1.12,1.62,0.00,100,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,33,33,0,0
Northern Ireland National Team,Northern Ireland,2017,Northern Ireland,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,99,1,0,1,1,1,0,1,0,0,0,1,0,90,90,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,50,50,0,9,9,0,6,6,0,3,3,0,15,15,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,4.00,4.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden National Team,Sweden,2017,Sweden,2,0,2,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,89,4,3,1,7,0,7,0,4,0,3,0,1,45,0,45,60,0,60,0,0,0,2,0,2,0,0,0,0,0,0,8,0,8,0,0,0,50,0,50,15,0,15,8,0,8,7,0,7,17,0,17,0,0,0,3,0,3,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,3.5,0,3.5,2,0,2,1.5,0,1.5,1.5,0,1.5,0,0,0,1.5,0,1.5,2,2,1,1,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,2,100,100,50,50,50,0,0,0,0,0,0,0,100,100,50,50,50,0,0,0,50,50,50,100,0,0,0,0,0,0,0,0,50,50,50,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,50,0,50,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,4.00,0.00,4.00,0,0,0.00,100,100,100,100,50,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,50,0,50,0,0,0,0
Ukraine National Team,Ukraine,2017,Ukraine,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,109,2,2,0,4,4,0,2,0,2,0,0,0,90,90,0,90,90,0,0,0,0,1,1,0,1,1,0,0,0,0,12,12,0,2,2,0,49,49,0,18,18,0,9,9,0,9,9,0,28,28,0,1,1,0,2,2,0,-1,-1,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,2,2,0,1,1,0,1,1,0,1.5,1.5,0,0.5,0.5,0,1,1,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1,1,2,2,2,0,0,0,0,0,0,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,100,100,100,0,50,50,100,100,100,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,100,50,0,100,50,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,50,50,0,50,50,0,6.00,6.00,0.00,1,1,0.00,100,100,50,0,0,0,0,0,0.00,0.46,0.00,0.00,0.28,0.00,50,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0
Moldova National Team,Moldova,2017,Moldova,4,0,4,0,1,0,1,2,0,2,1,0,1,1.25,0,1.25,0,0,0,68,5,5,0,10,0,10,0,5,0,5,0,0,72,0,72,72,0,72,1,0,1,3,0,3,0,0,0,2,0,2,4,0,4,3,0,3,50,0,50,16,0,16,9,0,9,7,0,7,32,0,32,2,0,2,3,0,3,-1,0,-1,1,0,1,2,0,2,1,0,1,1.25,0,1.25,2.5,0,2.5,1.25,0,1.25,1.25,0,1.25,1.25,0,1.25,0.5,0,0.5,0.75,0,0.75,4,4,1,1,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,0,3,3,4,4,100,100,25,25,0,0,0,0,0,0,0,0,100,100,25,25,0,0,0,0,75,75,100,100,0,0,0,0,0,0,0,0,75,75,100,100,3,2,0,0,0,0,3,2,0,75,50,0,0,0,0,75,50,0,25,0,25,0,25,0,25,75,0,75,0,0,0,50,0,50,2,0,2,50,0,50,2,0,2,50,0,50,1,0,1,25,0,25,25,0,25,50,0,50,25,0,25,2.00,0.00,2.00,1,0,1.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,25,0,0,2,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,50,0,50,25,0,25,0
Latvia National Team,Latvia,2017,Latvia,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,174,4,11,-7,15,3,12,1,3,2,9,-1,-6,68,90,60,25,45,20,0,0,0,2,1,1,1,0,1,2,1,1,6,1,5,7,1,6,50,50,50,17,3,14,6,0,6,11,3,8,35,15,20,3,1,2,4,0,4,-1,1,-2,1,1,0,1,0,1,1,0,1,1.33,3,0.5,5,3,6,1.33,1,1.5,3.67,2,4.5,2.33,1,3,1,1,1,1.33,0,2,3,3,3,2,2,1,1,1,1,0,0,0,2,2,2,2,2,1,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,100,100,100,67,67,33,100,100,100,0,0,0,100,100,100,100,100,50,0,0,0,33,33,67,0,0,0,100,100,100,0,0,0,0,0,50,3,2,1,1,0,0,2,2,1,100,67,33,100,0,0,100,100,50,0,0,0,11,0,0,0,67,100,50,33,0,50,67,100,50,1,1,0,33,100,0,1,0,1,33,0,50,1,0,1,33,0,50,33,100,0,33,0,50,33,0,50,2.00,1.00,2.50,2.33,1,3.00,100,67,67,67,67,67,33,0,0.26,0.00,1.26,1.81,0.00,2.81,67,0,1,2,0,0,1,0,0,0,0,2,0,1,1,1,1,2,3,0,0,0,100,100,100,0
Liechtenstein National Team,Liechtenstein,2017,Liechtenstein,2,0,2,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,79,3,2,1,5,0,5,0,3,0,2,0,1,60,0,60,90,0,90,0,0,0,2,0,2,0,0,0,0,0,0,5,0,5,5,0,5,39,0,39,7,0,7,4,0,4,3,0,3,17,0,17,1,0,1,2,0,2,-1,0,-1,0,0,0,1,0,1,1,0,1,0.5,0,0.5,2.5,0,2.5,1.5,0,1.5,1,0,1,1.5,0,1.5,0.5,0,0.5,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,100,100,50,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,0,50,100,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,50,0,50,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,50,0,50,50,0,50,5.00,0.00,5.00,2.5,0,2.50,100,100,0,0,0,0,0,0,0.00,0.00,0.71,1.82,0.00,2.82,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,50,0,50,0,0,0,0
Poland National Team,Poland,2017,Poland,2,2,0,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,0,0,0,152,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,180,180,0,1,1,0,0,0,0,2,2,0,0,0,0,12,12,0,0,0,0,40,40,0,20,20,0,8,8,0,12,12,0,22,22,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,100,50,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,100,100,0,0,0,0,1,1,0,50,50,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,6.00,6.00,0.00,0,0,0.00,100,100,100,100,50,50,0,0,0.87,1.38,0.00,0.67,1.17,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,50,0,50,50,0,0
Slovenia National Team,Slovenia,2017,Slovenia,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,50,0,50,7,0,7,4,0,4,3,0,3,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,1.00,0.00,1.00,2,0,2.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
Germany National Team,Germany,2017,Germany,4,2,2,0,1,1,0,3,1,2,0,0,0,1.5,2,1,0,0,0,58,4,3,1,7,5,2,3,1,2,1,1,0,90,60,180,120,90,180,2,1,1,2,1,1,1,0,1,1,1,0,25,8,17,1,1,0,50,50,50,53,26,27,21,10,11,32,16,16,33,16,17,0,0,0,2,1,1,-2,-1,-1,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,1.75,2.5,1,1,1.5,0.5,0.75,1,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,3,2,1,1,0,0,2,1,1,1,0,0,1,1,0,0,0,0,1,2,3,3,4,4,0,1,1,1,2,2,1,1,2,2,2,2,75,50,25,25,0,0,100,50,50,50,0,0,50,50,0,0,0,0,25,50,75,75,100,100,0,50,50,50,100,100,50,50,100,100,100,100,2,0,0,1,0,0,1,0,0,50,0,0,50,0,0,50,0,0,25,50,0,9,50,50,50,50,50,50,25,0,50,25,50,0,2,1,1,50,50,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,6.25,4.00,8.50,0.25,0.5,0.00,100,100,100,100,100,50,50,50,1.89,2.22,1.55,1.47,1.82,1.11,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,1,0,75,50,100,0,0,0,50
England National Team,England,2017,England,4,2,2,0,0,0,0,2,2,0,2,0,2,0.5,1,0,0,0,0,133,2,4,-2,6,0,6,0,2,0,4,0,-2,180,0,90,90,0,45,2,2,0,1,0,1,3,2,1,1,0,1,21,6,15,5,3,2,47,45,50,25,11,14,11,4,7,14,7,7,50,27,23,1,0,1,2,0,2,-1,0,-1,0,0,0,3,2,1,1,0,1,0.75,1,0.5,1.5,0,3,0.5,0,1,1,0,2,0.75,0,1.5,0.25,0,0.5,0.5,0,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,2,3,3,3,3,4,2,2,2,2,2,2,0,1,1,1,1,2,50,25,25,25,25,0,0,0,0,0,0,0,100,50,50,50,50,0,50,75,75,75,75,100,100,100,100,100,100,100,0,50,50,50,50,100,1,1,1,0,0,0,1,1,1,25,25,25,0,0,0,50,50,50,0,0,0,0,50,100,0,25,0,50,75,100,50,25,0,50,3,2,1,75,100,50,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,75,100,50,25,0,50,5.25,3.00,7.50,1.25,1.5,1.00,75,75,75,75,50,0,0,0,0.39,0.91,0.00,1.06,1.56,0.00,25,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,50,100,0,50,0,100,0
