team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
San Marino National Team,San Marino,2020,San Marino,10,5,5,0,0,0,0,0,0,0,10,5,5,0,0,0,6,0,0,55,1,51,-50,52,19,33,1,0,18,33,-17,-33,900,450,0,18,25,14,0,0,0,1,1,0,9,4,5,0,0,0,8,6,2,23,11,12,23,22,25,35,24,11,18,10,8,17,14,3,106,61,45,0,0,0,27,9,18,-27,-9,-18,0,0,0,0,0,0,10,5,5,0,0,0,5.2,3.8,6.6,0.1,0.2,0,5.1,3.6,6.6,2.7,1.8,3.6,0,0,0,2.7,1.8,3.6,10,10,9,9,5,3,5,5,4,4,1,0,5,5,5,5,4,3,0,0,1,1,5,7,0,0,1,1,4,5,0,0,0,0,1,2,100,100,90,90,50,30,100,100,80,80,20,0,100,100,100,100,80,60,0,0,10,10,50,70,0,0,20,20,80,100,0,0,0,0,20,40,10,7,5,5,3,1,5,4,4,100,70,50,100,60,20,100,80,80,0,0,0,65,0,0,0,10,20,0,90,80,100,0,0,0,0,0,0,0,0,0,10,5,5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0.80,1.20,0.40,2.3,2.2,2.40,100,100,100,90,80,80,70,40,0.36,0.45,0.27,3.80,3.31,4.29,240,0,0,0,0,0,0,0,1,0,4,3,7,6,8,3,5,9,6,0,0,0,100,100,100,40
FYR Macedonia National Team,FYR Macedonia,2020,FYR Macedonia,12,6,6,0,6,4,2,2,0,2,4,2,2,1.67,2,1.33,4,0,0,12,15,14,1,29,17,12,9,6,8,6,1,0,72,60,90,77,68,90,3,1,2,7,4,3,2,1,1,7,5,2,51,32,19,36,19,17,46,50,42,146,90,56,65,37,28,81,53,28,135,57,78,8,6,2,4,2,2,4,4,0,4,3,1,6,3,3,2,0,2,1.5,2,1,2.42,2.83,2,1.25,1.5,1,1.17,1.33,1,1,1.33,0.67,0.67,1,0.33,0.33,0.33,0.33,12,9,5,2,1,0,6,4,4,2,1,0,6,5,1,0,0,0,0,3,7,10,11,12,0,2,2,4,5,6,0,1,5,6,6,6,100,75,42,17,8,0,100,67,67,33,17,0,100,83,17,0,0,0,0,25,58,83,92,100,0,33,33,67,83,100,0,17,83,100,100,100,7,4,1,4,3,1,3,1,0,58,33,8,67,50,17,50,17,0,50,67,33,3,25,17,33,58,67,50,17,17,17,58,83,33,8,4,4,67,67,67,7,2,5,58,33,83,2,2,0,17,33,0,33,50,17,50,50,50,17,0,33,4.25,5.33,3.17,3,3.17,2.83,67,67,50,42,25,25,17,0,1.29,1.52,1.05,1.67,1.51,1.82,42,0,5,1,1,3,1,2,0,2,1,0,1,2,2,1,1,2,4,17,0,33,33,33,33,0
Georgia National Team,Georgia,2020,Georgia,10,6,4,0,3,2,1,2,2,0,5,2,3,1.1,1.33,0.75,4,0,0,37,8,12,-4,20,7,13,4,4,3,9,1,-5,113,134,90,75,180,40,4,4,0,2,0,2,6,4,2,3,2,1,33,24,9,22,13,9,49,52,44,132,72,60,46,28,18,86,44,42,131,84,47,5,2,3,3,0,3,2,2,0,3,2,1,5,4,1,2,0,2,1.4,1.67,1,2,1.17,3.25,0.8,0.67,1,1.2,0.5,2.25,0.8,0.33,1.5,0.5,0.33,0.75,0.3,0,0.75,8,4,3,2,2,1,4,2,1,0,0,0,4,2,2,2,2,1,2,6,7,8,8,9,2,4,5,6,6,6,0,2,2,2,2,3,80,40,30,20,20,10,67,33,17,0,0,0,100,50,50,50,50,25,20,60,70,80,80,90,33,67,83,100,100,100,0,50,50,50,50,75,5,2,1,2,0,0,3,2,1,50,20,10,33,0,0,75,50,25,30,33,25,21,40,67,0,20,0,50,60,67,50,30,33,25,8,6,2,80,100,50,6,4,2,60,67,50,1,0,1,10,0,25,30,33,25,50,67,25,20,0,50,3.30,4.00,2.25,2.2,2.17,2.25,90,80,50,50,30,10,10,0,1.46,1.43,1.52,1.73,1.27,2.41,30,2,0,3,0,0,1,0,1,1,0,1,1,1,0,2,2,4,1,20,33,0,50,33,75,0
Spain National Team,Spain,2020,Spain,10,5,5,0,8,5,3,2,0,2,0,0,0,2.6,3,2.2,1,0,0,3,31,5,26,36,22,14,21,10,1,4,20,6,29,21,45,180,450,113,5,4,1,5,1,4,0,0,0,9,5,4,100,56,44,20,6,14,70,72,68,235,140,95,91,51,40,144,89,55,85,41,44,13,8,5,1,0,1,12,8,4,7,4,3,3,1,2,0,0,0,2.4,2.6,2.2,3.6,4.4,2.8,3.1,4.2,2,0.5,0.2,0.8,1.4,1.6,1.2,1.3,1.6,1,0.1,0,0.2,10,10,7,4,3,1,5,5,5,3,2,1,5,5,2,1,1,0,0,0,3,6,7,9,0,0,0,2,3,4,0,0,3,4,4,5,100,100,70,40,30,10,100,100,100,60,40,20,100,100,40,20,20,0,0,0,30,60,70,90,0,0,0,40,60,80,0,0,60,80,80,100,7,3,2,4,2,1,3,1,1,70,30,20,80,40,20,60,20,20,80,100,60,48,50,80,20,50,20,80,0,0,0,90,100,80,9,5,4,90,100,80,3,1,2,30,20,40,1,0,1,10,0,20,70,80,60,30,20,40,0,0,0,10.00,11.20,8.80,2,1.2,2.80,100,90,90,70,60,60,60,60,3.18,3.63,2.74,0.78,0.60,0.95,100,2,3,2,3,6,0,4,4,7,0,0,1,0,1,1,1,0,1,20,0,40,0,0,0,50
Luxembourg National Team,Luxembourg,2020,Luxembourg,8,4,4,0,1,1,0,1,0,1,6,3,3,0.5,0.75,0.25,4,0,0,42,7,16,-9,23,12,11,4,3,8,8,-4,-5,102,90,120,45,45,45,0,0,0,5,3,2,3,1,2,2,1,1,28,18,10,22,11,11,44,45,44,115,72,43,39,22,17,76,50,26,111,55,56,3,2,1,8,4,4,-5,-2,-3,1,0,1,2,2,0,5,2,3,0.63,0.5,0.75,2.88,3,2.75,0.88,1,0.75,2,2,2,1.38,1.5,1.25,0.38,0.5,0.25,1,1,1,8,7,5,2,1,0,4,4,3,1,0,0,4,3,2,1,1,0,0,1,3,6,7,8,0,0,1,3,4,4,0,1,2,3,3,4,100,88,63,25,13,0,100,100,75,25,0,0,100,75,50,25,25,0,0,12,37,75,87,100,0,0,25,75,100,100,0,25,50,75,75,100,8,3,0,4,2,0,4,1,0,100,38,0,100,50,0,100,25,0,13,25,0,0,0,0,0,63,75,50,38,25,50,25,25,25,1,0,1,13,0,25,5,2,3,63,50,75,2,2,0,25,50,0,13,0,25,25,50,0,63,50,75,3.50,4.50,2.50,2.75,2.75,2.75,100,88,75,63,50,25,25,25,1.55,1.87,1.23,2.02,1.63,2.40,75,0,1,0,1,1,2,1,1,0,1,3,0,3,1,1,2,2,3,13,0,25,75,75,75,25
Portugal National Team,Portugal,2020,Portugal,8,4,4,0,5,2,3,2,2,0,1,0,1,2.13,2,2.25,2,0,0,23,22,6,16,28,11,17,10,12,1,5,9,7,33,36,30,120,360,72,4,3,1,4,1,3,1,1,0,5,2,3,72,42,30,6,1,5,64,65,64,192,110,82,82,45,37,110,65,45,79,36,43,7,4,3,4,1,3,3,3,0,4,2,2,3,2,1,1,0,1,1.88,2,1.75,3.5,2.75,4.25,2.75,2.5,3,0.75,0.25,1.25,1.38,1.25,1.5,0.88,1,0.75,0.5,0.25,0.75,7,7,5,3,3,3,3,3,2,1,1,1,4,4,3,2,2,2,1,1,3,5,5,5,1,1,2,3,3,3,0,0,1,2,2,2,88,88,63,38,38,38,75,75,50,25,25,25,100,100,75,50,50,50,12,12,37,62,62,62,25,25,50,75,75,75,0,0,25,50,50,50,7,4,0,3,2,0,4,2,0,88,50,0,75,50,0,100,50,0,63,50,75,29,50,75,25,50,25,75,13,25,0,63,50,75,5,3,2,63,75,50,2,1,1,25,25,25,2,1,1,25,25,25,50,50,50,38,50,25,13,0,25,9.00,10.50,7.50,0.75,0.25,1.25,88,75,75,63,38,38,38,25,3.07,3.44,2.70,0.92,0.81,1.03,100,2,1,1,1,2,3,5,3,4,2,0,2,0,0,0,1,0,1,25,50,0,13,0,25,25
Norway National Team,Norway,2020,Norway,11,6,5,0,4,2,2,5,3,2,2,1,1,1.55,1.5,1.6,3,0,0,19,20,13,7,33,21,12,13,7,8,5,5,2,49,41,64,76,68,90,3,2,1,8,4,4,0,0,0,7,4,3,69,39,30,13,8,5,54,55,53,145,78,67,62,38,24,83,40,43,141,72,69,7,5,2,2,0,2,5,5,0,4,3,1,6,3,3,1,0,1,1.64,2,1.2,3,3.5,2.4,1.82,2.17,1.4,1.18,1.33,1,0.82,0.83,0.8,0.64,0.83,0.4,0.18,0,0.4,11,11,6,3,1,1,6,6,4,3,1,1,5,5,2,0,0,0,0,0,5,8,10,10,0,0,2,3,5,5,0,0,3,5,5,5,100,100,55,27,9,9,100,100,67,50,17,17,100,100,40,0,0,0,0,0,45,73,91,91,0,0,33,50,83,83,0,0,60,100,100,100,6,3,0,3,2,0,3,1,0,55,27,0,50,33,0,60,20,0,36,33,40,3,27,33,20,73,67,80,0,0,0,64,67,60,9,6,3,82,100,60,6,3,3,55,50,60,1,0,1,9,0,20,36,50,20,55,50,60,9,0,20,6.27,6.50,6.00,1.18,1.33,1.00,100,100,73,45,36,36,36,18,1.68,1.77,1.58,1.50,1.52,1.47,73,3,0,0,1,4,2,5,0,5,0,1,0,1,1,1,2,2,4,45,50,40,18,17,20,0
Romania National Team,Romania,2020,Romania,11,5,6,0,4,2,2,2,1,1,5,2,3,1.27,1.4,1.17,4,0,0,27,18,17,1,35,13,22,7,11,6,11,1,0,55,64,49,58,75,49,3,1,2,6,3,3,2,1,1,5,3,2,55,31,24,22,9,13,49,49,49,173,82,91,67,29,38,106,53,53,132,63,69,6,3,3,12,4,8,-6,-1,-5,2,1,1,4,2,2,5,2,3,0.91,1,0.83,3.18,2.6,3.67,1.64,1.4,1.83,1.55,1.2,1.83,1.64,1.4,1.83,0.55,0.6,0.5,1.09,0.8,1.33,11,10,8,4,2,0,5,4,2,1,1,0,6,6,6,3,1,0,0,1,3,7,9,11,0,1,3,4,4,5,0,0,0,3,5,6,100,91,73,36,18,0,100,80,40,20,20,0,100,100,100,50,17,0,0,9,27,64,82,100,0,20,60,80,80,100,0,0,0,50,83,100,7,6,3,3,2,1,4,4,2,64,55,27,60,40,20,67,67,33,36,40,33,4,27,20,33,55,60,50,18,20,17,45,60,33,5,2,3,45,40,50,9,4,5,82,80,83,1,1,0,9,20,0,18,20,17,36,40,33,45,40,50,5.00,6.20,4.00,2,1.8,2.17,82,82,73,64,27,27,27,18,1.77,1.79,1.74,1.58,1.62,1.54,100,1,0,3,2,1,2,3,2,4,1,2,1,6,3,1,1,0,2,18,20,17,45,40,50,18
Northern Ireland National Team,Northern Ireland,2020,Northern Ireland,10,5,5,0,4,2,2,2,1,1,4,2,2,1.4,1.4,1.4,3,0,0,30,11,16,-5,27,10,17,5,6,5,11,0,-5,82,90,75,56,90,41,3,2,1,6,2,4,2,2,0,5,2,3,54,26,28,14,5,9,46,48,44,116,61,55,43,23,20,73,38,35,116,53,63,2,1,1,6,2,4,-4,-1,-3,0,0,0,6,4,2,4,1,3,0.6,0.8,0.4,2.7,2,3.4,1.1,1,1.2,1.6,1,2.2,0.8,0.6,1,0.2,0.2,0.2,0.6,0.4,0.8,9,8,5,2,1,1,4,4,2,0,0,0,5,4,3,2,1,1,1,2,5,8,9,9,1,1,3,5,5,5,0,1,2,3,4,4,90,80,50,20,10,10,80,80,40,0,0,0,100,80,60,40,20,20,10,20,50,80,90,90,20,20,60,100,100,100,0,20,40,60,80,80,5,2,1,2,1,0,3,1,1,50,20,10,40,20,0,60,20,20,40,40,40,15,30,40,20,60,40,80,20,40,0,50,40,60,5,3,2,50,60,40,8,4,4,80,80,80,2,1,1,20,20,20,0,0,0,60,80,40,40,20,60,5.40,5.20,5.60,1.4,1,1.80,80,70,70,60,60,20,20,20,1.30,1.41,1.18,1.76,1.36,2.15,50,1,0,1,0,0,2,0,4,3,0,3,1,1,3,1,0,2,4,20,20,20,40,40,40,20
Sweden National Team,Sweden,2020,Sweden,10,5,5,0,6,3,3,3,2,1,1,0,1,2.1,2.2,2,2,0,0,10,23,9,14,32,13,19,10,13,3,6,7,7,39,45,35,100,150,75,5,2,3,4,3,1,1,0,1,7,4,3,57,29,28,15,10,5,52,52,53,152,80,72,65,32,33,87,48,39,123,65,58,11,4,7,2,1,1,9,3,6,6,3,3,2,1,1,2,1,1,2,2,2,3.2,2.6,3.8,2.3,2,2.6,0.9,0.6,1.2,1.3,1,1.6,1.1,0.8,1.4,0.2,0.2,0.2,10,10,7,3,1,1,5,5,3,0,0,0,5,5,4,3,1,1,0,0,3,7,9,9,0,0,2,5,5,5,0,0,1,2,4,4,100,100,70,30,10,10,100,100,60,0,0,0,100,100,80,60,20,20,0,0,30,70,90,90,0,0,40,100,100,100,0,0,20,40,80,80,8,3,1,4,1,0,4,2,1,80,30,10,80,20,0,80,40,20,60,60,60,10,50,40,60,40,60,20,10,0,20,70,80,60,8,4,4,80,80,80,4,2,2,40,40,40,0,0,0,0,0,0,60,60,60,20,20,20,20,20,20,5.70,5.80,5.60,1.5,2,1.00,90,90,80,60,50,30,30,30,1.83,1.91,1.74,1.38,1.27,1.49,90,1,4,2,3,3,2,2,3,3,0,0,0,0,2,2,1,0,4,30,40,20,10,0,20,20
Ukraine National Team,Ukraine,2020,Ukraine,8,4,4,0,6,4,2,2,0,2,0,0,0,2.5,3,2,1,0,0,13,17,4,13,21,11,10,10,7,1,3,9,4,42,36,51,180,360,120,5,3,2,3,1,2,1,0,1,5,4,1,34,14,20,14,9,5,53,51,54,117,61,56,49,27,22,68,34,34,94,48,46,10,6,4,2,0,2,8,6,2,5,4,1,3,0,3,0,0,0,2.25,3,1.5,2.63,2.75,2.5,2.13,2.5,1.75,0.5,0.25,0.75,1.5,1.5,1.5,1.25,1.5,1,0.25,0,0.5,7,6,5,2,1,0,4,3,2,1,1,0,3,3,3,1,0,0,1,2,3,6,7,8,0,1,2,3,3,4,1,1,1,3,4,4,88,75,63,25,13,0,100,75,50,25,25,0,75,75,75,25,0,0,12,25,37,75,87,100,0,25,50,75,75,100,25,25,25,75,100,100,7,5,0,4,2,0,3,3,0,88,63,0,100,50,0,75,75,0,75,100,50,34,63,75,50,38,25,50,13,0,25,63,100,25,6,4,2,75,100,50,1,0,1,13,0,25,2,0,2,25,0,50,63,100,25,38,0,75,0,0,0,4.25,3.50,5.00,1.75,2.25,1.25,88,75,63,50,25,25,25,25,1.74,1.78,1.70,1.54,1.43,1.66,38,3,0,5,2,1,2,1,1,2,1,0,0,1,0,1,0,1,0,25,0,50,0,0,0,25
Moldova National Team,Moldova,2020,Moldova,10,5,5,0,1,1,0,0,0,0,9,4,5,0.3,0.6,0,6,0,0,48,4,26,-22,30,17,13,3,1,14,12,-11,-11,225,150,450,35,32,38,1,1,0,3,2,1,6,2,4,2,1,1,33,11,22,27,13,14,41,37,44,69,32,37,25,12,13,44,20,24,117,63,54,2,1,1,12,8,4,-10,-7,-3,1,1,0,3,0,3,6,4,2,0.6,0.6,0.6,3,3.4,2.6,0.4,0.6,0.2,2.6,2.8,2.4,1.4,1.8,1,0.2,0.2,0.2,1.2,1.6,0.8,10,8,7,4,1,0,5,4,4,3,1,0,5,4,3,1,0,0,0,2,3,6,9,10,0,1,1,2,4,5,0,1,2,4,5,5,100,80,70,40,10,0,100,80,80,60,20,0,100,80,60,20,0,0,0,20,30,60,90,100,0,20,20,40,80,100,0,20,40,80,100,100,8,4,2,5,2,2,3,2,0,80,40,20,100,40,40,60,40,0,10,20,0,21,10,20,0,30,40,20,60,40,80,20,20,20,3,1,2,30,20,40,8,4,4,80,80,80,1,0,1,10,0,20,10,20,0,30,0,60,60,80,40,3.30,2.20,4.40,2.7,2.6,2.80,70,60,60,30,20,10,10,10,0.67,0.63,0.70,1.97,2.05,1.90,80,2,0,0,0,0,1,0,0,1,0,1,5,6,0,3,4,3,4,0,0,0,90,80,100,10
Latvia National Team,Latvia,2020,Latvia,10,5,5,0,1,1,0,0,0,0,9,4,5,0.3,0.6,0,6,0,0,47,3,28,-25,31,14,17,1,2,13,15,-12,-13,300,450,225,32,35,30,1,1,0,2,0,2,7,4,3,1,1,0,29,20,9,28,11,17,37,42,32,92,49,43,37,16,21,55,33,22,152,68,84,1,0,1,16,9,7,-15,-9,-6,0,0,0,3,1,2,7,4,3,0.3,0.2,0.4,3.1,2.8,3.4,0.3,0.2,0.4,2.8,2.6,3,1.7,1.8,1.6,0.1,0,0.2,1.6,1.8,1.4,10,8,6,4,2,1,5,4,3,1,1,0,5,4,3,3,1,1,0,2,4,6,8,9,0,1,2,4,4,5,0,1,2,2,4,4,100,80,60,40,20,10,100,80,60,20,20,0,100,80,60,60,20,20,0,20,40,60,80,90,0,20,40,80,80,100,0,20,40,40,80,80,7,6,2,4,3,1,3,3,1,70,60,20,80,60,20,60,60,20,10,20,0,-13,10,20,0,20,0,40,70,80,60,10,20,0,3,1,2,30,20,40,9,5,4,90,100,80,1,0,1,10,0,20,0,0,0,30,20,40,70,80,60,2.90,4.00,1.80,2.8,2.2,3.40,90,90,80,80,70,50,50,20,0.92,0.94,0.90,2.56,2.17,2.95,110,0,0,0,1,0,0,1,0,1,3,6,5,0,3,3,0,5,3,0,0,0,90,80,100,10
Liechtenstein National Team,Liechtenstein,2020,Liechtenstein,10,5,5,0,0,0,0,2,1,1,8,4,4,0.2,0.2,0.2,6,0,0,50,2,31,-29,33,14,19,1,1,13,18,-12,-17,450,450,450,29,35,25,0,0,0,2,1,1,8,4,4,0,0,0,16,8,8,12,6,6,28,27,29,50,25,25,21,10,11,29,15,14,81,40,41,0,0,0,13,4,9,-13,-4,-9,0,0,0,1,1,0,9,4,5,0.1,0.2,0,3.3,2.8,3.8,0.2,0.2,0.2,3.1,2.6,3.6,1.3,0.8,1.8,0,0,0,1.3,0.8,1.8,10,10,6,3,3,1,5,5,2,1,1,0,5,5,4,2,2,1,0,0,4,7,7,9,0,0,3,4,4,5,0,0,1,3,3,4,100,100,60,30,30,10,100,100,40,20,20,0,100,100,80,40,40,20,0,0,40,70,70,90,0,0,60,80,80,100,0,0,20,60,60,80,9,2,1,4,0,0,5,2,1,90,20,10,80,0,0,100,40,20,0,0,0,8,0,0,0,20,20,20,80,80,80,0,0,0,1,1,0,10,20,0,10,5,5,100,100,100,0,0,0,0,0,0,0,0,0,10,20,0,90,80,100,1.60,1.60,1.60,1.2,1.2,1.20,100,90,90,60,50,50,30,20,0.46,0.45,0.48,3.29,3.20,3.38,120,0,0,0,0,0,0,0,1,1,2,4,1,4,2,2,4,6,6,20,20,20,80,80,80,20
Poland National Team,Poland,2020,Poland,10,5,5,0,8,4,4,1,1,0,1,0,1,2.5,2.6,2.4,1,0,0,5,18,5,13,23,13,10,11,7,2,3,9,4,50,41,64,180,225,150,7,4,3,2,1,1,2,1,1,8,4,4,59,36,23,18,11,7,54,55,53,153,93,60,60,31,29,93,62,31,149,67,82,5,2,3,2,1,1,3,1,2,3,1,2,6,4,2,1,0,1,1.5,1.4,1.6,2.3,2.6,2,1.8,2.2,1.4,0.5,0.4,0.6,0.7,0.6,0.8,0.5,0.4,0.6,0.2,0.2,0.2,9,7,4,2,1,0,4,4,2,2,1,0,5,3,2,0,0,0,1,3,6,8,9,10,1,1,3,3,4,5,0,2,3,5,5,5,90,70,40,20,10,0,80,80,40,40,20,0,100,60,40,0,0,0,10,30,60,80,90,100,20,20,60,60,80,100,0,40,60,100,100,100,5,2,0,2,1,0,3,1,0,50,20,0,40,20,0,60,20,0,80,80,80,21,70,80,60,20,20,20,20,20,20,80,80,80,8,4,4,80,80,80,6,3,3,60,60,60,1,1,0,10,20,0,30,20,40,60,80,40,10,0,20,5.90,7.20,4.60,1.8,2.2,1.40,60,50,40,40,40,40,20,20,1.79,2.03,1.54,1.41,1.52,1.31,60,3,1,0,1,1,4,1,4,3,0,1,0,1,0,0,2,0,1,10,20,0,10,0,20,10
Slovenia National Team,Slovenia,2020,Slovenia,10,5,5,0,4,3,1,2,1,1,4,1,3,1.4,2,0.8,3,0,0,32,16,11,5,27,11,16,7,9,4,7,3,2,56,64,50,82,113,64,3,2,1,5,2,3,2,1,1,6,4,2,51,23,28,19,13,6,50,51,49,162,87,75,62,33,29,100,54,46,147,76,71,8,3,5,2,1,1,6,2,4,4,3,1,5,1,4,1,1,0,1.7,2,1.4,2.7,2.2,3.2,1.6,1.4,1.8,1.1,0.8,1.4,1,0.8,1.2,0.8,0.6,1,0.2,0.2,0.2,10,7,4,3,3,0,5,3,1,1,1,0,5,4,3,2,2,0,0,3,6,7,7,10,0,2,4,4,4,5,0,1,2,3,3,5,100,70,40,30,30,0,100,60,20,20,20,0,100,80,60,40,40,0,0,30,60,70,70,100,0,40,80,80,80,100,0,20,40,60,60,100,6,2,1,4,0,0,2,2,1,60,20,10,80,0,0,40,40,20,40,60,20,7,30,40,20,50,40,60,20,20,20,60,80,40,8,4,4,80,80,80,5,2,3,50,40,60,1,0,1,10,0,20,40,60,20,50,20,80,10,20,0,5.10,4.60,5.60,1.9,2.6,1.20,60,60,50,50,50,30,10,10,1.78,1.92,1.65,1.55,1.36,1.74,60,0,1,3,2,4,1,3,0,2,1,0,1,0,3,2,2,1,1,20,20,20,40,20,60,0
