team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Mongolia National Team,Mongolia,2023,Mongolia,3,1,2,0,1,0,1,0,0,0,2,1,1,1,0,1.5,3,0,0,17,2,2,0,4,1,3,0,2,1,1,-1,1,134,0,90,134,90,180,1,0,1,0,0,0,2,1,1,1,0,1,25,7,18,0,0,0,37,35,38,26,10,16,11,0,11,15,10,5,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,1.67,1,2,1.33,1,1.5,0.67,0,1,0.67,1,0.5,0.33,0,0.5,0.33,0,0.5,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,3,3,3,3,0,1,1,1,1,1,0,1,2,2,2,2,100,33,0,0,0,0,100,0,0,0,0,0,100,50,0,0,0,0,0,67,100,100,100,100,0,100,100,100,100,100,0,50,100,100,100,100,1,0,0,0,0,0,1,0,0,33,0,0,0,0,0,50,0,0,33,0,50,-75,33,0,50,0,0,0,67,100,50,33,0,50,3,1,2,100,100,100,2,1,1,67,100,50,0,0,0,0,0,0,33,0,50,67,100,50,0,0,0,8.33,7.00,9.00,0,0,0.00,100,100,100,100,100,100,100,100,1.11,0.95,1.19,2.52,2.66,2.46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,100,50,100
Malaysia National Team,Malaysia,2023,Malaysia,3,2,1,0,2,1,1,0,0,0,1,1,0,2,1.5,3,2,0,0,10,8,4,4,12,8,4,5,3,3,1,2,2,34,36,30,68,60,90,0,0,0,3,2,1,0,0,0,3,2,1,14,11,3,0,0,0,57,58,55,53,33,20,23,14,9,30,19,11,36,9,27,5,2,3,2,1,1,3,1,2,2,1,1,1,1,0,0,0,0,2.33,2,3,4,4,4,2.67,2.5,3,1.33,1.5,1,2.33,1.5,4,1.67,1,3,0.67,0.5,1,3,3,3,2,1,0,2,2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,2,3,0,0,0,1,1,2,0,0,0,0,1,1,100,100,100,67,33,0,100,100,100,50,50,0,100,100,100,100,0,0,0,0,0,33,67,100,0,0,0,50,50,100,0,0,0,0,100,100,2,2,2,1,1,1,1,1,1,67,67,67,50,50,50,100,100,100,67,50,100,-10,0,0,0,100,100,100,0,0,0,100,100,100,1,1,0,33,50,0,1,1,0,33,50,0,2,1,1,67,50,100,67,50,100,33,50,0,0,0,0,4.67,5.50,3.00,0,0,0.00,0,0,0,0,0,0,0,0,2.27,2.18,2.43,1.19,0.97,1.64,167,0,3,0,1,2,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,33,50,0,0
Turkmenistan National Team,Turkmenistan,2023,Turkmenistan,3,1,2,0,1,0,1,0,0,0,2,1,1,1,0,1.5,3,0,0,18,3,5,-2,8,4,4,1,2,3,2,-2,0,90,90,90,54,30,90,0,0,0,2,1,1,1,0,1,1,0,1,21,3,18,0,0,0,51,45,54,34,11,23,14,8,6,20,3,17,31,15,16,2,1,1,5,3,2,-3,-2,-1,0,0,0,1,0,1,2,1,1,0.33,0,0.5,2.67,4,2,1,1,1,1.67,3,1,2.33,4,1.5,0.67,1,0.5,1.67,3,1,3,2,2,1,0,0,1,1,1,1,0,0,2,1,1,0,0,0,0,1,1,2,3,3,0,0,0,0,1,1,0,1,1,2,2,2,100,67,67,33,0,0,100,100,100,100,0,0,100,50,50,0,0,0,0,33,33,67,100,100,0,0,0,0,100,100,0,50,50,100,100,100,3,2,1,1,1,1,2,1,0,100,67,33,100,100,100,100,50,0,33,0,50,-40,0,0,0,67,100,50,33,0,50,33,0,50,0,0,0,0,0,0,1,0,1,33,0,50,2,1,1,67,100,50,0,0,0,33,0,50,67,100,50,7.00,3.00,9.00,0,0,0.00,67,67,67,67,67,67,67,67,1.56,1.64,1.52,1.84,2.36,1.57,100,1,0,0,1,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,67,100,50,67
Guam National Team,Guam,2023,Guam,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,26,1,3,-2,4,1,3,0,1,1,2,-1,-1,180,0,90,60,90,45,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,-1,1,1,0,1,0,0,0,1,1,0,1.5,0,3,2,1,3,0.5,0,1,1.5,1,2,1,1,1,0.5,0,1,0.5,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,100,50,50,0,0,0,100,0,0,0,0,0,100,100,100,0,0,0,0,50,50,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,0,0,0,-34,0,0,0,50,0,100,50,100,0,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,0,0,0,50,100,0,0.00,0.00,0.00,1,1,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,100,100,100,0
Philippines National Team,Philippines,2023,Philippines,3,1,2,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,2,0,0,13,1,4,-3,5,0,5,0,1,0,4,0,-3,273,0,180,68,0,45,2,1,1,0,0,0,2,1,1,1,0,1,17,3,14,0,0,0,60,62,60,49,14,35,21,6,15,28,8,20,0,0,0,0,0,0,2,0,2,-2,0,-2,0,0,0,2,1,1,1,0,1,0.67,1,0.5,1.67,0,2.5,0.33,0,0.5,1.33,0,2,0.67,0,1,0,0,0,0.67,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,2,2,2,3,3,1,1,1,1,1,1,0,1,1,1,2,2,67,33,33,33,0,0,0,0,0,0,0,0,100,50,50,50,0,0,33,67,67,67,100,100,100,100,100,100,100,100,0,50,50,50,100,100,1,1,0,0,0,0,1,1,0,33,33,0,0,0,0,50,50,0,33,0,50,0,67,100,50,0,0,0,67,100,50,33,0,50,2,1,1,67,100,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,67,100,50,33,0,50,5.67,3.00,7.00,0,0,0.00,67,67,67,67,67,67,67,67,2.07,1.95,2.13,1.98,1.88,2.03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,33,100,0,33,0,50,67
Cambodia National Team,Cambodia,2023,Cambodia,5,2,3,0,2,1,1,1,0,1,2,1,1,1.4,1.5,1.33,4,0,0,7,5,8,-3,13,6,7,2,3,4,4,-2,-1,90,90,90,56,45,68,1,0,1,2,1,1,2,1,1,1,0,1,6,5,1,0,0,0,42,47,39,32,12,20,18,9,9,14,3,11,0,0,0,2,0,2,6,3,3,-4,-3,-1,1,0,1,0,0,0,4,2,2,0.6,0,1,2.6,3,2.33,1,1,1,1.6,2,1.33,1.6,1.5,1.67,0.4,0,0.67,1.2,1.5,1,5,4,3,1,0,0,2,2,2,0,0,0,3,2,1,1,0,0,0,1,2,4,5,5,0,0,0,2,2,2,0,1,2,2,3,3,100,80,60,20,0,0,100,100,100,0,0,0,100,67,33,33,0,0,0,20,40,80,100,100,0,0,0,100,100,100,0,33,67,67,100,100,5,2,1,2,1,0,3,1,1,100,40,20,100,50,0,100,33,33,40,50,33,-13,20,0,33,40,50,33,40,50,33,20,0,33,1,0,1,20,0,33,3,2,1,60,100,33,1,0,1,20,0,33,20,0,33,0,0,0,80,100,67,2.00,5.00,0.50,0,0,0.00,67,67,33,33,33,33,33,33,1.48,1.97,1.24,2.69,2.62,2.73,80,0,0,1,1,0,2,0,0,1,0,3,1,2,0,1,1,0,0,20,0,33,40,50,33,0
Yemen National Team,Yemen,2023,Yemen,3,2,1,0,0,0,0,1,0,1,2,2,0,0.33,0,1,4,0,0,20,0,7,-7,7,7,0,0,0,7,0,-7,0,0,0,0,39,26,0,1,0,1,0,0,0,3,2,1,0,0,0,14,12,2,0,0,0,48,53,38,49,36,13,19,10,9,30,26,4,0,0,0,0,0,0,3,3,0,-3,-3,0,0,0,0,1,0,1,2,2,0,0.33,0,1,2.33,3.5,0,0,0,0,2.33,3.5,0,1,1.5,0,0,0,0,1,1.5,0,2,2,1,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,1,1,2,2,2,3,0,0,1,1,1,2,1,1,1,1,1,1,67,67,33,33,33,0,100,100,50,50,50,0,0,0,0,0,0,0,33,33,67,67,67,100,0,0,50,50,50,100,100,100,100,100,100,100,2,1,0,2,1,0,0,0,0,67,33,0,100,50,0,0,0,0,0,0,0,-25,33,0,100,0,0,0,100,100,100,0,0,0,1,0,1,33,0,100,3,2,1,100,100,100,0,0,0,0,0,0,0,0,0,33,0,100,67,100,0,4.67,6.00,2.00,0,0,0.00,33,33,33,33,33,33,33,33,1.94,1.98,1.88,2.05,2.13,1.89,33,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,0,33,0,100,67,100,0,33
Thailand National Team,Thailand,2023,Thailand,3,1,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,2,0,0,12,5,2,3,7,3,4,3,2,0,2,3,0,54,30,90,134,0,90,2,1,1,0,0,0,1,0,1,2,1,1,12,3,9,0,0,0,50,50,50,42,15,27,18,7,11,24,8,16,21,12,9,3,2,1,2,0,2,1,2,-1,2,1,1,0,0,0,1,0,1,2,3,1.5,2.33,3,2,1.67,3,1,0.67,0,1,1.67,2,1.5,1,2,0.5,0.67,0,1,3,3,1,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,2,3,3,3,0,0,0,1,1,1,0,0,2,2,2,2,100,100,33,0,0,0,100,100,100,0,0,0,100,100,0,0,0,0,0,0,67,100,100,100,0,0,0,100,100,100,0,0,100,100,100,100,3,2,0,1,1,0,2,1,0,100,67,0,100,100,0,100,50,0,67,100,50,90,67,100,50,0,0,0,33,0,50,67,100,50,2,1,1,67,100,50,1,0,1,33,0,50,0,0,0,0,0,0,67,100,50,0,0,0,33,0,50,4.00,3.00,4.50,0,0,0.00,33,33,33,33,33,0,0,0,1.88,2.14,1.75,0.66,0.60,0.70,33,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,33,0,50,0
Singapore National Team,Singapore,2023,Singapore,3,1,2,0,1,0,1,0,0,0,2,1,1,1,0,1.5,3,0,0,14,7,5,2,12,1,11,0,7,1,4,-1,3,39,0,26,54,90,45,0,0,0,2,0,2,1,1,0,2,0,2,9,1,8,0,0,0,43,50,39,24,9,15,14,4,10,10,5,5,19,19,0,3,0,3,0,0,0,3,0,3,1,0,1,2,1,1,0,0,0,1.67,1,2,4,1,5.5,2.33,0,3.5,1.67,1,2,1,0,1.5,1,0,1.5,0,0,0,3,2,2,1,1,1,1,0,0,0,0,0,2,2,2,1,1,1,0,1,1,2,2,2,0,1,1,1,1,1,0,0,0,1,1,1,100,67,67,33,33,33,100,0,0,0,0,0,100,100,100,50,50,50,0,33,33,67,67,67,0,100,100,100,100,100,0,0,0,50,50,50,1,1,1,0,0,0,1,1,1,33,33,33,0,0,0,50,50,50,33,0,50,-30,0,0,0,67,0,100,33,100,0,67,0,100,3,1,2,100,100,100,2,1,1,67,100,50,0,0,0,0,0,0,33,0,50,67,100,50,0,0,0,3.00,1.00,4.00,0,0,0.00,100,100,100,100,33,0,0,0,1.09,1.07,1.10,2.03,1.85,2.12,133,1,1,0,0,1,2,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,67,100,50,0
Uzbekistan National Team,Uzbekistan,2023,Uzbekistan,3,2,1,0,3,2,1,0,0,0,0,0,0,3,3,3,1,0,0,3,9,0,9,9,5,4,5,4,0,0,5,4,30,36,23,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,31,22,9,0,0,0,62,63,59,58,34,24,32,20,12,26,14,12,23,6,17,4,3,1,0,0,0,4,3,1,3,2,1,0,0,0,0,0,0,3,3,3,3,2.5,4,3,2.5,4,0,0,0,1.33,1.5,1,1.33,1.5,1,0,0,0,3,3,2,1,0,0,2,2,1,0,0,0,1,1,1,1,0,0,0,0,1,2,3,3,0,0,1,2,2,2,0,0,0,0,1,1,100,100,67,33,0,0,100,100,50,0,0,0,100,100,100,100,0,0,0,0,33,67,100,100,0,0,50,100,100,100,0,0,0,0,100,100,3,1,0,2,1,0,1,0,0,100,33,0,100,50,0,100,0,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,3,2,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,10.33,11.00,9.00,0,0,0.00,67,67,67,67,67,67,67,67,2.90,2.65,3.42,0.54,0.43,0.78,33,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Hong Kong National Team,Hong Kong,2023,Hong Kong,3,1,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,2,0,0,11,5,5,0,10,3,7,2,3,1,4,1,-1,54,45,60,54,90,45,1,0,1,1,1,0,1,0,1,2,1,1,19,5,14,0,0,0,52,52,53,39,11,28,21,7,14,18,4,14,0,0,0,4,2,2,2,0,2,2,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,3.33,3,3.5,1.67,2,1.5,1.67,1,2,2,2,2,1.33,2,1,0.67,0,1,3,3,3,1,0,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,2,3,3,0,0,0,1,1,1,0,0,0,1,2,2,100,100,100,33,0,0,100,100,100,0,0,0,100,100,100,50,0,0,0,0,0,67,100,100,0,0,0,100,100,100,0,0,0,50,100,100,3,3,0,1,1,0,2,2,0,100,100,0,100,100,0,100,100,0,67,100,50,30,33,0,50,33,100,0,33,0,50,67,100,50,2,1,1,67,100,50,1,0,1,33,0,50,0,0,0,0,0,0,67,100,50,0,0,0,33,0,50,6.33,5.00,7.00,0,0,0.00,100,100,100,100,100,67,33,33,1.81,1.59,1.92,1.74,1.31,1.96,100,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,33,0,50,0
Kuwait National Team,Kuwait,2023,Kuwait,3,1,2,0,1,0,1,0,0,0,2,1,1,1,0,1.5,3,0,0,15,5,6,-1,11,3,8,1,4,2,4,-1,0,54,90,45,45,45,45,0,0,0,2,1,1,1,0,1,2,1,1,19,8,11,0,0,0,53,52,54,25,2,23,17,2,15,8,0,8,0,0,0,2,1,1,1,1,0,1,0,1,1,0,1,2,1,1,0,0,0,1.67,1,2,3.67,3,4,1.67,1,2,2,2,2,1,2,0.5,0.67,1,0.5,0.33,1,0,3,3,3,1,1,0,1,1,1,0,0,0,2,2,2,1,1,0,0,0,0,2,2,3,0,0,0,1,1,1,0,0,0,1,1,2,100,100,100,33,33,0,100,100,100,0,0,0,100,100,100,50,50,0,0,0,0,67,67,100,0,0,0,100,100,100,0,0,0,50,50,100,2,1,0,1,1,0,1,0,0,67,33,0,100,100,0,50,0,0,33,0,50,0,0,0,0,67,100,50,33,0,50,67,100,50,2,0,2,67,0,100,1,0,1,33,0,50,1,1,0,33,100,0,33,0,50,67,100,50,0,0,0,6.33,8.00,5.50,0,0,0.00,100,100,100,67,67,67,0,0,1.40,0.79,1.71,1.31,0.63,1.65,133,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,0,3,0,0,0,67,100,50,0
Kyrgyzstan National Team,Kyrgyzstan,2023,Kyrgyzstan,3,2,1,0,2,1,1,1,1,0,0,0,0,2.33,2,3,2,0,0,8,4,1,3,5,3,2,2,2,1,0,1,2,68,90,45,273,180,0,2,1,1,1,1,0,1,1,0,1,0,1,24,17,7,0,0,0,65,63,70,47,32,15,18,11,7,29,21,8,11,0,11,2,0,2,0,0,0,2,0,2,1,0,1,2,2,0,0,0,0,1.67,1,3,1.67,1.5,2,1.33,1,2,0.33,0.5,0,0.67,0,2,0.67,0,2,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,2,3,3,3,1,1,1,2,2,2,0,0,1,1,1,1,67,67,33,0,0,0,50,50,50,0,0,0,100,100,0,0,0,0,33,33,67,100,100,100,50,50,50,100,100,100,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,33,33,0,0,0,0,100,100,0,67,50,100,-39,67,50,100,33,50,0,33,50,0,33,0,100,3,2,1,100,100,100,2,2,0,67,100,0,0,0,0,0,0,0,33,0,100,67,100,0,0,0,0,8.00,8.50,7.00,0,0,0.00,100,100,100,100,100,67,33,33,2.13,2.04,2.34,0.77,0.75,0.82,67,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,33,50,0,0,0,0,0
Myanmar National Team,Myanmar,2023,Myanmar,3,2,1,0,0,0,0,0,0,0,3,2,1,0,0,0,4,0,0,24,2,12,-10,14,10,4,2,0,8,4,-6,-4,134,90,0,23,23,23,0,0,0,1,1,0,2,1,1,0,0,0,16,11,5,0,0,0,42,42,44,28,21,7,14,11,3,14,10,4,20,8,12,0,0,0,6,5,1,-6,-5,-1,0,0,0,0,0,0,3,2,1,0,0,0,4.67,5,4,0.67,1,0,4,4,4,2,2.5,1,0,0,0,2,2.5,1,3,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,0,0,1,1,1,1,0,0,0,0,1,1,100,100,67,67,33,33,100,100,50,50,50,50,100,100,100,100,0,0,0,0,33,33,67,67,0,0,50,50,50,50,0,0,0,0,100,100,3,2,1,2,2,1,1,0,0,100,67,33,100,100,50,100,0,0,0,0,0,0,0,0,0,33,50,0,67,50,100,0,0,0,0,0,0,0,0,0,3,2,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,5.33,5.50,5.00,0,0,0.00,100,100,100,100,67,67,33,33,1.30,1.41,1.08,2.06,1.96,2.26,100,0,0,0,0,0,1,1,0,0,2,1,1,0,2,3,1,0,2,0,0,0,100,100,100,0
Nepal National Team,Nepal,2023,Nepal,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,4,0,0,25,1,13,-12,14,5,9,1,0,4,9,-3,-9,273,90,0,21,23,20,0,0,0,1,1,0,2,0,2,0,0,0,7,6,1,0,0,0,48,41,52,17,9,8,6,3,3,11,6,5,0,0,0,0,0,0,3,1,2,-3,-1,-2,0,0,0,1,0,1,2,1,1,0.33,0,0.5,4.67,5,4.5,0.33,1,0,4.33,4,4.5,1,1,1,0,0,0,1,1,1,3,3,2,2,2,1,1,1,1,1,1,0,2,2,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,1,1,1,100,100,67,67,67,33,100,100,100,100,100,0,100,100,50,50,50,50,0,0,33,33,33,67,0,0,0,0,0,100,0,0,50,50,50,50,2,1,0,1,0,0,1,1,0,67,33,0,100,0,0,50,50,0,0,0,0,106,0,0,0,33,100,0,67,0,100,0,0,0,1,0,1,33,0,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,33,0,50,67,100,50,2.33,6.00,0.50,0,0,0.00,67,67,33,33,33,33,0,0,0.70,1.00,0.55,3.11,2.25,3.54,133,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,2,2,3,0,0,0,100,100,100,0
Indonesia National Team,Indonesia,2023,Indonesia,5,3,2,0,4,2,2,0,0,0,1,1,0,2.4,2,3,2,0,0,1,14,3,11,17,11,6,9,5,2,1,7,4,32,30,36,150,134,180,2,1,1,2,1,1,1,1,0,3,2,1,10,9,1,3,2,1,47,46,48,44,41,3,27,24,3,17,17,0,0,0,0,5,3,2,1,0,1,4,3,1,3,2,1,2,1,1,0,0,0,2.2,2.33,2,3.4,3.67,3,2.8,3,2.5,0.6,0.67,0.5,1.2,1,1.5,1,1,1,0.2,0,0.5,5,4,4,1,1,1,3,2,2,1,1,1,2,2,2,0,0,0,0,1,1,4,4,4,0,1,1,2,2,2,0,0,0,2,2,2,100,80,80,20,20,20,100,67,67,33,33,33,100,100,100,0,0,0,0,20,20,80,80,80,0,33,33,67,67,67,0,0,0,100,100,100,4,2,0,2,1,0,2,1,0,80,40,0,67,33,0,100,50,0,80,67,100,-3,40,33,50,40,33,50,20,33,0,60,67,50,4,3,1,80,100,50,1,1,0,20,33,0,1,0,1,20,0,50,60,67,50,40,33,50,0,0,0,3.33,4.50,1.00,1.5,2,1.00,67,67,67,33,33,33,33,33,1.93,2.59,0.63,1.07,1.20,0.79,100,1,1,1,0,4,3,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,20,33,0,33
