team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
San Marino National Team,San Marino,2020/2021,San Marino,4,2,2,0,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,3,0,0,50,0,3,-3,3,2,1,0,0,2,1,-2,-1,0,0,0,120,90,180,2,1,1,0,0,0,4,2,2,0,0,0,7,5,2,15,8,7,43,40,47,34,13,21,12,8,4,22,5,17,63,27,36,0,0,0,3,2,1,-3,-2,-1,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,0.75,1,0.5,0,0,0,0.75,1,0.5,0.75,1,0.5,0,0,0,0.75,1,0.5,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,3,4,4,4,4,1,1,2,2,2,2,1,2,2,2,2,2,50,25,0,0,0,0,50,50,0,0,0,0,50,0,0,0,0,0,50,75,100,100,100,100,50,50,100,100,100,100,50,100,100,100,100,100,2,1,0,1,1,0,1,0,0,50,25,0,50,50,0,50,0,0,0,0,0,-17,50,50,50,0,0,0,100,100,100,0,0,0,2,1,1,50,50,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,1.75,2.50,1.00,3.75,4,3.50,50,50,25,25,0,0,0,0,0.86,0.77,0.95,1.18,1.14,1.23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,50,50,50,50,50,50,0
FYR Macedonia National Team,FYR Macedonia,2020/2021,FYR Macedonia,6,3,3,0,2,2,0,3,1,2,1,0,1,1.5,2.33,0.67,2,0,0,25,9,8,1,17,8,9,5,4,3,5,2,-1,60,54,68,68,90,54,0,0,0,5,3,2,1,0,1,3,2,1,18,9,9,18,9,9,53,50,56,47,29,18,25,18,7,22,11,11,72,38,34,5,3,2,2,0,2,3,3,0,2,2,0,4,1,3,0,0,0,1.67,2.33,1,2.83,2.67,3,1.5,1.67,1.33,1.33,1,1.67,1.17,1,1.33,0.83,1,0.67,0.33,0,0.67,6,5,3,1,1,1,3,3,2,0,0,0,3,2,1,1,1,1,0,1,3,5,5,5,0,0,1,3,3,3,0,1,2,2,2,2,100,83,50,17,17,17,100,100,67,0,0,0,100,67,33,33,33,33,0,17,50,83,83,83,0,0,33,100,100,100,0,33,67,67,67,67,4,3,0,2,1,0,2,2,0,67,50,0,67,33,0,67,67,0,33,67,0,18,0,0,0,83,100,67,17,0,33,50,67,33,4,3,1,67,100,33,2,1,1,33,33,33,2,0,2,33,0,67,33,67,0,67,33,100,0,0,0,3.00,3.00,3.00,3,3,3.00,83,33,33,17,17,17,17,17,1.12,1.35,0.89,1.14,1.26,1.01,50,2,0,1,2,0,0,1,1,2,0,1,0,1,0,2,1,2,1,50,33,67,17,0,33,0
Georgia National Team,Georgia,2020/2021,Georgia,6,3,3,0,1,0,1,4,2,2,1,1,0,1.17,0.67,1.67,3,0,0,35,6,6,0,12,5,7,2,4,3,3,-1,1,90,134,68,90,90,90,2,1,1,4,2,2,1,1,0,3,1,2,27,16,11,12,5,7,60,62,59,54,27,27,23,12,11,31,15,16,92,42,50,2,1,1,3,2,1,-1,-1,0,1,0,1,3,2,1,2,1,1,1,0.67,1.33,2,1.67,2.33,1,0.67,1.33,1,1,1,0.83,1,0.67,0.33,0.33,0.33,0.5,0.67,0.33,5,4,2,1,0,0,2,2,1,0,0,0,3,2,1,1,0,0,1,2,4,5,6,6,1,1,2,3,3,3,0,1,2,2,3,3,83,67,33,17,0,0,67,67,33,0,0,0,100,67,33,33,0,0,17,33,67,83,100,100,33,33,67,100,100,100,0,33,67,67,100,100,4,1,0,2,1,0,2,0,0,67,17,0,67,33,0,67,0,0,17,0,33,0,33,33,33,67,67,67,17,33,0,50,33,67,3,1,2,50,33,67,4,2,2,67,67,67,1,1,0,17,33,0,17,0,33,50,67,33,33,33,33,4.50,5.33,3.67,2,1.67,2.33,67,33,17,17,17,17,0,0,1.22,1.30,1.13,0.68,0.45,0.90,33,0,1,0,1,1,0,1,2,0,1,0,0,2,0,0,0,0,3,67,67,67,17,33,0,0
Spain National Team,Spain,2020/2021,Spain,8,4,4,0,4,3,1,2,0,2,2,1,1,1.75,2.25,1.25,1,0,0,6,16,6,10,22,14,8,12,4,2,4,10,0,45,30,90,120,180,90,3,3,0,4,1,3,1,0,1,5,4,1,58,30,28,7,3,4,65,65,66,96,47,49,47,20,27,49,27,22,88,41,47,9,7,2,1,0,1,8,7,1,4,3,1,3,1,2,1,0,1,1.88,2.5,1.25,2.75,3.5,2,2,3,1,0.75,0.5,1,1.25,1.75,0.75,1.13,1.75,0.5,0.13,0,0.25,8,6,4,2,1,1,4,3,3,2,1,1,4,3,1,0,0,0,0,2,4,6,7,7,0,1,1,2,3,3,0,1,3,4,4,4,100,75,50,25,13,13,100,75,75,50,25,25,100,75,25,0,0,0,0,25,50,75,87,87,0,25,25,50,75,75,0,25,75,100,100,100,5,3,2,3,2,2,2,1,0,63,38,25,75,50,50,50,25,0,50,75,25,42,38,75,0,50,25,75,13,0,25,63,100,25,7,4,3,88,100,75,4,1,3,50,25,75,0,0,0,0,0,0,50,75,25,38,25,50,13,0,25,7.25,7.50,7.00,0.88,0.75,1.00,88,88,75,75,63,38,0,0,1.96,1.87,2.04,0.71,0.47,0.89,50,1,3,1,3,1,1,1,1,4,0,0,1,0,0,1,1,2,1,25,0,50,25,25,25,0
Luxembourg National Team,Luxembourg,2020/2021,Luxembourg,6,3,3,0,3,1,2,1,1,0,2,1,1,1.67,1.33,2,2,0,0,21,7,5,2,12,3,9,2,5,1,4,1,1,77,134,54,108,273,68,2,2,0,3,0,3,2,2,0,2,1,1,31,16,15,18,12,6,54,54,55,67,37,30,32,17,15,35,20,15,84,51,33,4,2,2,3,0,3,1,2,-1,1,1,0,4,2,2,1,0,1,1.17,1.67,0.67,2,1,3,1.17,0.67,1.67,0.83,0.33,1.33,1.17,0.67,1.67,0.67,0.67,0.67,0.5,0,1,5,4,3,0,0,0,2,1,0,0,0,0,3,3,3,0,0,0,1,2,3,6,6,6,1,2,3,3,3,3,0,0,0,3,3,3,83,67,50,0,0,0,67,33,0,0,0,0,100,100,100,0,0,0,17,33,50,100,100,100,33,67,100,100,100,100,0,0,0,100,100,100,4,3,0,1,1,0,3,2,0,67,50,0,33,33,0,100,67,0,50,33,67,9,33,67,0,50,0,100,33,67,0,33,33,33,3,3,0,50,100,0,3,2,1,50,67,33,2,0,2,33,0,67,17,33,0,67,67,67,17,0,33,5.17,5.33,5.00,3,4,2.00,67,50,50,33,33,17,0,0,1.49,1.58,1.42,1.02,1.13,0.90,50,1,1,1,0,2,0,0,1,1,0,0,0,2,1,0,1,0,1,17,33,0,33,33,33,0
Portugal National Team,Portugal,2020/2021,Portugal,6,3,3,0,4,2,2,1,0,1,1,1,0,2.17,2,2.33,2,0,0,8,12,4,8,16,9,7,7,5,2,2,5,3,45,39,54,134,134,134,3,1,2,2,1,1,2,1,1,3,2,1,47,22,25,7,3,4,55,51,58,78,41,37,38,19,19,40,22,18,73,37,36,4,3,1,1,0,1,3,3,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,2.67,3,2.33,2,2.33,1.67,0.67,0.67,0.67,0.83,1,0.67,0.67,1,0.33,0.17,0,0.33,5,4,3,2,2,0,3,2,2,1,1,0,2,2,1,1,1,0,1,2,3,4,4,6,0,1,1,2,2,3,1,1,2,2,2,3,83,67,50,33,33,0,100,67,67,33,33,0,67,67,33,33,33,0,17,33,50,67,67,100,0,33,33,67,67,100,33,33,67,67,67,100,4,1,0,2,1,0,2,0,0,67,17,0,67,33,0,67,0,0,67,67,67,0,50,33,67,33,33,33,33,33,33,50,67,33,5,3,2,83,100,67,3,1,2,50,33,67,0,0,0,0,0,0,50,67,33,33,33,33,17,0,33,7.83,7.33,8.33,1.17,1,1.33,83,83,83,83,83,83,33,33,1.88,1.88,1.88,0.92,1.04,0.79,33,0,0,1,0,3,3,1,2,2,0,0,1,0,0,1,1,0,1,17,0,33,17,33,0,33
Norway National Team,Norway,2020/2021,Norway,6,3,3,0,3,2,1,1,0,1,2,1,1,1.67,2,1.33,2,0,0,23,12,7,5,19,8,11,6,6,2,5,4,1,45,45,45,77,134,54,2,2,0,3,1,2,1,0,1,4,2,2,19,15,4,11,7,4,50,54,45,41,26,15,19,12,7,22,14,8,67,39,28,5,2,3,2,1,1,3,1,2,2,1,1,2,1,1,1,1,0,1.6,1.33,2,3.17,2.67,3.67,2,2,2,1.17,0.67,1.67,1.4,1,2,1,0.67,1.5,0.4,0.33,0.5,6,5,4,2,1,1,3,2,2,1,0,0,3,3,2,1,1,1,0,1,2,4,5,5,0,1,1,2,3,3,0,0,1,2,2,2,100,83,67,33,17,17,100,67,67,33,0,0,100,100,67,33,33,33,0,17,33,67,83,83,0,33,33,67,100,100,0,0,33,67,67,67,3,2,1,2,1,0,1,1,1,60,40,20,67,33,0,50,50,50,50,67,33,22,33,67,0,50,33,67,17,0,33,67,67,67,3,2,1,60,67,50,3,2,1,60,67,50,1,0,1,20,0,50,40,33,50,40,33,50,20,33,0,3.80,5.00,2.00,2.2,2.33,2.00,60,60,60,40,40,40,0,0,1.11,1.23,0.93,1.33,1.34,1.32,100,2,2,0,1,1,1,4,1,0,1,0,0,1,0,1,0,0,1,17,0,33,33,33,33,0
Romania National Team,Romania,2020/2021,Romania,6,3,3,0,2,1,1,2,1,1,2,1,1,1.33,1.33,1.33,3,0,0,27,8,9,-1,17,6,11,4,4,2,7,2,-3,68,68,68,60,134,39,1,1,0,3,1,2,2,1,1,3,2,1,17,7,10,8,4,4,50,57,45,45,22,23,21,11,10,24,11,13,68,27,41,2,1,1,3,0,3,-1,1,-2,1,1,0,3,1,2,1,0,1,1.2,2,0.67,2.83,2,3.67,1.33,1.33,1.33,1.5,0.67,2.33,1,0.5,1.33,0.4,0.5,0.33,0.6,0,1,6,5,3,2,1,0,3,2,1,0,0,0,3,3,2,2,1,0,0,1,3,4,5,6,0,1,2,3,3,3,0,0,1,1,2,3,100,83,50,33,17,0,100,67,33,0,0,0,100,100,67,67,33,0,0,17,50,67,83,100,0,33,67,100,100,100,0,0,33,33,67,100,3,2,0,1,0,0,2,2,0,60,40,0,50,0,0,67,67,0,33,33,33,28,17,33,0,50,33,67,33,33,33,50,67,33,3,2,1,60,100,33,3,1,2,60,50,67,1,0,1,20,0,33,20,50,0,60,50,67,20,0,33,3.40,3.50,3.33,1.6,2,1.33,60,60,40,20,20,20,0,0,1.16,1.43,0.98,1.17,0.80,1.41,67,1,0,1,0,0,1,1,0,1,0,2,0,1,0,1,1,3,1,33,33,33,33,33,33,0
Northern Ireland National Team,Northern Ireland,2020/2021,Northern Ireland,6,3,3,0,0,0,0,2,1,1,4,2,2,0.33,0.33,0.33,4,0,0,52,4,11,-7,15,9,6,2,2,7,4,-5,-2,134,134,134,49,39,68,0,0,0,4,2,2,2,1,1,2,1,1,17,13,4,9,4,5,44,48,39,34,18,16,13,4,9,21,14,7,63,27,36,1,1,0,5,4,1,-4,-3,-1,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,2.5,3,2,0.67,0.67,0.67,1.83,2.33,1.33,1,1.67,0.33,0.17,0.33,0,0.83,1.33,0.33,6,4,2,1,1,1,3,2,1,1,1,1,3,2,1,0,0,0,0,2,4,5,5,5,0,1,2,2,2,2,0,1,2,3,3,3,100,67,33,17,17,17,100,67,33,33,33,33,100,67,33,0,0,0,0,33,67,83,83,83,0,33,67,67,67,67,0,33,67,100,100,100,3,1,1,2,1,1,1,0,0,50,17,17,67,33,33,33,0,0,0,0,0,-14,0,0,0,67,67,67,33,33,33,33,33,33,3,1,2,50,33,67,5,2,3,83,67,100,1,1,0,17,33,0,0,0,0,50,33,67,50,67,33,2.83,4.33,1.33,1.5,1.33,1.67,67,67,33,33,33,33,0,0,0.61,0.62,0.61,1.27,1.08,1.45,67,1,0,0,0,0,1,0,1,1,2,1,1,0,2,1,1,0,3,33,33,33,67,67,67,0
Sweden National Team,Sweden,2020/2021,Sweden,6,3,3,0,1,1,0,0,0,0,5,2,3,0.5,1,0,4,0,0,49,5,13,-8,18,6,12,2,3,4,9,-2,-6,108,134,90,41,68,30,0,0,0,3,1,2,3,2,1,2,1,1,26,12,14,11,4,7,50,47,52,47,26,21,22,13,9,25,13,12,62,26,36,3,2,1,7,2,5,-4,0,-4,1,1,0,0,0,0,5,2,3,0.5,1,0,3,2,4,0.83,0.67,1,2.17,1.33,3,1.67,1.33,2,0.5,0.67,0.33,1.17,0.67,1.67,6,5,4,1,1,1,3,2,1,0,0,0,3,3,3,1,1,1,0,1,2,5,5,5,0,1,2,3,3,3,0,0,0,2,2,2,100,83,67,17,17,17,100,67,33,0,0,0,100,100,100,33,33,33,0,17,33,83,83,83,0,33,67,100,100,100,0,0,0,67,67,67,6,3,1,3,1,0,3,2,1,100,50,17,100,33,0,100,67,33,17,33,0,10,0,0,0,50,33,67,50,67,33,33,33,33,1,1,0,17,33,0,4,2,2,67,67,67,1,0,1,17,0,33,17,33,0,0,0,0,83,67,100,4.33,4.00,4.67,1.83,1.33,2.33,83,83,67,67,50,33,17,17,1.06,1.15,0.98,1.25,1.18,1.33,33,1,0,0,1,1,0,1,0,1,0,1,1,2,3,1,0,2,3,0,0,0,83,67,100,17
Ukraine National Team,Ukraine,2020/2021,Ukraine,6,3,3,0,2,2,0,0,0,0,4,1,3,1,2,0,4,0,0,40,5,13,-8,18,7,11,4,1,3,10,1,-9,108,68,273,41,90,27,1,1,0,3,2,1,2,0,2,3,2,1,9,5,4,5,2,3,33,32,35,29,21,8,12,7,5,17,14,3,44,25,19,2,1,1,7,2,5,-5,-1,-4,0,0,0,2,2,0,3,1,2,0.4,0.67,0,3,2.33,3.67,0.83,1.33,0.33,2.17,1,3.33,1.8,1,3,0.4,0.33,0.5,1.4,0.67,2.5,6,5,5,2,0,0,3,2,2,0,0,0,3,3,3,2,0,0,0,1,1,4,6,6,0,1,1,3,3,3,0,0,0,1,3,3,100,83,83,33,0,0,100,67,67,0,0,0,100,100,100,67,0,0,0,17,17,67,100,100,0,33,33,100,100,100,0,0,0,33,100,100,4,3,2,2,1,0,2,2,2,80,60,40,67,33,0,100,100,100,33,67,0,57,17,33,0,50,67,33,33,0,67,50,67,33,1,1,0,20,33,0,3,2,1,60,67,50,2,1,1,40,33,50,0,0,0,40,67,0,60,33,100,1.80,1.67,2.00,1,0.67,1.50,100,60,60,60,60,20,0,0,0.55,0.59,0.50,2.00,2.09,1.87,117,0,2,0,0,0,0,1,2,0,1,1,2,2,2,0,1,0,1,0,0,0,67,33,100,0
Moldova National Team,Moldova,2020/2021,Moldova,8,4,4,0,1,0,1,1,1,0,6,3,3,0.5,0.25,0.75,4,0,0,46,3,13,-10,16,11,5,2,1,9,4,-7,-3,237,180,360,55,40,90,1,0,1,2,2,0,5,2,3,3,2,1,26,11,15,22,6,16,43,47,39,44,30,14,21,16,5,23,14,9,111,40,71,3,2,1,8,5,3,-5,-3,-2,3,2,1,0,0,0,5,2,3,1.13,1.5,0.75,2,2.75,1.25,0.38,0.5,0.25,1.63,2.25,1,1.38,1.75,1,0.38,0.5,0.25,1,1.25,0.75,8,5,2,1,0,0,4,4,2,1,0,0,4,1,0,0,0,0,0,3,6,7,8,8,0,0,2,3,4,4,0,3,4,4,4,4,100,63,25,13,0,0,100,100,50,25,0,0,100,25,0,0,0,0,0,37,75,87,100,100,0,0,50,75,100,100,0,75,100,100,100,100,8,2,1,4,2,1,4,0,0,100,25,13,100,50,25,100,0,0,13,0,25,-3,13,0,25,25,50,0,63,50,75,38,50,25,3,2,1,38,50,25,5,2,3,63,50,75,0,0,0,0,0,0,38,50,25,0,0,0,63,50,75,3.25,2.75,3.75,2.75,1.5,4.00,63,38,25,25,13,13,13,13,0.42,0.57,0.22,1.69,1.61,1.82,25,0,2,0,0,1,0,0,0,0,1,0,1,3,4,1,1,2,0,13,25,0,75,75,75,0
Latvia National Team,Latvia,2020/2021,Latvia,6,3,3,0,1,0,1,4,2,2,1,1,0,1.17,0.67,1.67,3,0,0,36,8,4,4,12,3,9,1,7,2,2,-1,5,68,273,39,134,134,134,2,1,1,3,1,2,2,2,0,3,1,2,32,14,18,18,8,10,54,53,54,59,33,26,29,15,14,30,18,12,96,52,44,3,0,3,2,0,2,1,0,1,1,0,1,5,3,2,0,0,0,1.33,1,1.67,2,1,3,1.33,0.33,2.33,0.67,0.67,0.67,0.83,0,1.67,0.5,0,1,0.33,0,0.67,5,4,1,1,1,0,2,1,0,0,0,0,3,3,1,1,1,0,1,2,5,5,5,6,1,2,3,3,3,3,0,0,2,2,2,3,83,67,17,17,17,0,67,33,0,0,0,0,100,100,33,33,33,0,17,33,83,83,83,100,33,67,100,100,100,100,0,0,67,67,67,100,3,2,0,0,0,0,3,2,0,50,33,0,0,0,0,100,67,0,17,0,33,0,33,33,33,50,33,67,33,67,0,50,33,67,4,3,1,67,100,33,3,3,0,50,100,0,2,0,2,33,0,67,17,0,33,83,100,67,0,0,0,5.33,4.67,6.00,3,2.67,3.33,83,67,50,50,33,17,0,0,1.41,1.51,1.32,0.93,0.97,0.88,83,1,0,2,0,0,3,1,0,1,0,1,1,0,0,1,0,0,1,67,67,67,17,33,0,0
Liechtenstein National Team,Liechtenstein,2020/2021,Liechtenstein,4,2,2,0,1,0,1,2,1,1,1,1,0,1.25,0.5,2,2,0,0,43,3,2,1,5,1,4,0,3,1,1,-1,2,120,0,60,180,180,180,2,1,1,1,0,1,2,2,0,1,0,1,15,7,8,16,9,7,58,59,58,42,24,18,16,13,3,26,11,15,62,27,35,3,0,3,2,1,1,1,-1,2,1,0,1,2,1,1,1,1,0,1.25,0.5,2,1.25,0.5,2,0.75,0,1.5,0.5,0.5,0.5,1.25,0.5,2,0.75,0,1.5,0.5,0.5,0.5,3,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,4,4,4,4,1,2,2,2,2,2,0,0,2,2,2,2,75,50,0,0,0,0,50,0,0,0,0,0,100,100,0,0,0,0,25,50,100,100,100,100,50,100,100,100,100,100,0,0,100,100,100,100,3,2,0,1,0,0,2,2,0,75,50,0,50,0,0,100,100,0,25,0,50,0,50,50,50,25,0,50,50,100,0,25,0,50,2,1,1,50,50,50,2,2,0,50,100,0,1,0,1,25,0,50,25,0,50,50,50,50,25,50,0,3.75,3.50,4.00,4,4.5,3.50,50,50,25,0,0,0,0,0,1.26,1.60,0.93,1.04,1.32,0.75,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,50,50,50,25,50,0,0
Poland National Team,Poland,2020/2021,Poland,6,3,3,0,2,1,1,1,1,0,3,1,2,1.17,1.33,1,3,0,0,33,6,6,0,12,6,6,4,2,2,4,2,-2,90,68,134,90,134,68,2,2,0,2,1,1,3,1,2,2,2,0,20,11,9,17,7,10,44,49,39,41,24,17,22,16,6,19,8,11,110,55,55,4,3,1,2,0,2,2,3,-1,2,2,0,3,1,2,1,0,1,1.5,2.33,0.67,2,2,2,1,1.33,0.67,1,0.67,1.33,1,1,1,0.67,1,0.33,0.33,0,0.67,5,4,3,0,0,0,2,2,2,0,0,0,3,2,1,0,0,0,1,2,3,6,6,6,1,1,1,3,3,3,0,1,2,3,3,3,83,67,50,0,0,0,67,67,67,0,0,0,100,67,33,0,0,0,17,33,50,100,100,100,33,33,33,100,100,100,0,33,67,100,100,100,4,2,0,2,1,0,2,1,0,67,33,0,67,33,0,67,33,0,33,33,33,33,33,67,0,33,33,33,50,33,67,33,67,0,4,3,1,67,100,33,3,1,2,50,33,67,1,0,1,17,0,33,33,67,0,50,33,67,17,0,33,3.33,3.67,3.00,2.83,2.33,3.33,100,67,67,33,33,17,17,17,0.86,1.09,0.64,1.36,1.46,1.25,50,1,0,0,1,2,1,1,0,0,0,0,2,0,0,0,1,1,2,17,33,0,50,33,67,0
Slovenia National Team,Slovenia,2020/2021,Slovenia,6,3,3,0,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,1,0,0,5,8,1,7,9,4,5,3,5,1,0,2,5,68,90,54,529,273,0,5,2,3,1,1,0,2,1,1,3,1,2,30,17,13,14,7,7,52,56,48,46,23,23,22,12,10,24,11,13,95,45,50,5,1,4,0,0,0,5,1,4,3,1,2,3,2,1,0,0,0,2,1.67,2.33,1.5,1.33,1.67,1.33,1,1.67,0.17,0.33,0,0.83,0.33,1.33,0.83,0.33,1.33,0,0,0,4,2,2,1,0,0,2,1,1,0,0,0,2,1,1,1,0,0,2,4,4,5,6,6,1,2,2,3,3,3,1,2,2,2,3,3,67,33,33,17,0,0,67,33,33,0,0,0,67,33,33,33,0,0,33,67,67,83,100,100,33,67,67,100,100,100,33,67,67,67,100,100,3,1,1,1,0,0,2,1,1,50,17,17,33,0,0,67,33,33,67,67,67,-60,83,67,100,17,33,0,33,33,33,50,33,67,6,3,3,100,100,100,3,2,1,50,67,33,0,0,0,0,0,0,50,33,67,50,67,33,0,0,0,5.00,5.67,4.33,2.33,2.33,2.33,83,83,50,50,33,17,0,0,1.07,1.18,0.97,1.21,1.02,1.41,17,1,0,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,33,33,33,0,0,0,0
