team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Trinidad and Tobago National Team,Trinidad and Tobago,2022,Trinidad and Tobago,4,2,2,0,2,2,0,2,0,2,0,0,0,2,3,1,2,0,0,13,6,1,5,7,5,2,5,1,0,1,5,0,60,36,180,360,0,180,3,2,1,1,0,1,1,0,1,3,2,1,17,4,13,5,3,2,46,38,55,50,30,20,20,15,5,30,15,15,31,22,9,4,4,0,0,0,0,4,4,0,2,2,0,2,0,2,0,0,0,2,3,1,1.75,2.5,1,1.5,2.5,0.5,0.25,0,0.5,1,2,0,1,2,0,0,0,0,3,3,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,1,1,3,4,4,4,0,0,1,2,2,2,1,1,2,2,2,2,75,75,25,0,0,0,100,100,50,0,0,0,50,50,0,0,0,0,25,25,75,100,100,100,0,0,50,100,100,100,50,50,100,100,100,100,2,1,1,2,1,1,0,0,0,50,25,25,100,50,50,0,0,0,50,100,0,84,75,100,50,25,0,50,25,0,50,75,100,50,4,2,2,100,100,100,2,0,2,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,4.25,2.00,6.50,1.25,1.5,1.00,100,50,25,25,0,0,0,0,1.14,1.41,0.87,0.54,0.44,0.65,50,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,50,0,100,0,0,0,0
Bermuda National Team,Bermuda,2022,Bermuda,4,2,2,0,1,1,0,1,1,0,2,0,2,1,2,0,3,0,0,22,7,12,-5,19,7,12,6,1,1,11,5,-10,51,30,180,30,180,16,1,1,0,2,1,1,1,0,1,1,1,0,0,0,0,5,3,2,50,0,50,4,0,4,2,0,2,2,0,2,0,0,0,2,2,0,7,1,6,-5,1,-6,1,1,0,0,0,0,3,1,2,0.75,1.5,0,4.75,3.5,6,1.75,3,0.5,3,0.5,5.5,2.25,1.5,3,0.5,1,0,1.75,0.5,3,4,4,3,3,3,2,2,2,1,1,1,0,2,2,2,2,2,2,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,0,0,0,100,100,75,75,75,50,100,100,50,50,50,0,100,100,100,100,100,100,0,0,25,25,25,50,0,0,50,50,50,100,0,0,0,0,0,0,4,3,1,2,1,0,2,2,1,100,75,25,100,50,0,100,100,50,25,50,0,77,25,50,0,50,50,50,25,0,50,25,50,0,1,1,0,25,50,0,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,0,0,0,75,50,100,0.00,0.00,0.00,1.25,1.5,1.00,100,100,0,0,0,0,0,0,0.00,0.00,0.00,1.04,0.00,2.04,175,0,0,0,2,0,1,3,1,0,1,2,2,2,0,1,2,1,1,25,50,0,50,0,100,0
Panama National Team,Panama,2022,Panama,20,10,10,0,11,7,4,4,3,1,5,0,5,1.85,2.4,1.3,1,0,0,2,38,21,17,59,21,38,15,23,6,15,9,8,47,60,39,86,150,60,8,5,3,9,5,4,5,1,4,11,7,4,115,59,56,22,10,12,56,54,58,243,125,118,108,56,52,135,69,66,231,112,119,12,4,8,9,2,7,3,2,1,6,3,3,10,6,4,4,1,3,1.4,1.5,1.3,2.95,2.1,3.8,1.9,1.5,2.3,1.05,0.6,1.5,1.05,0.6,1.5,0.6,0.4,0.8,0.45,0.2,0.7,18,12,10,5,5,2,9,6,4,1,1,0,9,6,6,4,4,2,2,8,10,15,15,18,1,4,6,9,9,10,1,4,4,6,6,8,90,60,50,25,25,10,90,60,40,10,10,0,90,60,60,40,40,20,10,40,50,75,75,90,10,40,60,90,90,100,10,40,40,60,60,80,12,5,2,5,1,0,7,4,2,60,25,10,50,10,0,70,40,20,55,70,40,11,40,50,30,45,50,40,25,10,40,55,70,40,14,8,6,70,80,60,12,6,6,60,60,60,2,1,1,10,10,10,30,30,30,50,60,40,20,10,30,5.75,5.90,5.60,1.16,1,1.33,80,65,45,45,35,25,25,20,1.58,1.60,1.56,1.00,0.84,1.16,105,3,2,3,3,5,6,3,3,10,2,1,4,1,1,1,4,4,3,20,30,10,25,0,50,10
St. Kitts and Nevis National Team,St. Kitts and Nevis,2022,St. Kitts and Nevis,6,3,3,0,3,2,1,0,0,0,3,1,2,1.5,2,1,1,0,0,12,8,8,0,16,8,8,4,4,4,4,0,0,68,68,68,68,68,68,3,2,1,0,0,0,3,1,2,3,2,1,9,4,5,8,6,2,42,34,47,21,9,12,9,2,7,12,7,5,18,0,18,4,3,1,5,3,2,-1,0,-1,3,2,1,0,0,0,3,1,2,1.5,2,1,2.67,2.67,2.67,1.33,1.33,1.33,1.33,1.33,1.33,1.5,2,1,0.67,1,0.33,0.83,1,0.67,6,5,3,2,0,0,3,2,2,1,0,0,3,3,1,1,0,0,0,1,3,4,6,6,0,1,1,2,3,3,0,0,2,2,3,3,100,83,50,33,0,0,100,67,67,33,0,0,100,100,33,33,0,0,0,17,50,67,100,100,0,33,33,67,100,100,0,0,67,67,100,100,6,2,1,3,2,1,3,0,0,100,33,17,100,67,33,100,0,0,50,67,33,0,50,67,33,0,0,0,50,33,67,50,67,33,3,2,1,50,67,33,3,1,2,50,33,67,0,0,0,0,0,0,50,67,33,0,0,0,50,33,67,3.00,4.00,2.50,1.6,2,1.00,67,33,33,33,33,33,0,0,0.27,0.13,0.34,1.79,0.98,2.20,17,1,0,1,1,1,1,2,0,1,1,1,2,1,0,0,1,1,1,0,0,0,50,33,67,0
Nicaragua National Team,Nicaragua,2022,Nicaragua,3,1,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,2,0,0,18,10,1,9,11,3,8,3,7,0,1,3,6,27,30,26,273,0,180,2,1,1,0,0,0,1,0,1,2,1,1,19,5,14,5,1,4,54,61,50,56,24,32,24,13,11,32,11,21,0,0,0,4,1,3,0,0,0,4,1,3,2,1,1,1,0,1,0,0,0,2.33,3,2,3.67,3,4,3.33,3,3.5,0.33,0,0.5,1.33,1,1.5,1.33,1,1.5,0,0,0,3,2,2,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,0,1,1,2,2,2,0,0,0,1,1,1,0,1,1,1,1,1,100,67,67,33,33,33,100,100,100,0,0,0,100,50,50,50,50,50,0,33,33,67,67,67,0,0,0,100,100,100,0,50,50,50,50,50,2,1,1,1,0,0,1,1,1,67,33,33,100,0,0,50,50,50,67,100,50,45,67,100,50,0,0,0,33,0,50,67,100,50,3,1,2,100,100,100,1,0,1,33,0,50,0,0,0,0,0,0,67,100,50,33,0,50,0,0,0,6.33,5.00,7.00,2.5,1,4.00,100,100,67,33,33,33,0,0,1.61,1.92,1.46,0.17,0.00,0.49,100,2,0,1,0,3,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,33,0,50,0
Guyana National Team,Guyana,2022,Guyana,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,4,0,0,24,4,8,-4,12,6,6,4,0,2,6,2,-6,90,45,0,45,90,30,1,1,0,0,0,0,3,1,2,1,1,0,5,0,5,9,4,5,62,0,62,6,0,6,2,0,2,4,0,4,18,0,18,1,1,0,7,2,5,-6,-1,-5,1,1,0,0,0,0,3,1,2,0.75,1.5,0,3,3,3,1,2,0,2,1,3,2,1.5,2.5,0.25,0.5,0,1.75,1,2.5,4,4,3,1,0,0,2,2,1,1,0,0,2,2,2,0,0,0,0,0,1,3,4,4,0,0,1,1,2,2,0,0,0,2,2,2,100,100,75,25,0,0,100,100,50,50,0,0,100,100,100,0,0,0,0,0,25,75,100,100,0,0,50,50,100,100,0,0,0,100,100,100,4,3,1,2,1,0,2,2,1,100,75,25,100,50,0,100,100,50,25,50,0,75,25,50,0,0,0,0,75,50,100,25,50,0,1,1,0,25,50,0,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,0,0,0,75,50,100,5.00,0.00,5.00,2.25,2,2.50,100,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.75,50,1,0,0,0,0,1,0,1,1,2,2,1,1,1,0,1,0,0,0,0,0,75,50,100,0
Grenada National Team,Grenada,2022,Grenada,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,4,0,0,25,2,5,-3,7,4,3,2,0,2,3,0,-3,180,90,0,72,90,60,1,1,0,1,1,0,2,0,2,2,2,0,6,5,1,2,1,1,44,45,42,24,16,8,6,3,3,18,13,5,0,0,0,1,1,0,2,0,2,-1,1,-2,1,1,0,1,1,0,2,0,2,1,2,0,1.75,2,1.5,0.5,1,0,1.25,1,1.5,0.75,0.5,1,0.25,0.5,0,0.5,0,1,4,2,1,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,2,3,4,4,4,0,1,1,2,2,2,0,1,2,2,2,2,100,50,25,0,0,0,100,50,50,0,0,0,100,50,0,0,0,0,0,50,75,100,100,100,0,50,50,100,100,100,0,50,100,100,100,100,3,0,0,1,0,0,2,0,0,75,0,0,50,0,0,100,0,0,25,50,0,60,25,50,0,25,50,0,50,0,100,50,100,0,2,2,0,50,100,0,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,25,50,0,50,0,100,3.00,5.00,1.00,0.67,1,0.50,100,50,50,50,50,50,0,0,0.22,0.37,0.06,0.92,0.91,0.93,25,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,75,50,100,0
St. Vincent / Grenadines National Team,St. Vincent / Grenadines,2022,St. Vincent and the Grenadines,4,2,2,0,1,1,0,0,0,0,3,1,2,0.75,1.5,0,4,0,0,26,3,16,-13,19,4,15,3,0,1,15,2,-15,120,60,0,23,180,12,1,1,0,0,0,0,3,1,2,1,1,0,5,0,5,0,0,0,39,0,39,9,0,9,4,0,4,5,0,5,0,0,0,2,2,0,9,0,9,-7,2,-9,1,1,0,1,1,0,2,0,2,1,2,0,4.75,2,7.5,0.75,1.5,0,4,0.5,7.5,2.75,1,4.5,0.5,1,0,2.25,0,4.5,4,3,3,2,2,1,2,1,1,0,0,0,2,2,2,2,2,1,0,1,1,2,2,3,0,1,1,2,2,2,0,0,0,0,0,1,100,75,75,50,50,25,100,50,50,0,0,0,100,100,100,100,100,50,0,25,25,50,50,75,0,50,50,100,100,100,0,0,0,0,0,50,3,3,2,1,1,0,2,2,2,75,75,50,50,50,0,100,100,100,25,50,0,94,25,50,0,0,0,0,75,50,100,25,50,0,2,2,0,50,100,0,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,25,50,0,50,0,100,2.50,0.00,2.50,0,0,0.00,100,50,50,50,50,50,50,0,0.00,0.00,0.14,2.10,0.00,2.60,150,1,1,0,0,0,0,0,0,1,2,3,0,2,2,1,2,1,3,0,0,0,75,50,100,0
St. Lucia National Team,St. Lucia,2022,St. Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador National Team,El Salvador,2022,El Salvador,20,10,10,0,7,4,3,5,3,2,8,3,5,1.3,1.5,1.1,1,0,0,4,27,19,8,46,17,29,10,17,7,12,3,5,67,90,53,95,129,75,9,6,3,6,2,4,7,4,3,11,4,7,102,57,45,37,18,19,53,59,48,218,125,93,88,47,41,130,78,52,225,101,124,15,5,10,7,3,4,8,2,6,11,4,7,5,4,1,4,2,2,1.9,1.6,2.2,2.3,1.7,2.9,1.35,1,1.7,0.95,0.7,1.2,1.1,0.8,1.4,0.75,0.5,1,0.35,0.3,0.4,18,16,7,2,1,1,8,7,2,0,0,0,10,9,5,2,1,1,2,4,13,18,19,19,2,3,8,10,10,10,0,1,5,8,9,9,90,80,35,10,5,5,80,70,20,0,0,0,100,90,50,20,10,10,10,20,65,90,95,95,20,30,80,100,100,100,0,10,50,80,90,90,15,5,2,6,1,1,9,4,1,75,25,10,60,10,10,90,40,10,35,40,30,0,45,60,30,30,20,40,35,40,30,55,40,70,16,8,8,80,80,80,8,5,3,40,50,30,1,1,0,5,10,0,55,40,70,25,40,10,20,20,20,5.10,5.70,4.50,1.85,1.8,1.90,95,85,70,60,40,30,10,10,1.32,1.49,1.14,1.28,1.07,1.49,75,3,2,6,4,1,0,2,2,7,1,2,2,0,3,5,1,1,4,25,30,20,40,30,50,5
Guatemala National Team,Guatemala,2022,Guatemala,4,2,2,0,3,2,1,1,0,1,0,0,0,2.5,3,2,1,0,0,9,14,0,14,14,11,3,11,3,0,0,11,3,26,16,60,0,0,0,4,2,2,0,0,0,1,0,1,3,2,1,17,15,2,5,1,4,55,66,34,54,43,11,28,23,5,26,20,6,0,0,0,7,5,2,0,0,0,7,5,2,2,1,1,2,1,1,0,0,0,2,2,2,3.5,5.5,1.5,3.5,5.5,1.5,0,0,0,1.75,2.5,1,1.75,2.5,1,0,0,0,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,2,2,3,3,3,0,1,1,1,1,1,1,1,1,2,2,2,75,50,50,25,25,25,100,50,50,50,50,50,50,50,50,0,0,0,25,50,50,75,75,75,0,50,50,50,50,50,50,50,50,100,100,100,2,2,1,1,1,1,1,1,0,50,50,25,50,50,50,50,50,0,75,100,50,0,100,100,100,0,0,0,25,0,50,75,100,50,4,2,2,100,100,100,2,1,1,50,50,50,0,0,0,0,0,0,50,50,50,50,50,50,0,0,0,5.67,7.50,2.00,1.67,1,2.00,67,33,33,33,33,33,33,0,1.79,2.40,0.58,0.00,0.00,0.02,100,1,2,1,1,2,2,1,1,3,0,0,0,0,0,0,0,0,0,25,0,50,0,0,0,0
Suriname National Team,Suriname,2022,Suriname,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,2,0,0,11,15,4,11,19,9,10,9,6,0,4,9,2,24,20,30,90,0,45,3,2,1,0,0,0,1,0,1,3,2,1,22,0,22,4,1,3,26,0,26,25,0,25,15,0,15,10,0,10,0,0,0,9,6,3,1,0,1,8,6,2,3,2,1,0,0,0,1,0,1,2.25,3,1.5,4.75,4.5,5,3.75,4.5,3,1,0,2,2.5,3,2,2.25,3,1.5,0.25,0,0.5,4,4,4,3,2,2,2,2,2,1,1,1,2,2,2,2,1,1,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,1,1,100,100,100,75,50,50,100,100,100,50,50,50,100,100,100,100,50,50,0,0,0,25,50,50,0,0,0,50,50,50,0,0,0,0,50,50,4,3,2,2,2,1,2,1,1,100,75,50,100,100,50,100,50,50,75,100,50,60,75,100,50,0,0,0,25,0,50,75,100,50,3,2,1,75,100,50,1,0,1,25,0,50,0,0,0,0,0,0,75,100,50,0,0,0,25,0,50,11.00,0.00,11.00,1,0.5,1.50,50,50,50,50,50,50,50,50,1.08,0.00,1.58,0.00,0.00,0.43,150,1,2,2,4,0,1,2,3,0,0,0,0,1,0,1,0,2,0,0,0,0,25,0,50,50
Belize National Team,Belize,2022,Belize,3,1,2,0,1,1,0,0,0,0,2,0,2,1,3,0,3,0,0,27,5,5,0,10,5,5,5,0,0,5,5,-5,54,18,0,54,0,36,1,1,0,0,0,0,2,0,2,1,1,0,5,0,5,5,0,5,36,0,36,10,0,10,2,0,2,8,0,8,0,0,0,1,1,0,1,0,1,0,1,-1,1,1,0,1,0,1,1,0,1,1.33,3,0.5,3.33,5,2.5,1.67,5,0,1.67,0,2.5,0.67,1,0.5,0.33,1,0,0.33,0,0.5,3,3,2,1,1,0,1,1,1,1,1,0,2,2,1,0,0,0,0,0,1,2,2,3,0,0,0,0,0,1,0,0,1,2,2,2,100,100,67,33,33,0,100,100,100,100,100,0,100,100,50,0,0,0,0,0,33,67,67,100,0,0,0,0,0,100,0,0,50,100,100,100,2,0,0,1,0,0,1,0,0,67,0,0,100,0,0,50,0,0,33,100,0,150,33,100,0,0,0,0,67,0,100,33,100,0,2,1,1,67,100,50,2,0,2,67,0,100,0,0,0,0,0,0,33,100,0,33,0,50,33,0,50,2.50,0.00,2.50,2.5,0,2.50,100,100,50,50,50,0,0,0,0.00,0.00,0.13,1.71,0.00,2.21,100,0,0,0,0,3,0,0,0,2,0,0,1,0,2,1,0,1,0,0,0,0,67,0,100,0
British Virgin Islands,British Virgin Islands,2022,British Virgin Islands,4,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,5,0,0,33,0,19,-19,19,11,8,0,0,11,8,-11,-8,0,0,0,19,16,23,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,8,5,3,39,40,37,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,11,8,3,-11,-8,-3,0,0,0,0,0,0,4,2,2,0,0,0,4.75,5.5,4,0,0,0,4.75,5.5,4,2.75,4,1.5,0,0,0,2.75,4,1.5,4,4,4,2,2,1,2,2,2,1,1,1,2,2,2,1,1,0,0,0,0,2,2,3,0,0,0,1,1,1,0,0,0,1,1,2,100,100,100,50,50,25,100,100,100,50,50,50,100,100,100,50,50,0,0,0,0,50,50,75,0,0,0,50,50,50,0,0,0,50,50,100,4,3,1,2,2,1,2,1,0,100,75,25,100,100,50,100,50,0,0,0,0,-8,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0.00,0.00,0.00,2.67,2.5,3.00,100,100,100,100,100,50,0,0,0.00,0.00,0.00,2.19,2.35,2.03,225,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,2,4,0,0,0,100,100,100,0
Bahamas National Team,Bahamas,2022,Bahamas,4,2,2,0,0,0,0,1,1,0,3,1,2,0.25,0.5,0,5,0,0,29,0,15,-15,15,4,11,0,0,4,11,-4,-11,0,0,0,24,45,16,1,1,0,0,0,0,4,2,2,0,0,0,1,1,0,6,2,4,50,50,0,4,4,0,3,3,0,1,1,0,9,9,0,0,0,0,6,1,5,-6,-1,-5,0,0,0,1,1,0,3,1,2,0.25,0.5,0,3.75,2,5.5,0,0,0,3.75,2,5.5,1.5,0.5,2.5,0,0,0,1.5,0.5,2.5,3,3,3,3,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,3,3,1,1,1,1,2,2,0,0,0,0,1,1,75,75,75,75,25,25,50,50,50,50,0,0,100,100,100,100,50,50,25,25,25,25,75,75,50,50,50,50,100,100,0,0,0,0,50,50,3,1,1,1,0,0,2,1,1,75,25,25,50,0,0,100,50,50,0,0,0,24,25,50,0,0,0,0,100,100,100,0,0,0,1,1,0,25,50,0,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,25,50,0,75,50,100,1.00,1.00,0.00,2,2,2.00,100,100,100,100,0,0,0,0,0.00,0.00,0.00,0.00,0.52,0.00,75,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,3,1,3,25,50,0,75,50,100,0
Anguilla National Team,Anguilla,2022,Anguilla,4,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,5,0,0,34,0,23,-23,23,19,4,0,0,19,4,-19,-4,0,0,0,16,9,45,0,0,0,0,0,0,4,2,2,0,0,0,17,16,1,1,1,0,39,34,50,4,0,4,3,0,3,1,0,1,1,1,0,0,0,0,10,7,3,-10,-7,-3,0,0,0,1,0,1,3,2,1,0.25,0,0.5,5.75,9.5,2,0,0,0,5.75,9.5,2,2.5,3.5,1.5,0,0,0,2.5,3.5,1.5,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,100,75,75,50,50,50,100,100,100,100,100,100,100,50,50,0,0,0,0,25,25,50,50,50,0,0,0,0,0,0,0,50,50,100,100,100,3,3,3,2,2,2,1,1,1,75,75,75,100,100,100,50,50,50,0,0,0,-33,0,0,0,0,0,0,100,100,100,0,0,0,1,0,1,25,0,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,25,0,50,75,100,50,5.67,8.00,1.00,0.5,1,0.00,100,100,100,100,100,67,33,33,0.00,0.00,0.00,1.78,2.62,0.09,300,0,0,0,0,0,0,0,0,0,2,1,3,3,4,2,2,2,4,0,0,0,100,100,100,33
Cayman Islands National Team,Cayman Islands,2022,Cayman Islands,4,2,2,0,0,0,0,1,0,1,3,2,1,0.25,0,0.5,5,0,0,30,2,18,-16,20,15,5,1,1,14,4,-13,-3,180,180,180,20,13,45,0,0,0,2,1,1,2,1,1,2,1,1,0,0,0,6,4,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10,8,2,-8,-7,-1,1,0,1,0,0,0,3,2,1,0.75,0,1.5,5,7.5,2.5,0.5,0.5,0.5,4.5,7,2,3,4.5,1.5,0.5,0.5,0.5,2.5,4,1,4,4,3,2,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,1,2,3,3,0,0,0,0,1,1,0,0,1,2,2,2,100,100,75,50,25,25,100,100,100,100,50,50,100,100,50,0,0,0,0,0,25,50,75,75,0,0,0,0,50,50,0,0,50,100,100,100,4,3,2,2,2,2,2,1,0,100,75,50,100,100,100,100,50,0,0,0,0,-28,0,0,0,50,50,50,50,50,50,50,50,50,1,0,1,25,0,50,2,1,1,50,50,50,1,1,0,25,50,0,25,0,50,0,0,0,75,100,50,0.00,0.00,0.00,1.5,2,1.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,2.54,3.54,0.00,250,0,0,2,0,0,0,0,0,0,1,1,3,3,2,0,3,5,0,25,0,50,75,100,50,0
