team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Finland National Team,Finland,2018,Finland,4,3,1,0,2,2,0,1,1,0,1,0,1,1.75,2.33,0,0,0,0,60,7,2,5,9,7,2,7,0,0,2,7,-2,51,39,0,180,0,45,3,3,0,0,0,0,2,1,1,2,2,0,21,17,4,5,4,1,55,53,59,50,39,11,25,22,3,25,17,8,59,46,13,4,4,0,1,0,1,3,4,-1,2,2,0,1,1,0,1,0,1,1.75,2.33,0,2.25,2.33,2,1.75,2.33,0,0.5,0,2,1.25,1.33,1,1,1.33,0,0.25,0,1,3,3,1,1,1,0,2,2,1,1,1,0,1,1,0,0,0,0,1,1,3,3,3,4,1,1,2,2,2,3,0,0,1,1,1,1,75,75,25,25,25,0,67,67,33,33,33,0,100,100,0,0,0,0,25,25,75,75,75,100,33,33,67,67,67,100,0,0,100,100,100,100,3,1,1,2,1,1,1,0,0,75,25,25,67,33,33,100,0,0,50,67,0,67,75,100,0,0,0,0,50,33,100,50,67,0,3,3,0,75,100,0,2,1,1,50,33,100,0,0,0,0,0,0,50,67,0,25,33,0,25,0,100,5.25,5.67,4.00,1.25,1.33,1.00,75,50,50,50,25,25,25,25,1.65,1.80,1.16,1.10,0.94,1.56,75,1,1,2,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,25,33,0,25,0,100,25
Iceland National Team,Iceland,2018,Iceland,6,3,3,0,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,0,0,0,118,9,15,-6,24,13,11,5,4,8,7,-3,-3,60,54,68,36,34,39,0,0,0,5,3,2,1,0,1,2,1,1,32,13,19,12,3,9,43,42,43,65,25,40,31,11,20,34,14,20,70,37,33,6,4,2,4,2,2,2,2,0,2,1,1,3,2,1,1,0,1,1.5,1.67,1.33,4,4.33,3.67,1.5,1.67,1.33,2.5,2.67,2.33,1.67,2,1.33,1,1.33,0.67,0.67,0.67,0.67,6,6,6,5,1,0,3,3,3,3,1,0,3,3,3,2,0,0,0,0,0,1,5,6,0,0,0,0,2,3,0,0,0,1,3,3,100,100,100,83,17,0,100,100,100,100,33,0,100,100,100,67,0,0,0,0,0,17,83,100,0,0,0,0,67,100,0,0,0,33,100,100,6,4,0,3,3,0,3,1,0,100,67,0,100,100,0,100,33,0,0,0,0,2,0,0,0,83,100,67,17,0,33,33,33,33,2,1,1,33,33,33,1,0,1,17,0,33,3,2,1,50,67,33,33,33,33,50,67,33,17,0,33,5.33,4.33,6.33,2,1,3.00,67,67,50,50,33,33,17,17,1.41,1.12,1.70,1.60,1.45,1.74,100,1,0,4,1,0,2,1,0,0,2,1,0,1,0,1,3,2,5,50,33,67,50,67,33,0
Gibraltar National Team,Gibraltar,2018,Gibraltar,1,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,120,1,0,1,1,1,0,1,0,0,0,1,0,90,90,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,45,45,0,7,7,0,3,3,0,4,4,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,100,100,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0.00,0.00,0.00,2,2,0.00,0,0,0,0,0,0,0,0,0.00,0.76,0.00,0.58,1.58,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus National Team,Belarus,2018,Belarus,4,1,3,0,2,0,2,1,1,0,1,0,1,1.75,1,2,0,0,0,59,4,3,1,7,2,5,1,3,1,2,0,1,90,90,90,120,90,134,2,0,2,1,1,0,1,0,1,3,1,2,15,7,8,7,1,6,46,55,43,40,15,25,17,6,11,23,9,14,59,18,41,3,1,2,2,1,1,1,0,1,2,0,2,1,1,0,1,0,1,1.75,1,2,1.75,2,1.67,1,1,1,0.75,1,0.67,1.25,2,1,0.75,1,0.67,0.5,1,0.33,4,3,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,1,4,4,4,4,0,0,1,1,1,1,0,1,3,3,3,3,100,75,0,0,0,0,100,100,0,0,0,0,100,67,0,0,0,0,0,25,100,100,100,100,0,0,100,100,100,100,0,33,100,100,100,100,4,1,0,1,1,0,3,0,0,100,25,0,100,100,0,100,0,0,50,0,67,-17,50,0,67,25,100,0,25,0,33,75,100,67,2,0,2,50,0,67,1,0,1,25,0,33,1,1,0,25,100,0,50,0,67,25,100,0,25,0,33,3.75,7.00,2.67,1.75,1,2.00,100,50,50,50,25,25,0,0,1.35,2.02,1.13,1.67,1.07,1.87,25,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,25,100,0,25,0,33,0
Czech Republic National Team,Czech Republic,2018,Czech Republic,4,0,4,0,2,0,2,0,0,0,2,0,2,1.5,0,1.5,0,0,0,69,3,9,-6,12,0,12,0,3,0,9,0,-6,120,0,120,40,0,40,2,0,2,1,0,1,1,0,1,2,0,2,26,0,26,4,0,4,47,0,47,47,0,47,20,0,20,27,0,27,61,0,61,1,0,1,4,0,4,-3,0,-3,1,0,1,1,0,1,2,0,2,1,0,1,3,0,3,0.75,0,0.75,2.25,0,2.25,1.25,0,1.25,0.25,0,0.25,1,0,1,4,2,2,2,1,1,0,0,0,0,0,0,4,2,2,2,1,1,0,2,2,2,3,3,0,0,0,0,0,0,0,2,2,2,3,3,100,50,50,50,25,25,0,0,0,0,0,0,100,50,50,50,25,25,0,50,50,50,75,75,0,0,0,0,0,0,0,50,50,50,75,75,3,1,1,0,0,0,3,1,1,75,25,25,0,0,0,75,25,25,50,0,50,0,50,0,50,25,0,25,25,0,25,50,0,50,2,0,2,50,0,50,3,0,3,75,0,75,0,0,0,0,0,0,25,0,25,25,0,25,50,0,50,6.50,0.00,6.50,1,0,1.00,100,100,100,100,75,75,75,75,1.19,0.00,1.44,1.49,0.00,1.74,100,0,0,1,0,0,1,0,1,0,1,0,2,1,0,1,0,3,1,0,0,0,50,0,50,75
Montenegro National Team,Montenegro,2018,Montenegro,4,2,2,0,0,0,0,3,1,2,1,1,0,0.75,0.5,1,0,0,0,121,2,4,-2,6,6,0,2,0,4,0,-2,0,180,90,0,90,45,0,2,0,2,1,1,0,3,1,2,0,0,0,20,14,6,6,4,2,47,52,43,32,25,7,10,10,0,22,15,7,55,28,27,1,1,0,3,3,0,-2,-2,0,0,0,0,2,0,2,2,2,0,0.5,0,1,1.5,3,0,0.5,1,0,1,2,0,1,2,0,0.25,0.5,0,0.75,1.5,0,2,2,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,2,3,3,4,4,0,0,1,1,2,2,2,2,2,2,2,2,50,50,25,25,0,0,100,100,50,50,0,0,0,0,0,0,0,0,50,50,75,75,100,100,0,0,50,50,100,100,100,100,100,100,100,100,2,1,1,2,1,1,0,0,0,50,25,25,100,50,50,0,0,0,0,0,0,0,50,0,100,25,50,0,75,50,100,0,0,0,2,0,2,50,0,100,3,1,2,75,50,100,1,1,0,25,50,0,0,0,0,50,0,100,50,100,0,5.00,7.00,3.00,1.5,2,1.00,75,75,75,25,25,0,0,0,1.08,1.63,0.52,1.33,1.17,1.49,25,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,75,50,100,25,50,0,0
Switzerland National Team,Switzerland,2018,Switzerland,6,3,3,0,3,2,1,1,0,1,2,1,1,1.67,2,1.33,0,0,0,39,10,3,7,13,9,4,8,2,1,2,7,0,54,34,134,180,273,134,3,2,1,1,0,1,2,1,1,3,2,1,25,14,11,3,1,2,52,60,45,70,43,27,27,18,9,43,25,18,86,44,42,5,5,0,1,0,1,4,5,-1,2,2,0,3,1,2,1,0,1,1.5,2.33,0.67,2.17,3,1.33,1.67,2.67,0.67,0.5,0.33,0.67,1,1.67,0.33,0.83,1.67,0,0.17,0,0.33,6,3,1,1,1,1,3,2,1,1,1,1,3,1,0,0,0,0,0,3,5,5,5,5,0,1,2,2,2,2,0,2,3,3,3,3,100,50,17,17,17,17,100,67,33,33,33,33,100,33,0,0,0,0,0,50,83,83,83,83,0,33,67,67,67,67,0,67,100,100,100,100,3,1,1,2,1,1,1,0,0,50,17,17,67,33,33,33,0,0,50,67,33,47,50,67,33,17,0,33,33,33,33,50,67,33,5,3,2,83,100,67,4,1,3,67,33,100,0,0,0,0,0,0,33,67,0,50,33,67,17,0,33,4.17,4.67,3.67,0.5,0.33,0.67,67,67,33,33,17,17,17,0,1.47,1.78,1.15,1.37,1.05,1.69,67,0,0,1,3,2,1,2,0,1,0,0,1,0,0,1,0,0,1,17,0,33,33,33,33,0
Serbia National Team,Serbia,2018,Serbia,4,3,1,0,2,1,1,0,0,0,2,2,0,1.5,1,3,0,0,0,64,8,4,4,12,10,2,6,2,4,0,2,2,45,45,45,90,68,0,1,0,1,2,2,0,1,1,0,2,1,1,28,19,9,5,4,1,55,56,50,63,50,13,29,21,8,34,29,5,60,47,13,5,5,0,2,2,0,3,3,0,1,1,0,2,1,1,1,1,0,1.25,1.33,1,3,3.33,2,2,2,2,1,1.33,0,1.75,2.33,0,1.25,1.67,0,0.5,0.67,0,4,3,2,1,1,1,3,2,2,1,1,1,1,1,0,0,0,0,0,1,2,3,3,3,0,1,1,2,2,2,0,0,1,1,1,1,100,75,50,25,25,25,100,67,67,33,33,33,100,100,0,0,0,0,0,25,50,75,75,75,0,33,33,67,67,67,0,0,100,100,100,100,2,2,2,2,2,2,0,0,0,50,50,50,67,67,67,0,0,0,50,33,100,-17,25,0,100,50,67,0,25,33,0,50,33,100,3,2,1,75,67,100,2,1,1,50,33,100,1,1,0,25,33,0,25,33,0,50,33,100,25,33,0,7.00,6.33,9.00,1.25,1.33,1.00,100,100,100,75,50,25,0,0,1.72,2.06,0.00,0.69,1.02,0.00,75,1,1,1,1,1,0,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,50,67,0,0
Andorra National Team,Andorra,2018,Andorra,3,2,1,0,1,0,1,2,2,0,0,0,0,1.67,1,3,0,0,0,83,1,0,1,1,0,1,0,1,0,0,0,1,273,0,90,0,0,0,3,2,1,0,0,0,2,2,0,1,0,1,5,3,2,8,4,4,33,27,44,19,10,9,7,2,5,12,8,4,55,35,20,1,0,1,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,1.67,1,3,0.33,0,1,0.33,0,1,0,0,0,0.33,0,1,0.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,3,3,3,2,2,2,2,2,2,0,1,1,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,67,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,1,0,0,0,0,0,1,0,0,33,0,0,0,0,0,100,0,0,33,0,100,0,100,100,100,0,0,0,67,100,0,33,0,100,3,2,1,100,100,100,2,2,0,67,100,0,0,0,0,0,0,0,33,0,100,67,100,0,0,0,0,1.67,1.50,2.00,2.67,2,4.00,67,0,0,0,0,0,0,0,0.73,0.53,1.14,0.85,1.00,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,0,0,0,0,0
Austria National Team,Austria,2018,Austria,7,5,2,0,5,4,1,0,0,0,2,1,1,2.14,2.4,1.5,0,0,0,17,12,6,6,18,12,6,8,4,4,2,4,2,53,56,45,105,113,90,4,3,1,1,1,0,2,1,1,4,3,1,27,21,6,9,4,5,48,45,55,84,62,22,42,31,11,42,31,11,74,48,26,6,4,2,3,2,1,3,2,1,4,3,1,0,0,0,3,2,1,1.71,1.8,1.5,2.57,2.4,3,1.71,1.6,2,0.86,0.8,1,1.29,1.2,1.5,0.86,0.8,1,0.43,0.4,0.5,7,6,4,1,0,0,5,4,3,0,0,0,2,2,1,1,0,0,0,1,3,6,7,7,0,1,2,5,5,5,0,0,1,1,2,2,100,86,57,14,0,0,100,80,60,0,0,0,100,100,50,50,0,0,0,14,43,86,100,100,0,20,40,100,100,100,0,0,50,50,100,100,7,2,0,5,1,0,2,1,0,100,29,0,100,20,0,100,50,0,71,80,50,1,57,60,50,14,20,0,29,20,50,57,60,50,4,3,1,57,60,50,3,2,1,43,40,50,0,0,0,0,0,0,57,60,50,0,0,0,43,40,50,3.86,4.20,3.00,1.29,0.8,2.50,86,71,56,43,14,0,0,0,1.58,1.62,1.48,1.19,1.22,1.14,29,1,2,1,2,0,3,2,0,1,0,1,1,1,0,0,2,0,1,0,0,0,29,20,50,0
