team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Luxembourg National Team,Luxembourg,2021,Luxembourg,4,2,2,0,0,0,0,1,1,0,3,1,2,0.25,0.5,0,0,0,0,111,1,4,-3,5,3,2,1,0,2,2,-1,-2,360,180,0,90,90,90,0,0,0,1,1,0,3,1,2,1,1,0,22,8,14,12,5,7,52,52,52,23,15,8,9,6,3,14,9,5,44,18,26,1,1,0,3,2,1,-2,-1,-1,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,1.25,1.5,1,0.25,0.5,0,1,1,1,1,1.5,0.5,0.25,0.5,0,0.75,1,0.5,4,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,3,4,4,4,4,0,1,2,2,2,2,0,2,2,2,2,2,100,25,0,0,0,0,100,50,0,0,0,0,100,0,0,0,0,0,0,75,100,100,100,100,0,50,100,100,100,100,0,100,100,100,100,100,3,1,0,2,1,0,1,0,0,75,25,0,100,50,0,50,0,0,0,0,0,0,0,0,0,25,50,0,75,50,100,25,50,0,1,0,1,25,0,50,3,1,2,75,50,100,1,1,0,25,50,0,0,0,0,50,50,50,50,50,50,5.50,4.00,7.00,3,2.5,3.50,100,100,100,100,75,50,25,25,0.97,1.21,0.73,1.40,1.63,1.18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,25,50,0,75,50,100,25
Portugal National Team,Portugal,2021,Portugal,4,2,2,0,3,2,1,1,0,1,0,0,0,2.5,3,2,0,0,0,13,10,1,9,11,7,4,7,3,0,1,7,2,36,26,60,360,0,180,3,2,1,1,0,1,1,0,1,3,2,1,32,18,14,2,1,1,57,60,54,62,36,26,29,16,13,33,20,13,38,11,27,5,3,2,0,0,0,5,3,2,3,2,1,1,0,1,0,0,0,2.5,3,2,2.75,3.5,2,2.5,3.5,1.5,0.25,0,0.5,1.25,1.5,1,1.25,1.5,1,0,0,0,3,3,3,2,0,0,2,2,2,1,0,0,1,1,1,1,0,0,1,1,1,2,4,4,0,0,0,1,2,2,1,1,1,1,2,2,75,75,75,50,0,0,100,100,100,50,0,0,50,50,50,50,0,0,25,25,25,50,100,100,0,0,0,50,100,100,50,50,50,50,100,100,3,2,0,2,1,0,1,1,0,75,50,0,100,50,0,50,50,0,75,100,50,70,75,100,50,25,0,50,25,0,50,75,100,50,4,2,2,100,100,100,1,0,1,25,0,50,0,0,0,0,0,0,75,100,50,25,0,50,0,0,0,8.00,9.00,7.00,0.5,0.5,0.50,100,50,50,50,50,50,25,0,2.12,2.42,1.82,0.74,0.46,1.03,100,0,0,2,1,3,0,0,0,4,0,0,0,0,0,0,1,0,0,25,0,50,0,0,0,0
Romania National Team,Romania,2021,Romania,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,129,1,3,-2,4,3,1,1,0,2,1,-1,-1,180,90,0,60,45,90,0,0,0,1,1,0,1,0,1,0,0,0,9,7,2,3,2,1,48,59,37,30,16,14,11,6,5,19,10,9,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,2,3,1,0.5,1,0,1.5,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,1,1,1,1,1,100,50,50,0,0,0,100,100,100,0,0,0,100,0,0,0,0,0,0,50,50,100,100,100,0,0,0,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,50,100,0,50,0,100,0,0,0,2,1,1,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,4.50,7.00,2.00,1.5,2,1.00,50,50,50,50,0,0,0,0,1.77,2.05,1.48,1.83,1.42,2.23,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,100,100,100,0
Northern Ireland National Team,Northern Ireland,2021,Northern Ireland,4,1,3,0,2,0,2,0,0,0,2,1,1,1.5,0,2,0,0,0,42,5,3,2,8,3,5,1,4,2,1,-1,3,72,90,68,120,45,273,2,0,2,1,1,0,1,0,1,2,0,2,12,2,10,5,1,4,43,39,45,29,9,20,13,4,9,16,5,11,26,10,16,1,0,1,2,1,1,-1,-1,0,1,0,1,1,0,1,2,1,1,1,0,1.33,2,3,1.67,1.25,1,1.33,0.75,2,0.33,0.75,1,0.67,0.25,0,0.33,0.5,1,0.33,4,2,2,0,0,0,1,1,1,0,0,0,3,1,1,0,0,0,0,2,2,4,4,4,0,0,0,1,1,1,0,2,2,3,3,3,100,50,50,0,0,0,100,100,100,0,0,0,100,33,33,0,0,0,0,50,50,100,100,100,0,0,0,100,100,100,0,67,67,100,100,100,3,0,0,1,0,0,2,0,0,75,0,0,100,0,0,67,0,0,50,0,67,-94,50,0,67,25,100,0,25,0,33,50,0,67,2,0,2,50,0,67,3,1,2,75,100,67,0,0,0,0,0,0,25,0,33,25,0,33,50,100,33,3.00,2.00,3.33,1.25,1,1.33,75,0,0,0,0,0,0,0,1.14,1.13,1.14,1.66,1.65,1.66,50,1,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,50,100,33,0
Sweden National Team,Sweden,2021,Sweden,4,4,0,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,9,8,2,6,10,10,0,8,0,2,0,6,0,45,45,0,180,180,0,2,2,0,2,2,0,0,0,0,4,4,0,20,20,0,5,5,0,58,58,0,66,66,0,28,28,0,38,38,0,48,48,0,6,6,0,0,0,0,6,6,0,4,4,0,0,0,0,0,0,0,3,3,0,2.5,2.5,0,2,2,0,0.5,0.5,0,1.5,1.5,0,1.5,1.5,0,0,0,0,4,3,2,1,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,1,2,3,4,4,0,1,2,3,4,4,0,0,0,0,0,0,100,75,50,25,0,0,100,75,50,25,0,0,0,0,0,0,0,0,0,25,50,75,100,100,0,25,50,75,100,100,0,0,0,0,0,0,4,2,0,4,2,0,0,0,0,100,50,0,100,50,0,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,100,100,0,4,4,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,5.00,5.00,0.00,1.25,1.25,0.00,75,50,50,25,25,0,0,0,1.71,1.97,0.00,0.87,1.12,0.00,25,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ukraine National Team,Ukraine,2021,Ukraine,5,4,1,0,2,2,0,3,2,1,0,0,0,1.8,2,1,0,0,0,18,8,3,5,11,9,2,7,1,2,1,5,0,56,51,90,150,180,90,2,2,0,3,2,1,0,0,0,3,2,1,31,29,2,4,3,1,61,67,37,97,90,7,47,43,4,50,47,3,51,40,11,4,3,1,1,1,0,3,2,1,3,2,1,1,1,0,1,1,0,2,1.75,3,2.2,2.25,2,1.6,1.75,1,0.6,0.5,1,1,1,1,0.8,0.75,1,0.2,0.25,0,5,4,1,1,0,0,4,3,1,1,0,0,1,1,0,0,0,0,0,1,4,4,5,5,0,1,3,3,4,4,0,0,1,1,1,1,100,80,20,20,0,0,100,75,25,25,0,0,100,100,0,0,0,0,0,20,80,80,100,100,0,25,75,75,100,100,0,0,100,100,100,100,4,1,0,3,1,0,1,0,0,80,20,0,75,25,0,100,0,0,40,50,0,13,40,50,0,60,50,100,0,0,0,60,50,100,4,3,1,80,75,100,2,2,0,40,50,0,0,0,0,0,0,0,60,50,100,20,25,0,20,25,0,6.20,7.25,2.00,0.8,0.75,1.00,80,60,60,60,60,40,40,40,2.62,2.99,1.11,0.98,0.71,2.05,60,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,60,50,100,0,0,0,20
Liechtenstein National Team,Liechtenstein,2021,Liechtenstein,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,132,1,12,-11,13,0,13,0,1,0,12,0,-11,180,0,180,15,0,15,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,25,0,25,10,0,10,6,0,6,4,0,4,17,0,17,1,0,1,4,0,4,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,6.5,0,6.5,0.5,0,0.5,6,0,6,2.5,0,2.5,0.5,0,0.5,2,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,0,0,0,0,0,0,0,50,0,50,50,0,50,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,100,0,100,0.50,0.00,0.50,0.5,0,0.50,50,50,50,50,50,50,50,50,0.11,0.00,0.56,3.34,0.00,3.84,250,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,2,3,1,0,0,0,100,0,100,0
Poland National Team,Poland,2021,Poland,2,2,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,96,3,3,0,6,6,0,3,0,3,0,0,0,60,60,0,60,60,0,0,0,0,2,2,0,0,0,0,1,1,0,7,7,0,1,1,0,57,57,0,17,17,0,10,10,0,7,7,0,22,22,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,3,3,0,1.5,1.5,0,1.5,1.5,0,2,2,0,1,1,0,1,1,0,2,2,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,1,2,2,0,0,0,0,0,0,100,100,50,50,0,0,100,100,50,50,0,0,0,0,0,0,0,0,0,0,50,50,100,100,0,0,50,50,100,100,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100,100,0,0,0,0,100,100,0,0,0,0,3.50,3.50,0.00,0.5,0.5,0.00,50,50,50,0,0,0,0,0,0.75,1.25,0.00,0.40,0.90,0.00,50,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,100,100,0,0,0,0,0
England National Team,England,2021,England,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,36,2,0,2,2,2,0,2,0,0,0,2,0,90,90,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,8,8,0,2,2,0,54,54,0,30,30,0,13,13,0,17,17,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,2,2,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,4.00,4.00,0.00,1,1,0.00,50,50,0,0,0,0,0,0,1.24,1.74,0.00,0.86,1.36,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Ireland National Team,Republic of Ireland,2021,Republic of Ireland,4,1,3,0,2,1,1,2,0,2,0,0,0,2,3,1.67,0,0,0,20,9,2,7,11,4,7,4,5,0,2,4,3,40,23,54,180,0,134,2,1,1,2,0,2,1,0,1,2,1,1,18,5,13,2,0,2,54,62,51,40,11,29,22,7,15,18,4,14,34,7,27,3,2,1,0,0,0,3,2,1,2,1,1,2,0,2,0,0,0,2,3,1.67,2.75,4,2.33,2.25,4,1.67,0.5,0,0.67,0.75,2,0.33,0.75,2,0.33,0,0,0,3,3,2,2,1,0,1,1,1,1,0,0,2,2,1,1,1,0,1,1,2,2,3,4,0,0,0,0,1,1,1,1,2,2,2,3,75,75,50,50,25,0,100,100,100,100,0,0,67,67,33,33,33,0,25,25,50,50,75,100,0,0,0,0,100,100,33,33,67,67,67,100,2,1,0,1,1,0,1,0,0,50,25,0,100,100,0,33,0,0,50,100,33,89,50,100,33,50,0,67,25,0,33,50,100,33,4,1,3,100,100,100,2,0,2,50,0,67,0,0,0,0,0,0,50,100,33,50,0,67,0,0,0,4.50,5.00,4.33,0.5,0,0.67,75,50,25,0,0,0,0,0,1.46,1.92,1.32,1.01,0.43,1.21,150,2,1,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,50,0,67,0,0,0,0
Greece National Team,Greece,2021,Greece,4,1,3,0,2,1,1,1,0,1,1,0,1,1.75,3,1.33,0,0,0,22,6,5,1,11,3,8,2,4,1,4,1,0,60,45,68,72,90,68,0,0,0,4,1,3,0,0,0,2,1,1,14,5,9,4,2,2,52,63,49,41,15,26,19,6,13,22,9,13,42,14,28,4,1,3,3,1,2,1,0,1,1,0,1,2,1,1,1,0,1,1.25,1,1.33,2.75,3,2.67,1.5,2,1.33,1.25,1,1.33,1.75,2,1.67,1,1,1,0.75,1,0.67,4,4,3,0,0,0,1,1,1,0,0,0,3,3,2,0,0,0,0,0,1,4,4,4,0,0,0,1,1,1,0,0,1,3,3,3,100,100,75,0,0,0,100,100,100,0,0,0,100,100,67,0,0,0,0,0,25,100,100,100,0,0,0,100,100,100,0,0,33,100,100,100,4,3,0,1,1,0,3,2,0,100,75,0,100,100,0,100,67,0,50,100,33,27,0,0,0,100,100,100,0,0,0,50,100,33,1,0,1,25,0,33,1,0,1,25,0,33,2,1,1,50,100,33,25,0,33,50,100,33,25,0,33,3.50,5.00,3.00,1,2,0.67,75,75,50,50,50,25,25,0,1.33,1.97,1.12,1.33,1.43,1.29,100,0,2,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,25,0,33,25,0,33,0
Armenia National Team,Armenia,2021,Armenia,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,112,2,4,-2,6,0,6,0,2,0,4,0,-2,90,0,90,45,0,45,0,0,0,2,0,2,0,0,0,0,0,0,4,0,4,5,0,5,36,0,36,14,0,14,8,0,8,6,0,6,29,0,29,0,0,0,3,0,3,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,1,0,1,2,0,2,1.5,0,1.5,0,0,0,1.5,0,1.5,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,2,2,100,100,50,50,0,0,0,0,0,0,0,0,100,100,50,50,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,50,50,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2.00,0.00,2.00,2.5,0,2.50,100,100,50,50,50,0,0,0,0.51,0.00,1.01,1.61,0.00,2.11,50,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,50,0,50,50,0,50,0
Cyprus National Team,Cyprus,2021,Cyprus,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,133,0,5,-5,5,0,5,0,0,0,5,0,-5,0,0,0,36,0,36,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,4,0,4,37,0,37,9,0,9,6,0,6,3,0,3,13,0,13,0,0,0,3,0,3,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,2.5,0,2.5,0,0,0,2.5,0,2.5,1.5,0,1.5,0,0,0,1.5,0,1.5,2,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,2,2,100,50,50,50,0,0,0,0,0,0,0,0,100,50,50,50,0,0,0,50,50,50,100,100,0,0,0,0,0,0,0,50,50,50,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2.00,0.00,2.00,2,0,2.00,50,0,0,0,0,0,0,0,0.23,0.00,0.68,1.65,0.00,2.15,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,100,0,100,0
Israel National Team,Israel,2021,Israel,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,83,3,5,-2,8,0,8,0,3,0,5,0,-2,60,0,60,36,0,36,0,0,0,1,0,1,1,0,1,1,0,1,4,0,4,2,0,2,47,0,47,16,0,16,5,0,5,11,0,11,23,0,23,0,0,0,2,0,2,-2,0,-2,0,0,0,1,0,1,1,0,1,0.5,0,0.5,4,0,4,1.5,0,1.5,2.5,0,2.5,1,0,1,0,0,0,1,0,1,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,50,50,0,50,0,50,0,0,0,0,50,0,50,50,0,50,50,0,50,1,0,1,50,0,50,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,2.00,0.00,2.00,1,0,1.00,100,0,0,0,0,0,0,0,0.42,0.00,0.92,1.48,0.00,1.98,200,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,0,0,50,0,50,0
Albania National Team,Albania,2021,Albania,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,113,1,3,-2,4,0,4,0,1,0,3,0,-2,180,0,180,60,0,60,1,0,1,1,0,1,1,0,1,0,0,0,12,0,12,5,0,5,49,0,49,11,0,11,2,0,2,9,0,9,33,0,33,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,2,0,2,0.5,0,0.5,1.5,0,1.5,1,0,1,0.5,0,0.5,0.5,0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,2,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,0,0,50,50,50,50,100,100,0,0,0,0,0,0,50,50,50,50,100,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,50,50,0,0,0,0,0,50,0,50,50,0,50,50,0,50,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,100,0,100,0,0,0,6.00,0.00,6.00,2.5,0,2.50,100,100,100,50,0,0,0,0,0.27,0.00,0.72,0.77,0.00,1.27,50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,50,0,50,50,0,50,0
Belgium National Team,Belgium,2021,Belgium,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,63,2,1,1,3,3,0,2,0,1,0,1,0,90,90,0,180,180,0,1,1,0,1,1,0,0,0,0,2,2,0,12,12,0,0,0,0,54,54,0,24,24,0,11,11,0,13,13,0,20,20,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,3,3,0,1.5,1.5,0,1,1,0,0.5,0.5,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,2,2,2,2,0,0,0,0,0,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,100,0,50,100,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,6.00,6.00,0.00,0,0,0.00,50,50,50,50,50,50,50,50,1.06,1.56,0.00,0.70,1.20,0.00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,50,0,0,0,0,50
Bulgaria National Team,Bulgaria,2021,Bulgaria,5,1,4,0,1,1,0,2,0,2,2,0,2,1,3,0.5,0,0,0,45,6,7,-1,13,5,8,4,2,1,6,3,-4,75,23,180,64,90,60,0,0,0,3,1,2,2,0,2,3,1,2,10,3,7,5,3,2,40,42,39,27,9,18,15,8,7,12,1,11,67,20,47,5,3,2,2,0,2,3,3,0,2,1,1,2,0,2,1,0,1,1.6,3,1.25,2.6,5,2,1.2,4,0.5,1.4,1,1.5,1.4,3,1,1,3,0.5,0.4,0,0.5,5,4,2,1,1,0,1,1,1,1,1,0,4,3,1,0,0,0,0,1,3,4,4,5,0,0,0,0,0,1,0,1,3,4,4,4,100,80,40,20,20,0,100,100,100,100,100,0,100,75,25,0,0,0,0,20,60,80,80,100,0,0,0,0,0,100,0,25,75,100,100,100,4,2,1,1,1,1,3,1,0,80,40,20,100,100,100,75,25,0,20,100,0,131,0,0,0,60,100,50,40,0,50,60,100,50,3,1,2,60,100,50,2,0,2,40,0,50,1,0,1,20,0,25,40,100,25,40,0,50,20,0,25,2.00,3.00,1.75,1,3,0.50,100,100,100,40,40,40,40,20,0.81,1.47,0.65,2.38,1.59,2.58,100,1,1,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,3,40,0,50,40,0,50,0
