team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Finland National Team,Finland,2016,Finland,7,2,5,0,0,0,0,1,0,1,6,2,4,0.14,0,0.2,0,0,0,134,1,16,-15,17,4,13,0,1,4,12,-4,-11,643,0,450,39,45,38,0,0,0,1,0,1,6,2,4,1,0,1,19,2,17,4,1,3,50,50,50,38,22,16,23,13,10,15,9,6,67,13,54,0,0,0,6,2,4,-6,-2,-4,0,0,0,3,0,3,4,2,2,0.43,0,0.6,2.43,2,2.6,0.14,0,0.2,2.29,2,2.4,0.86,1,0.8,0,0,0,0.86,1,0.8,7,6,2,1,1,0,2,1,1,0,0,0,5,5,1,1,1,0,0,1,5,6,6,7,0,1,1,2,2,2,0,0,4,4,4,5,100,86,29,14,14,0,100,50,50,0,0,0,100,100,20,20,20,0,0,14,71,86,86,100,0,50,50,100,100,100,0,0,80,80,80,100,4,1,1,2,0,0,2,1,1,57,14,14,100,0,0,40,20,20,0,0,0,-44,0,0,0,14,0,20,86,100,80,14,0,20,3,0,3,43,0,60,7,2,5,100,100,100,0,0,0,0,0,0,0,0,0,43,0,60,57,100,40,2.71,1.00,3.40,0.57,0.5,0.60,86,86,86,43,28,28,28,28,0.00,0.00,0.00,0.00,0.00,0.00,29,0,0,0,0,0,1,0,0,0,0,3,1,1,2,3,1,2,3,14,0,20,86,100,80,28
Iceland National Team,Iceland,2016,Iceland,8,1,7,0,4,1,3,0,0,0,4,0,4,1.5,3,1.29,0,0,0,10,16,12,4,28,4,24,4,12,0,12,4,0,45,23,53,60,0,53,3,1,2,5,0,5,0,0,0,5,1,4,30,0,30,6,0,6,50,0,50,45,0,45,23,0,23,22,0,22,59,0,59,8,3,5,6,0,6,2,3,-1,2,1,1,4,0,4,2,0,2,1.25,3,1,3.5,4,3.43,2,4,1.71,1.5,0,1.71,1.75,3,1.57,1,3,0.71,0.75,0,0.86,8,7,6,4,3,0,1,1,1,1,0,0,7,6,5,3,3,0,0,1,2,4,5,8,0,0,0,0,1,1,0,1,2,4,4,7,100,88,75,50,38,0,100,100,100,100,0,0,100,86,71,43,43,0,0,12,25,50,62,100,0,0,0,0,100,100,0,14,29,57,57,100,6,5,3,1,1,1,5,4,2,75,63,38,100,100,100,71,57,29,50,100,43,100,38,100,29,63,0,71,0,0,0,63,100,57,4,1,3,50,100,43,2,0,2,25,0,29,4,0,4,50,0,57,25,100,14,50,0,57,25,0,29,6.00,0.00,6.00,0.75,0,0.86,80,60,60,40,20,20,20,20,0.00,0.00,0.00,0.00,0.00,0.00,75,1,4,0,3,2,0,1,1,4,1,2,1,1,3,2,1,0,1,0,0,0,50,0,57,20
Gibraltar National Team,Gibraltar,2016,Gibraltar,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,155,0,5,-5,5,0,5,0,0,0,5,0,-5,0,0,0,18,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,0,50,2,0,2,0,0,0,2,0,2,10,0,10,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,5,0,0,0,5,0,5,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,0,0,0.00,100,100,100,100,100,100,100,100,0.00,0.00,0.00,0.00,0.00,0.00,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,100,0,100,100
Belarus National Team,Belarus,2016,Belarus,6,0,6,0,3,0,3,2,0,2,1,0,1,1.83,0,1.83,0,0,0,24,4,4,0,8,0,8,0,4,0,4,0,0,134,0,134,134,0,134,4,0,4,1,0,1,3,0,3,3,0,3,17,0,17,15,0,15,50,0,50,26,0,26,12,0,12,14,0,14,73,0,73,2,0,2,2,0,2,0,0,0,2,0,2,3,0,3,1,0,1,1.5,0,1.5,1.33,0,1.33,0.67,0,0.67,0.67,0,0.67,0.67,0,0.67,0.33,0,0.33,0.33,0,0.33,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,2,4,4,6,6,6,0,0,0,0,0,0,2,4,4,6,6,6,67,33,33,0,0,0,0,0,0,0,0,0,67,33,33,0,0,0,33,67,67,100,100,100,0,0,0,0,0,0,33,67,67,100,100,100,3,1,0,0,0,0,3,1,0,50,17,0,0,0,0,50,17,0,50,0,50,0,67,0,67,17,0,17,50,0,50,50,0,50,5,0,5,83,0,83,4,0,4,67,0,67,0,0,0,0,0,0,33,0,33,50,0,50,17,0,17,4.25,0.00,4.25,2.5,0,2.50,75,75,75,50,50,50,50,50,0.00,0.00,0.00,0.00,0.00,0.00,17,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,33,0,33,17,0,17,50
Czech Republic National Team,Czech Republic,2016,Czech Republic,7,5,2,0,3,2,1,2,1,1,2,2,0,1.57,1.4,2,0,0,0,20,14,6,8,20,15,5,11,3,4,2,7,1,45,41,60,105,113,90,2,2,0,4,2,2,1,1,0,3,3,0,51,42,9,10,10,0,50,50,50,82,73,9,40,36,4,42,37,5,101,79,22,7,6,1,6,4,2,1,2,-1,2,2,0,2,1,1,3,2,1,1.14,1.4,0.5,2.86,3,2.5,2,2.2,1.5,0.86,0.8,1,1.86,2,1.5,1,1.2,0.5,0.86,0.8,1,7,6,4,1,1,1,5,4,3,1,1,1,2,2,1,0,0,0,0,1,3,6,6,6,0,1,2,4,4,4,0,0,1,2,2,2,100,86,57,14,14,14,100,80,60,20,20,20,100,100,50,0,0,0,0,14,43,86,86,86,0,20,40,80,80,80,0,0,50,100,100,100,7,5,1,5,4,1,2,1,0,100,71,14,100,80,20,100,50,0,43,40,50,9,29,40,0,57,40,100,14,20,0,43,60,0,2,2,0,29,40,0,3,2,1,43,40,50,2,1,1,29,20,50,29,40,0,29,20,50,43,40,50,7.29,8.40,4.50,1.43,2,0.00,86,86,71,56,28,28,28,28,0.00,0.00,0.00,0.00,0.00,0.00,57,2,1,2,2,2,0,0,1,4,2,1,1,2,0,0,0,0,0,29,20,50,29,40,0,14
Montenegro National Team,Montenegro,2016,Montenegro,3,1,2,0,0,0,0,1,1,0,2,0,2,0.33,1,0,0,0,0,144,1,3,-2,4,0,4,0,1,0,3,0,-2,273,0,180,90,0,60,1,1,0,1,0,1,2,1,1,0,0,0,13,7,6,7,2,5,50,50,50,23,8,15,8,0,8,15,8,7,62,15,47,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,1,1,1.33,0,2,0.33,0,0.5,1,0,1.5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,2,3,3,3,1,1,1,1,1,1,0,1,1,2,2,2,67,33,33,0,0,0,0,0,0,0,0,0,100,50,50,0,0,0,33,67,67,100,100,100,100,100,100,100,100,100,0,50,50,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,0,33,0,50,67,100,50,0,0,0,3,1,2,100,100,100,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,4.33,7.00,3.00,2.33,2,2.50,67,67,67,33,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,33,100,0,67,0,100,0
Switzerland National Team,Switzerland,2016,Switzerland,4,3,1,0,1,1,0,0,0,0,3,2,1,0.75,1,0,0,0,0,105,3,6,-3,9,8,1,3,0,5,1,-2,-1,120,90,0,60,54,90,0,0,0,2,2,0,2,1,1,2,2,0,28,21,7,6,4,2,50,50,50,41,31,10,18,14,4,23,17,6,42,30,12,2,2,0,3,2,1,-1,0,-1,1,1,0,1,1,0,2,1,1,1,1.33,0,2.25,2.67,1,0.75,1,0,1.5,1.67,1,1.25,1.33,1,0.5,0.67,0,0.75,0.67,1,4,3,2,0,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,1,2,4,4,4,0,0,1,3,3,3,0,1,1,1,1,1,100,75,50,0,0,0,100,100,67,0,0,0,100,0,0,0,0,0,0,25,50,100,100,100,0,0,33,100,100,100,0,100,100,100,100,100,4,1,0,3,1,0,1,0,0,100,25,0,100,33,0,100,0,0,25,33,0,11,0,0,0,50,67,0,50,33,100,50,67,0,1,1,0,25,33,0,2,1,1,50,33,100,1,1,0,25,33,0,25,33,0,25,33,0,50,33,100,7.00,7.00,7.00,1.5,1.33,2.00,100,100,100,100,75,75,75,75,0.00,0.00,0.00,0.00,0.00,0.00,50,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,75,67,100,75
Serbia National Team,Serbia,2016,Serbia,6,3,3,0,3,2,1,1,1,0,2,0,2,1.67,2.33,1,0,0,0,33,7,6,1,13,9,4,6,1,3,3,3,-2,77,45,273,90,90,90,1,0,1,3,3,0,2,0,2,3,2,1,34,17,17,6,4,2,50,50,50,52,16,36,28,9,19,24,7,17,61,33,28,3,3,0,3,1,2,0,2,-2,2,2,0,2,1,1,2,0,2,1.33,2.33,0.33,2.17,3,1.33,1.17,2,0.33,1,1,1,1,1.33,0.67,0.5,1,0,0.5,0.33,0.67,6,4,2,1,0,0,3,3,2,1,0,0,3,1,0,0,0,0,0,2,4,5,6,6,0,0,1,2,3,3,0,2,3,3,3,3,100,67,33,17,0,0,100,100,67,33,0,0,100,33,0,0,0,0,0,33,67,83,100,100,0,0,33,67,100,100,0,67,100,100,100,100,4,1,1,2,1,1,2,0,0,67,17,17,67,33,33,67,0,0,50,67,33,0,17,0,33,50,100,0,33,0,67,50,67,33,3,2,1,50,67,33,4,1,3,67,33,100,1,1,0,17,33,0,33,67,0,33,33,33,33,0,67,6.80,8.50,5.67,1,1.33,0.67,80,80,60,40,20,20,20,20,0.00,0.00,0.00,0.00,0.00,0.00,50,2,0,0,1,0,0,0,1,3,0,0,1,2,1,0,0,0,2,17,33,0,33,0,67,20
Andorra National Team,Andorra,2016,Andorra,3,1,2,0,0,0,0,1,0,1,2,1,1,0.33,0,0.5,0,0,0,145,0,3,-3,3,1,2,0,0,1,2,-1,-2,0,0,0,90,90,90,1,0,1,0,0,0,3,1,2,0,0,0,5,0,5,11,2,9,50,0,50,6,0,6,2,0,2,4,0,4,37,0,37,0,0,0,2,1,1,-2,-1,-1,0,0,0,1,0,1,2,1,1,0.33,0,0.5,1,1,1,0,0,0,1,1,1,0.67,1,0.5,0,0,0,0.67,1,0.5,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,3,3,3,3,0,1,1,1,1,1,1,1,2,2,2,2,67,33,0,0,0,0,100,0,0,0,0,0,50,50,0,0,0,0,33,67,100,100,100,100,0,100,100,100,100,100,50,50,100,100,100,100,2,0,0,1,0,0,1,0,0,67,0,0,100,0,0,50,0,0,0,0,0,0,33,0,50,0,0,0,100,100,100,0,0,0,1,0,1,33,0,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,33,0,50,67,100,50,2.50,0.00,2.50,3.67,2,4.50,50,50,50,50,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,33,0,50,67,100,50,0
Austria National Team,Austria,2016,Austria,5,5,0,0,2,2,0,1,1,0,2,2,0,1.4,1.4,0,0,0,0,61,5,6,-1,11,11,0,5,0,6,0,-1,0,90,90,0,75,75,0,1,1,0,3,3,0,2,2,0,3,3,0,30,30,0,2,2,0,50,50,0,54,54,0,26,26,0,28,28,0,60,60,0,5,5,0,2,2,0,3,3,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,2.2,2.2,0,1,1,0,1.2,1.2,0,1.4,1.4,0,1,1,0,0.4,0.4,0,4,4,3,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,1,1,2,5,5,5,1,1,2,5,5,5,0,0,0,0,0,0,80,80,60,0,0,0,80,80,60,0,0,0,0,0,0,0,0,0,20,20,40,100,100,100,20,20,40,100,100,100,0,0,0,0,0,0,4,3,0,4,3,0,0,0,0,80,60,0,80,60,0,0,0,0,40,40,0,0,20,20,0,60,60,0,40,40,0,60,60,0,3,3,0,60,60,0,2,2,0,40,40,0,1,1,0,20,20,0,40,40,0,40,40,0,20,20,0,6.00,6.00,0.00,0.4,0.4,0.00,100,80,60,40,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,20,2,2,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,20,20,0,40,40,0,0
