team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
San Marino National Team,San Marino,2022,San Marino,10,5,5,0,0,0,0,0,0,0,10,5,5,0,0,0,6,0,0,55,1,46,-45,47,26,21,1,0,25,21,-24,-21,900,450,0,20,18,21,0,0,0,1,1,0,9,4,5,0,0,0,17,9,8,24,19,5,25,24,26,43,22,21,15,10,5,28,12,16,112,74,38,0,0,0,22,12,10,-22,-12,-10,0,0,0,1,1,0,9,4,5,0.1,0.2,0,4.7,5.2,4.2,0.1,0.2,0,4.6,5,4.2,2.2,2.4,2,0,0,0,2.2,2.4,2,10,10,8,6,5,2,5,5,4,2,2,2,5,5,4,4,3,0,0,0,2,4,5,8,0,0,1,3,3,3,0,0,1,1,2,5,100,100,80,60,50,20,100,100,80,40,40,40,100,100,80,80,60,0,0,0,20,40,50,80,0,0,20,60,60,60,0,0,20,20,40,100,9,6,3,4,2,2,5,4,1,90,60,30,80,40,40,100,80,20,0,0,0,46,0,0,0,10,20,0,90,80,100,0,0,0,1,1,0,10,20,0,10,5,5,100,100,100,0,0,0,0,0,0,0,0,0,10,20,0,90,80,100,1.70,1.80,1.60,2.4,3.8,1.00,90,80,70,70,70,70,50,50,0.24,0.26,0.21,2.65,2.38,2.92,150,0,0,0,0,1,0,0,0,0,5,6,5,4,3,4,5,4,10,0,0,0,100,100,100,50
FYR Macedonia National Team,FYR Macedonia,2022,FYR Macedonia,12,5,7,0,6,2,4,3,2,1,3,1,2,1.75,1.6,1.86,2,0,0,10,24,13,11,37,13,24,8,16,5,8,3,8,45,56,39,83,90,79,6,3,3,4,1,3,4,3,1,7,2,5,43,17,26,28,12,16,52,57,48,168,75,93,76,31,45,92,44,48,134,55,79,7,2,5,2,0,2,5,2,3,6,2,4,4,3,1,2,0,2,1.83,1.8,1.86,3.08,2.6,3.43,2,1.6,2.29,1.08,1,1.14,0.75,0.4,1,0.58,0.4,0.71,0.17,0,0.29,10,9,8,7,3,0,3,3,3,3,1,0,7,6,5,4,2,0,2,3,4,5,9,12,2,2,2,2,4,5,0,1,2,3,5,7,83,75,67,58,25,0,60,60,60,60,20,0,100,86,71,57,29,0,17,25,33,42,75,100,40,40,40,40,80,100,0,14,29,43,71,100,8,1,0,2,0,0,6,1,0,67,8,0,40,0,0,86,14,0,50,40,57,-7,50,60,43,33,20,43,33,60,14,58,40,71,10,5,5,83,100,71,6,3,3,50,60,43,0,0,0,0,0,0,50,40,57,33,60,14,17,0,29,3.58,3.40,3.71,2.33,2.4,2.29,57,50,42,33,17,17,8,8,1.50,1.55,1.47,1.21,0.87,1.44,100,2,1,1,2,1,3,4,2,8,0,0,1,1,2,1,3,2,3,25,40,14,25,20,29,8
Georgia National Team,Georgia,2022,Georgia,8,4,4,0,2,1,1,1,0,1,5,3,2,0.88,0.75,1,4,0,0,41,6,12,-6,18,8,10,3,3,5,7,-2,-4,120,120,120,60,72,51,1,1,0,3,1,2,4,2,2,3,2,1,30,15,15,21,12,9,41,42,41,71,36,35,33,16,17,38,20,18,89,56,33,2,1,1,6,1,5,-4,0,-4,1,1,0,4,2,2,3,1,2,0.88,1.25,0.5,2.25,2,2.5,0.75,0.75,0.75,1.5,1.25,1.75,1,0.5,1.5,0.25,0.25,0.25,0.75,0.25,1.25,8,6,3,1,0,0,4,3,1,0,0,0,4,3,2,1,0,0,0,2,5,7,8,8,0,1,3,4,4,4,0,1,2,3,4,4,100,75,38,13,0,0,100,75,25,0,0,0,100,75,50,25,0,0,0,25,62,87,100,100,0,25,75,100,100,100,0,25,50,75,100,100,5,2,1,2,0,0,3,2,1,63,25,13,50,0,0,75,50,25,25,25,25,9,13,25,0,38,25,50,50,50,50,38,50,25,4,3,1,50,75,25,6,3,3,75,75,75,1,0,1,13,0,25,13,25,0,50,50,50,38,25,50,3.75,3.75,3.75,2.63,3,2.25,63,50,50,25,25,25,25,0,0.75,0.73,0.77,1.48,1.52,1.43,38,0,1,0,0,1,0,1,2,1,0,2,1,1,2,1,1,1,3,13,0,25,63,75,50,0
Spain National Team,Spain,2022,Spain,8,4,4,0,6,3,3,1,1,0,1,0,1,2.38,2.5,2.25,1,0,0,15,15,5,10,20,11,9,9,6,2,3,7,3,48,40,60,143,180,120,4,2,2,4,2,2,0,0,0,7,4,3,45,19,26,8,2,6,76,77,75,110,62,48,46,28,18,64,34,30,83,46,37,9,6,3,2,0,2,7,6,1,5,3,2,2,1,1,1,0,1,2.13,2.5,1.75,2.5,2.75,2.25,1.88,2.25,1.5,0.63,0.5,0.75,1.38,1.5,1.25,1.13,1.5,0.75,0.25,0,0.5,8,6,4,2,0,0,4,3,2,2,0,0,4,3,2,0,0,0,0,2,4,6,8,8,0,1,2,2,4,4,0,1,2,4,4,4,100,75,50,25,0,0,100,75,50,50,0,0,100,75,50,0,0,0,0,25,50,75,100,100,0,25,50,50,100,100,0,25,50,100,100,100,7,3,1,3,2,1,4,1,0,88,38,13,75,50,25,100,25,0,75,75,75,21,50,50,50,50,50,50,0,0,0,88,100,75,6,4,2,75,100,50,2,1,1,25,25,25,1,0,1,13,0,25,63,75,50,25,25,25,13,0,25,5.63,4.75,6.50,1,0.5,1.50,75,63,50,25,25,13,13,13,1.63,1.78,1.49,0.45,0.35,0.54,38,1,1,2,4,1,1,1,1,3,1,0,0,0,1,2,1,0,0,13,25,0,13,0,25,13
Luxembourg National Team,Luxembourg,2022,Luxembourg,8,4,4,0,3,1,2,0,0,0,5,3,2,1.13,0.75,1.5,4,0,0,37,8,18,-10,26,11,15,3,5,8,10,-5,-5,90,120,72,40,45,36,1,0,1,4,2,2,3,2,1,4,2,2,35,18,17,18,10,8,48,47,49,84,40,44,29,12,17,55,28,27,103,54,49,3,3,0,6,1,5,-3,2,-5,1,1,0,5,3,2,2,0,2,1,1.5,0.5,3.25,2.75,3.75,1,0.75,1.25,2.25,2,2.5,1.13,1,1.25,0.38,0.75,0,0.75,0.25,1.25,8,6,6,4,2,0,4,3,3,1,0,0,4,3,3,3,2,0,0,2,2,4,6,8,0,1,1,3,4,4,0,1,1,1,2,4,100,75,75,50,25,0,100,75,75,25,0,0,100,75,75,75,50,0,0,25,25,50,75,100,0,25,25,75,100,100,0,25,25,25,50,100,4,4,1,2,2,0,2,2,1,50,50,13,50,50,0,50,50,25,38,25,50,-7,13,0,25,50,50,50,38,50,25,50,50,50,5,3,2,63,75,50,6,2,4,75,50,100,1,1,0,13,25,0,13,25,0,63,75,50,25,0,50,4.38,4.50,4.25,2.25,2.5,2.00,88,75,63,63,38,38,25,13,0.94,0.89,1.00,1.62,1.68,1.57,63,1,0,2,0,0,0,1,2,2,1,2,1,1,2,0,4,2,5,0,0,0,63,75,50,0
Portugal National Team,Portugal,2022,Portugal,10,6,4,0,7,5,2,2,0,2,1,1,0,2.3,2.5,2,2,0,0,4,22,7,15,29,18,11,14,8,4,3,10,5,41,39,45,129,134,120,5,3,2,5,3,2,1,0,1,7,5,2,65,44,21,21,10,11,59,60,58,193,125,68,84,53,31,109,72,37,115,62,53,13,8,5,3,2,1,10,6,4,6,4,2,3,1,2,1,1,0,2.1,2.17,2,2.9,3,2.75,2.2,2.33,2,0.7,0.67,0.75,1.6,1.67,1.5,1.3,1.33,1.25,0.3,0.33,0.25,9,8,7,4,1,0,6,5,4,2,1,0,3,3,3,2,0,0,1,2,3,6,9,10,0,1,2,4,5,6,1,1,1,2,4,4,90,80,70,40,10,0,100,83,67,33,17,0,75,75,75,50,0,0,10,20,30,60,90,100,0,17,33,67,83,100,25,25,25,50,100,100,9,6,1,6,3,1,3,3,0,90,60,10,100,50,17,75,75,0,70,83,50,5,50,50,50,50,50,50,10,0,25,70,83,50,7,4,3,70,67,75,2,1,1,20,17,25,2,1,1,20,17,25,60,67,50,30,17,50,10,17,0,6.50,7.33,5.25,2.1,1.67,2.75,80,80,70,60,30,30,30,10,2.29,2.49,1.98,0.78,0.76,0.82,50,2,4,1,4,3,0,2,2,4,0,0,1,1,2,1,1,0,1,20,0,50,10,17,0,10
Norway National Team,Norway,2022,Norway,10,5,5,0,5,2,3,3,2,1,2,1,1,1.8,1.6,2,3,0,0,18,15,8,7,23,13,10,8,7,5,3,3,4,60,56,64,113,90,150,5,2,3,3,2,1,3,2,1,6,3,3,68,34,34,19,12,7,58,58,59,177,96,81,59,28,31,118,68,50,116,50,66,10,5,5,5,4,1,5,1,4,5,2,3,4,2,2,1,1,0,1.9,1.6,2.2,2.3,2.6,2,1.5,1.6,1.4,0.8,1,0.6,1.5,1.8,1.2,1,1,1,0.5,0.8,0.2,9,8,3,1,1,1,4,4,2,1,1,1,5,4,1,0,0,0,1,2,7,9,9,9,1,1,3,4,4,4,0,1,4,5,5,5,90,80,30,10,10,10,80,80,40,20,20,20,100,80,20,0,0,0,10,20,70,90,90,90,20,20,60,80,80,80,0,20,80,100,100,100,8,5,1,4,3,1,4,2,0,80,50,10,80,60,20,80,40,0,50,40,60,-9,50,40,60,30,40,20,30,40,20,60,60,60,6,2,4,60,40,80,3,2,1,30,40,20,3,2,1,30,40,20,50,40,60,40,40,40,10,20,0,6.80,6.80,6.80,1.9,2.4,1.40,80,60,50,50,40,40,20,10,1.87,2.00,1.75,0.88,0.95,0.81,30,0,2,3,2,3,2,1,0,2,2,0,1,1,1,1,0,0,2,30,40,20,20,20,20,10
Romania National Team,Romania,2022,Romania,10,5,5,0,5,3,2,2,1,1,3,1,2,1.7,2,1.4,3,0,0,21,13,8,5,21,9,12,6,7,3,5,3,2,69,75,64,113,150,90,6,3,3,3,1,2,3,2,1,6,3,3,68,41,27,20,7,13,52,55,49,172,85,87,74,34,40,98,51,47,112,55,57,6,4,2,1,1,0,5,3,2,5,3,2,4,1,3,1,1,0,1.9,2,1.8,2.1,1.8,2.4,1.3,1.2,1.4,0.8,0.6,1,0.7,1,0.4,0.6,0.8,0.4,0.1,0.2,0,8,6,3,2,2,0,4,2,1,1,1,0,4,4,2,1,1,0,2,4,7,8,8,10,1,3,4,4,4,5,1,1,3,4,4,5,80,60,30,20,20,0,80,40,20,20,20,0,80,80,40,20,20,0,20,40,70,80,80,100,20,60,80,80,80,100,20,20,60,80,80,100,6,1,0,4,1,0,2,0,0,60,10,0,80,20,0,40,0,0,50,60,40,9,60,60,60,30,20,40,30,40,20,60,60,60,9,4,5,90,80,100,5,2,3,50,40,60,0,0,0,0,0,0,50,60,40,40,20,60,10,20,0,6.80,8.20,5.40,2,1.4,2.60,80,70,70,60,40,30,30,30,1.86,1.87,1.85,1.38,1.16,1.60,70,2,2,2,0,2,0,1,1,3,0,1,0,0,0,2,0,0,5,20,20,20,30,20,40,30
Northern Ireland National Team,Northern Ireland,2022,Northern Ireland,8,4,4,0,2,1,1,3,3,0,3,0,3,1.13,1.5,0.75,3,0,0,34,6,7,-1,13,1,12,1,5,0,7,1,-2,120,360,72,102,0,51,4,4,0,2,0,2,5,3,2,3,1,2,39,23,16,18,8,10,44,47,42,78,37,41,36,14,22,42,23,19,85,46,39,3,1,2,3,0,3,0,1,-1,3,1,2,3,3,0,2,0,2,1.5,1.5,1.5,1.63,0.25,3,0.75,0.25,1.25,0.88,0,1.75,0.75,0.25,1.25,0.38,0.25,0.5,0.38,0,0.75,5,4,2,1,1,0,1,0,0,0,0,0,4,4,2,1,1,0,3,4,6,7,7,8,3,4,4,4,4,4,0,0,2,3,3,4,63,50,25,13,13,0,25,0,0,0,0,0,100,100,50,25,25,0,37,50,75,87,87,100,75,100,100,100,100,100,0,0,50,75,75,100,5,1,0,1,0,0,4,1,0,63,13,0,25,0,0,100,25,0,25,25,25,17,50,100,0,25,0,50,63,75,50,38,25,50,6,4,2,75,100,50,5,3,2,63,75,50,0,0,0,0,0,0,38,25,50,38,75,0,25,0,50,4.88,5.75,4.00,2.25,2,2.50,75,75,75,75,75,38,38,38,1.03,0.97,1.09,1.20,0.80,1.60,38,0,2,0,1,0,1,1,0,1,0,1,0,1,1,2,1,0,1,38,75,0,38,0,75,25
Sweden National Team,Sweden,2022,Sweden,10,5,5,0,6,5,1,0,0,0,4,0,4,1.8,3,0.6,2,0,0,19,13,8,5,21,10,11,9,4,1,7,8,-3,69,50,113,113,450,64,5,4,1,2,1,1,3,0,3,5,4,1,63,31,32,23,15,8,48,47,50,136,63,73,61,31,30,75,32,43,138,90,48,5,3,2,1,1,0,4,2,2,3,2,1,7,3,4,0,0,0,1.6,1.8,1.4,2.1,2,2.2,1.3,1.8,0.8,0.8,0.2,1.4,0.6,0.8,0.4,0.5,0.6,0.4,0.1,0.2,0,10,7,4,0,0,0,5,3,2,0,0,0,5,4,2,0,0,0,0,3,6,10,10,10,0,2,3,5,5,5,0,1,3,5,5,5,100,70,40,0,0,0,100,60,40,0,0,0,100,80,40,0,0,0,0,30,60,100,100,100,0,40,60,100,100,100,0,20,60,100,100,100,4,2,0,3,1,0,1,1,0,40,20,0,60,20,0,20,20,0,60,100,20,57,50,80,20,20,20,20,30,0,60,50,80,20,9,4,5,90,80,100,6,2,4,60,40,80,1,1,0,10,20,0,30,40,20,70,60,80,0,0,0,6.30,6.20,6.40,2.3,3,1.60,80,80,80,60,60,50,50,30,1.46,1.39,1.53,1.22,1.20,1.23,30,1,1,1,2,0,2,3,2,0,1,0,0,0,1,0,2,3,1,0,0,0,40,0,80,30
Ukraine National Team,Ukraine,2022,Ukraine,10,4,6,0,3,0,3,6,4,2,1,0,1,1.5,1,1.83,2,0,0,26,14,10,4,24,8,16,4,10,4,6,0,4,64,90,54,90,90,90,1,0,1,8,4,4,1,0,1,8,4,4,38,16,22,18,9,9,55,56,54,171,72,99,65,25,40,106,47,59,84,34,50,7,3,4,3,0,3,4,3,1,6,3,3,2,1,1,2,0,2,2,2.5,1.67,2.4,2,2.67,1.4,1,1.67,1,1,1,1,0.75,1.17,0.7,0.75,0.67,0.3,0,0.5,10,9,3,2,0,0,4,4,0,0,0,0,6,5,3,2,0,0,0,1,7,8,10,10,0,0,4,4,4,4,0,1,3,4,6,6,100,90,30,20,0,0,100,100,0,0,0,0,100,83,50,33,0,0,0,10,70,80,100,100,0,0,100,100,100,100,0,17,50,67,100,100,8,1,1,3,0,0,5,1,1,80,10,10,75,0,0,83,17,17,30,0,50,0,10,0,17,80,100,67,10,0,17,80,100,67,7,4,3,70,100,50,4,1,3,40,25,50,1,0,1,10,0,17,60,75,50,20,25,17,20,0,33,3.80,4.00,3.67,1.8,2.25,1.50,60,40,30,30,30,10,0,0,1.72,1.71,1.72,1.22,1.03,1.35,40,2,2,0,2,2,2,0,2,2,0,1,1,1,1,1,0,3,2,60,100,33,10,0,17,0
Moldova National Team,Moldova,2022,Moldova,10,5,5,0,0,0,0,1,1,0,9,4,5,0.1,0.2,0,6,0,0,51,5,30,-25,35,15,20,2,3,13,17,-11,-14,180,225,150,30,35,26,0,0,0,5,2,3,5,3,2,2,2,0,23,10,13,28,19,9,37,35,39,74,33,41,34,14,20,40,19,21,136,74,62,2,2,0,16,7,9,-14,-5,-9,1,1,0,2,1,1,7,3,4,0.5,0.8,0.2,3.5,3,4,0.5,0.4,0.6,3,2.6,3.4,1.8,1.8,1.8,0.2,0.4,0,1.6,1.4,1.8,10,9,6,4,3,1,5,5,2,2,1,0,5,4,4,2,2,1,0,1,4,6,7,9,0,0,3,3,4,5,0,1,1,3,3,4,100,90,60,40,30,10,100,100,40,40,20,0,100,80,80,40,40,20,0,10,40,60,70,90,0,0,60,60,80,100,0,20,20,60,60,80,9,4,2,5,2,1,4,2,1,90,40,20,100,40,20,80,40,20,0,0,0,-4,0,0,0,50,40,60,50,60,40,20,40,0,2,1,1,20,20,20,8,3,5,80,60,100,1,1,0,10,20,0,10,20,0,20,20,20,70,60,80,2.30,2.00,2.60,2.8,3.8,1.80,60,50,50,20,0,0,0,0,0.64,0.55,0.73,1.65,1.76,1.55,120,1,0,1,0,0,1,0,0,2,1,2,5,5,5,2,4,1,5,10,20,0,90,80,100,0
Latvia National Team,Latvia,2022,Latvia,10,5,5,0,2,1,1,3,0,3,5,4,1,0.9,0.6,1.2,5,0,0,38,11,14,-3,25,13,12,5,6,8,6,-3,0,82,90,75,64,56,75,2,0,2,5,3,2,5,2,3,3,3,0,36,23,13,23,11,12,37,38,37,96,56,40,37,18,19,59,38,21,132,69,63,3,1,2,7,3,4,-4,-2,-2,0,0,0,6,3,3,4,2,2,0.6,0.6,0.6,2.5,2.6,2.4,1.1,1,1.2,1.4,1.6,1.2,1,0.8,1.2,0.3,0.2,0.4,0.7,0.6,0.8,8,7,5,3,1,1,5,4,3,1,0,0,3,3,2,2,1,1,2,3,5,7,9,9,0,1,2,4,5,5,2,2,3,3,4,4,80,70,50,30,10,10,100,80,60,20,0,0,60,60,40,40,20,20,20,30,50,70,90,90,0,20,40,80,100,100,40,40,60,60,80,80,6,3,1,3,1,0,3,2,1,60,30,10,60,20,0,60,40,20,20,20,20,-12,20,0,40,50,60,40,50,40,60,30,60,0,4,2,2,40,40,40,7,4,3,70,80,60,3,1,2,30,20,40,0,0,0,60,60,60,40,40,40,3.60,4.60,2.60,2.3,2.2,2.40,80,80,80,80,70,60,40,40,0.81,0.91,0.70,2.15,2.08,2.22,50,0,0,1,2,1,2,1,2,2,2,2,0,2,1,1,2,2,2,30,0,60,50,80,20,20
Liechtenstein National Team,Liechtenstein,2022,Liechtenstein,10,5,5,0,0,0,0,1,0,1,9,5,4,0.1,0,0.2,6,0,0,53,2,34,-32,36,14,22,1,1,13,21,-12,-20,450,450,450,26,35,21,0,0,0,2,1,1,8,4,4,0,0,0,9,4,5,21,7,14,25,25,24,30,14,16,13,6,7,17,8,9,88,43,45,0,0,0,15,5,10,-15,-5,-10,0,0,0,1,1,0,9,4,5,0.1,0.2,0,3.6,2.8,4.4,0.2,0.2,0.2,3.4,2.6,4.2,1.5,1,2,0,0,0,1.5,1,2,10,9,5,5,3,1,5,4,2,2,1,0,5,5,3,3,2,1,0,1,5,5,7,9,0,1,3,3,4,5,0,0,2,2,3,4,100,90,50,50,30,10,100,80,40,40,20,0,100,100,60,60,40,20,0,10,50,50,70,90,0,20,60,60,80,100,0,0,40,40,60,80,9,4,1,4,1,0,5,3,1,90,40,10,80,20,0,100,60,20,0,0,0,12,0,0,0,20,20,20,80,80,80,0,0,0,1,1,0,10,20,0,10,5,5,100,100,100,0,0,0,0,0,0,0,0,0,10,20,0,90,80,100,0.90,0.80,1.00,2.1,1.4,2.80,70,70,70,70,60,50,50,40,0.11,0.10,0.12,3.28,3.30,3.26,130,0,0,0,0,0,0,0,2,0,2,6,2,2,4,2,2,6,8,10,0,20,90,100,80,30
Poland National Team,Poland,2022,Poland,11,6,5,0,7,4,3,2,1,1,2,1,1,2.09,2.17,2,2,0,0,8,32,11,21,43,20,23,16,16,4,7,12,9,31,34,28,90,134,64,4,3,1,7,3,4,0,0,0,7,4,3,75,48,27,24,16,8,61,59,63,161,99,62,77,47,30,84,52,32,160,72,88,12,5,7,5,2,3,7,3,4,5,3,2,3,2,1,3,1,2,1.64,1.83,1.4,3.91,3.33,4.6,2.91,2.67,3.2,1,0.67,1.4,1.55,1.17,2,1.09,0.83,1.4,0.45,0.33,0.6,11,10,8,5,5,2,6,6,4,2,2,0,5,4,4,3,3,2,0,1,3,6,6,9,0,0,2,4,4,6,0,1,1,2,2,3,100,91,73,45,45,18,100,100,67,33,33,0,100,80,80,60,60,40,0,9,27,55,55,82,0,0,33,67,67,100,0,20,20,40,40,60,8,4,3,4,2,1,4,2,2,73,36,27,67,33,17,80,40,40,64,67,60,13,36,50,20,64,50,80,0,0,0,64,67,60,6,4,2,55,67,40,6,3,3,55,50,60,2,1,1,18,17,20,45,50,40,27,33,20,27,17,40,6.82,8.00,5.40,2.18,2.67,1.60,64,45,45,45,45,36,36,27,1.64,1.85,1.39,0.83,0.87,0.77,109,3,4,2,0,5,4,3,3,8,1,1,1,1,2,1,0,3,1,18,17,20,18,17,20,27
Slovenia National Team,Slovenia,2022,Slovenia,10,5,5,0,4,3,1,2,1,1,4,1,3,1.4,2,0.8,4,0,0,27,13,12,1,25,10,15,6,7,4,8,2,-1,69,75,64,75,113,56,3,2,1,5,3,2,2,0,2,5,3,2,39,17,22,21,13,8,50,50,49,119,62,57,49,28,21,70,34,36,127,69,58,7,4,3,7,3,4,0,1,-1,4,2,2,2,2,0,4,1,3,1.4,1.6,1.2,2.5,2,3,1.3,1.2,1.4,1.2,0.8,1.6,1.4,1.4,1.4,0.7,0.8,0.6,0.7,0.6,0.8,10,7,6,2,0,0,5,3,2,0,0,0,5,4,4,2,0,0,0,3,4,8,10,10,0,2,3,5,5,5,0,1,1,3,5,5,100,70,60,20,0,0,100,60,40,0,0,0,100,80,80,40,0,0,0,30,40,80,100,100,0,40,60,100,100,100,0,20,20,60,100,100,9,3,2,4,2,1,5,1,1,90,30,20,80,40,20,100,20,20,40,60,20,13,30,40,20,50,60,40,20,0,40,50,60,40,5,3,2,50,60,40,3,1,2,30,20,40,3,2,1,30,40,20,40,40,40,20,40,0,40,20,60,3.90,3.40,4.40,2.1,2.6,1.60,80,70,60,40,30,10,0,0,1.22,1.36,1.08,1.24,1.04,1.43,80,0,2,1,2,4,1,2,0,1,0,0,2,4,1,1,1,1,2,20,20,20,40,20,60,0
