team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Finland National Team,Finland,2020,Finland,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,44,3,5,-2,8,0,8,0,3,0,5,0,-2,60,0,60,36,0,36,1,0,1,1,0,1,0,0,0,1,0,1,13,0,13,0,0,0,37,0,37,13,0,13,9,0,9,4,0,4,19,0,19,2,0,2,3,0,3,-1,0,-1,1,0,1,0,0,0,1,0,1,1.5,0,1.5,4,0,4,1.5,0,1.5,2.5,0,2.5,2.5,0,2.5,1,0,1,1.5,0,1.5,2,2,1,1,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,50,50,50,50,0,0,0,0,0,0,100,100,50,50,50,50,0,0,50,50,50,50,0,0,0,0,0,0,0,0,50,50,50,50,2,2,1,0,0,0,2,2,1,100,100,50,0,0,0,100,100,50,50,0,50,0,50,0,50,50,0,50,0,0,0,50,0,50,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,50,0,50,0,0,0,50,0,50,6.50,0.00,6.50,0,0,0.00,100,100,100,100,100,50,50,50,0.59,0.00,1.09,1.87,0.00,2.37,150,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,50,0,50,0
Iceland National Team,Iceland,2020,Iceland,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,20,2,0,2,2,2,0,2,0,0,0,2,0,90,90,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,3,3,0,2,2,0,50,50,0,9,9,0,4,4,0,5,5,0,13,13,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,2,2,0,100,100,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,50,50,0,0,0,0,3.00,3.00,0.00,1,1,0.00,100,100,100,100,0,0,0,0,0.15,1.15,0.00,0.45,1.45,0.00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar National Team,Gibraltar,2020,Gibraltar,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,115,0,5,-5,5,0,5,0,0,0,5,0,-5,0,0,0,36,0,36,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,5,0,5,33,0,33,9,0,9,5,0,5,4,0,4,26,0,26,0,0,0,4,0,4,-4,0,-4,0,0,0,0,0,0,2,0,2,0,0,0,2.5,0,2.5,0,0,0,2.5,0,2.5,2,0,2,0,0,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,100,100,50,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,0,50,100,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2.00,0.00,2.00,2.5,0,2.50,100,100,50,0,0,0,0,0,0.18,0.00,0.68,1.05,0.00,1.55,50,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,100,0,100,0
Belarus National Team,Belarus,2020,Belarus,3,0,3,0,2,0,2,0,0,0,1,0,1,2,0,2,0,0,0,18,5,5,0,10,0,10,0,5,0,5,0,0,54,0,54,54,0,54,2,0,2,1,0,1,0,0,0,2,0,2,9,0,9,4,0,4,46,0,46,18,0,18,12,0,12,6,0,6,31,0,31,2,0,2,4,0,4,-2,0,-2,2,0,2,0,0,0,1,0,1,2,0,2,3.33,0,3.33,1.67,0,1.67,1.67,0,1.67,2,0,2,0.67,0,0.67,1.33,0,1.33,3,1,1,1,1,1,0,0,0,0,0,0,3,1,1,1,1,1,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,100,33,33,33,33,33,0,0,0,0,0,0,100,33,33,33,33,33,0,67,67,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,3,1,1,0,0,0,3,1,1,100,33,33,0,0,0,100,33,33,67,0,67,0,67,0,67,33,0,33,0,0,0,67,0,67,2,0,2,67,0,67,1,0,1,33,0,33,0,0,0,0,0,0,67,0,67,0,0,0,33,0,33,4.50,0.00,4.50,1.33,0,1.33,100,50,50,50,50,50,50,50,0.86,0.00,1.36,1.85,0.00,2.35,100,0,1,1,0,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,33,0,33,50
Czech Republic National Team,Czech Republic,2020,Czech Republic,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,0,0,47,2,2,0,4,0,4,0,2,0,2,0,0,90,0,90,90,0,90,0,0,0,1,0,1,1,0,1,1,0,1,12,0,12,1,0,1,54,0,54,30,0,30,12,0,12,18,0,18,30,0,30,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,2,0,2,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,100,50,50,0,0,0,0,0,0,0,0,0,100,50,50,0,0,0,0,50,50,100,100,100,0,0,0,0,0,0,0,50,50,100,100,100,2,1,1,0,0,0,2,1,1,100,50,50,0,0,0,100,50,50,50,0,50,0,0,0,0,50,0,50,50,0,50,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,50,0,50,0,0,0,50,0,50,6.00,0.00,6.00,0.5,0,0.50,50,50,50,50,50,50,0,0,1.51,0.00,2.03,0.94,0.00,1.44,50,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50,0,50,0
Montenegro National Team,Montenegro,2020,Montenegro,2,2,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,60,1,1,0,2,2,0,1,0,1,0,0,0,180,180,0,180,180,0,1,1,0,1,1,0,1,1,0,0,0,0,13,13,0,0,0,0,62,62,0,20,20,0,8,8,0,12,12,0,21,21,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,1,1,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,2,2,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,50,100,100,100,100,50,50,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,50,50,0,0,0,0,1,1,0,50,50,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,6.50,6.50,0.00,0,0,0.00,100,100,50,50,0,0,0,0,1.02,1.53,0.00,0.52,1.02,0.00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,100,100,0,0,0,0,0
Switzerland National Team,Switzerland,2020,Switzerland,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,114,2,4,-2,6,3,3,1,1,2,2,-1,-1,90,90,90,45,45,45,0,0,0,2,1,1,0,0,0,2,1,1,6,2,4,1,1,0,50,45,55,19,9,10,11,6,5,8,3,5,23,9,14,2,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,2,1,3,3,3,3,1,1,1,2,2,2,1.5,2,1,1,1,1,0.5,1,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,2,1,0,1,1,0,1,0,0,100,50,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,1,1,0,50,100,0,50,0,100,50,100,0,0,0,0,3.00,2.00,4.00,0.5,1,0.00,50,0,0,0,0,0,0,0,1.53,1.43,1.63,1.20,1.29,1.10,50,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,100,100,100,0
Serbia National Team,Serbia,2020,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra National Team,Andorra,2020,Andorra,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,112,1,9,-8,10,3,7,1,0,2,7,-1,-7,180,90,0,20,45,13,0,0,0,1,1,0,1,0,1,0,0,0,5,5,0,1,1,0,41,50,32,0,0,0,0,0,0,0,0,0,9,0,9,1,1,0,3,1,2,-2,0,-2,0,0,0,1,1,0,1,0,1,0.5,1,0,5,3,7,0.5,1,0,4.5,2,7,2,2,2,0.5,1,0,1.5,1,2,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,50,50,50,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,50,50,50,0,0,0,100,100,100,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,100,100,0,100,100,0,100,100,0,0,0,0,78,0,0,0,50,100,0,50,0,100,0,0,0,0,0,0,0,0,0,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,50,100,0,50,0,100,2.50,5.00,0.00,0.5,1,0.00,100,100,50,50,50,50,50,50,0.00,0.00,0.09,2.37,0.00,3.37,200,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,2,0,0,0,100,100,100,0
Austria National Team,Austria,2020,Austria,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,14,5,1,4,6,3,3,2,3,1,0,1,3,36,45,30,180,90,0,1,0,1,1,1,0,0,0,0,1,0,1,21,13,8,4,2,2,57,59,55,31,16,15,13,5,8,18,11,7,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,3,3,3,2.5,2,3,0.5,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,-60,50,0,100,50,100,0,0,0,0,50,0,100,2,1,1,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,10.50,13.00,8.00,2,2,2.00,100,100,100,100,100,100,50,50,2.20,2.23,2.16,0.56,0.80,0.31,150,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
