team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Ghana National Team,Ghana,2022,Ghana,4,1,3,0,2,1,1,0,0,0,2,0,2,1.5,3,1,0,0,0,72,3,6,-3,9,2,7,2,1,0,6,2,-5,120,45,273,60,0,45,2,1,1,0,0,0,2,0,2,2,1,1,22,2,20,6,1,5,47,44,47,48,12,36,21,7,14,27,5,22,13,1,12,1,0,1,4,0,4,-3,0,-3,1,0,1,1,1,0,2,0,2,1,1,1,2.25,2,2.33,0.75,2,0.33,1.5,0,2,1.25,0,1.67,0.25,0,0.33,1,0,1.33,4,3,2,0,0,0,1,1,0,0,0,0,3,2,2,0,0,0,0,1,2,4,4,4,0,0,1,1,1,1,0,1,1,3,3,3,100,75,50,0,0,0,100,100,0,0,0,0,100,67,67,0,0,0,0,25,50,100,100,100,0,0,100,100,100,100,0,33,33,100,100,100,3,1,1,0,0,0,3,1,1,75,25,25,0,0,0,100,33,33,50,100,33,134,50,100,33,0,0,0,50,0,67,50,100,33,2,1,1,50,100,33,3,1,2,75,100,67,0,0,0,0,0,0,25,0,33,25,100,0,50,0,67,5.50,2.00,6.67,2,1,2.50,100,75,75,75,50,25,25,0,1.40,1.45,1.38,1.20,0.69,1.37,50,0,0,0,1,0,0,1,1,0,2,0,1,1,0,0,0,2,0,0,0,0,50,0,67,0
Honduras National Team,Honduras,2022,Honduras,5,1,4,0,1,1,0,1,0,1,3,0,3,0.8,3,0.25,0,0,0,87,3,7,-4,10,3,7,2,1,1,6,1,-5,150,45,360,64,90,60,1,0,1,2,1,1,3,0,3,0,0,0,8,6,2,6,3,3,45,60,38,10,5,5,6,4,2,4,1,3,0,0,0,0,0,0,4,1,3,-4,-1,-3,0,0,0,2,0,2,3,1,2,0.4,0,0.5,2,3,1.75,0.6,2,0.25,1.4,1,1.5,0.8,1,0.75,0,0,0,0.8,1,0.75,4,3,3,0,0,0,1,1,1,0,0,0,3,2,2,0,0,0,1,2,2,5,5,5,0,0,0,1,1,1,1,2,2,4,4,4,80,60,60,0,0,0,100,100,100,0,0,0,75,50,50,0,0,0,20,40,40,100,100,100,0,0,0,100,100,100,25,50,50,100,100,100,3,1,0,1,0,0,2,1,0,60,20,0,100,0,0,50,25,0,20,100,0,131,20,0,25,40,100,25,60,0,75,0,0,0,2,0,2,40,0,50,5,1,4,100,100,100,0,0,0,0,0,0,0,0,0,40,0,50,60,100,50,2.67,6.00,1.00,2,3,1.50,33,33,0,0,0,0,0,0,0.59,1.02,0.38,1.78,1.82,1.76,40,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0,20,0,25,60,0,75,0
Algeria National Team,Algeria,2022,Algeria,6,4,2,0,4,3,1,1,1,0,1,0,1,2.17,2.5,1.5,0,0,0,6,9,5,4,14,9,5,7,2,2,3,5,-1,60,51,90,108,180,60,2,2,0,3,2,1,1,0,1,4,3,1,33,26,7,6,4,2,59,61,55,60,40,20,28,19,9,32,21,11,21,0,21,4,3,1,2,1,1,2,2,0,3,2,1,2,2,0,1,0,1,1.83,2,1.5,2.33,2.25,2.5,1.5,1.75,1,0.83,0.5,1.5,1,1,1,0.67,0.75,0.5,0.33,0.25,0.5,6,5,3,0,0,0,4,3,2,0,0,0,2,2,1,0,0,0,0,1,3,6,6,6,0,1,2,4,4,4,0,0,1,2,2,2,100,83,50,0,0,0,100,75,50,0,0,0,100,100,50,0,0,0,0,17,50,100,100,100,0,25,50,100,100,100,0,0,50,100,100,100,5,1,0,3,1,0,2,0,0,83,17,0,75,25,0,100,0,0,67,75,50,29,33,50,0,50,50,50,17,0,50,67,75,50,4,3,1,67,75,50,2,1,1,33,25,50,1,1,0,17,25,0,50,50,50,33,50,0,17,0,50,5.50,6.50,3.50,1.2,1.33,1.00,50,50,50,50,50,17,0,0,1.43,1.44,1.41,1.16,1.07,1.35,50,1,0,0,0,3,0,1,3,1,1,0,0,0,2,1,1,0,0,17,25,0,17,0,50,0
Colombia National Team,Colombia,2022,Colombia,5,3,2,0,5,3,2,0,0,0,0,0,0,3,3,3,0,0,0,5,12,4,8,16,10,6,8,4,2,2,6,2,38,34,45,113,134,90,2,1,1,3,2,1,0,0,0,4,3,1,20,14,6,6,2,4,60,64,55,53,30,23,31,17,14,22,13,9,20,19,1,4,3,1,2,0,2,2,3,-1,4,3,1,0,0,0,1,0,1,2.4,3,1.5,3.2,3.33,3,2.4,2.67,2,0.8,0.67,1,1.2,1,1.5,0.8,1,0.5,0.4,0,1,5,4,3,2,2,0,3,3,2,1,1,0,2,1,1,1,1,0,0,1,2,3,3,5,0,0,1,2,2,3,0,1,1,1,1,2,100,80,60,40,40,0,100,100,67,33,33,0,100,50,50,50,50,0,0,20,40,60,60,100,0,0,33,67,67,100,0,50,50,50,50,100,5,1,0,3,0,0,2,1,0,100,20,0,100,0,0,100,50,0,100,100,100,14,40,33,50,60,67,50,0,0,0,80,100,50,4,3,1,80,100,50,1,0,1,20,0,50,0,0,0,0,0,0,80,100,50,0,0,0,20,0,50,4.00,4.67,3.00,1.2,0.67,2.00,40,20,0,0,0,0,0,0,1.50,1.52,1.47,0.79,0.65,1.01,60,2,1,0,1,1,2,2,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Senegal National Team,Senegal,2022,Senegal,2,1,1,0,1,0,1,1,1,0,0,0,0,2,1,3,0,0,0,90,3,1,2,4,2,2,1,2,1,0,0,2,60,90,45,180,90,0,1,0,1,1,1,0,0,0,0,2,1,1,12,6,6,1,1,0,60,60,60,21,18,3,10,7,3,11,11,0,0,0,0,2,0,2,0,0,0,2,0,2,1,0,1,1,1,0,0,0,0,2,1,3,2,2,2,1.5,1,2,0.5,1,0,1,0,2,1,0,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,1,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,50,50,0,0,0,0,100,100,0,50,0,100,-67,50,0,100,50,100,0,0,0,0,100,100,100,2,1,1,100,100,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,50,100,0,0,0,0,6.00,6.00,6.00,0.5,1,0.00,100,50,50,50,50,50,0,0,1.27,2.27,0.00,0.00,0.74,0.00,50,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,50,100,0,0,0,0,0
Canada National Team,Canada,2022,Canada,4,1,3,0,2,0,2,1,0,1,1,1,0,1.75,0,2.33,0,0,0,56,6,5,1,11,2,9,0,6,2,3,-2,3,60,0,45,72,45,90,1,0,1,2,0,2,1,1,0,1,0,1,26,7,19,5,2,3,57,55,58,43,12,31,16,4,12,27,8,19,32,14,18,2,0,2,4,2,2,-2,-2,0,0,0,0,2,0,2,1,1,0,0.67,0,1,2.75,2,3,1.5,0,2,1.25,2,1,2,2,2,0.67,0,1,1.33,2,1,4,4,2,1,0,0,1,1,0,0,0,0,3,3,2,1,0,0,0,0,2,3,4,4,0,0,1,1,1,1,0,0,1,2,3,3,100,100,50,25,0,0,100,100,0,0,0,0,100,100,67,33,0,0,0,0,50,75,100,100,0,0,100,100,100,100,0,0,33,67,100,100,3,3,0,1,1,0,2,2,0,100,100,0,100,100,0,100,100,0,50,0,67,-80,25,0,33,50,0,67,25,100,0,25,0,33,0,0,0,0,0,0,1,1,0,33,100,0,2,0,2,67,0,100,0,0,0,67,0,100,33,100,0,6.50,7.00,6.33,1.67,2,1.50,100,50,50,50,25,25,0,0,1.49,1.67,1.43,0.94,0.79,0.99,50,1,0,1,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,25,0,33,25,100,0,0
Jamaica National Team,Jamaica,2022,Jamaica,4,0,4,0,0,0,0,2,0,2,2,0,2,0.5,0,0.5,0,0,0,139,2,8,-6,10,0,10,0,2,0,8,0,-6,180,0,180,45,0,45,0,0,0,2,0,2,2,0,2,1,0,1,6,0,6,4,0,4,41,0,41,16,0,16,7,0,7,9,0,9,24,0,24,0,0,0,1,0,1,-1,0,-1,0,0,0,2,0,2,1,0,1,0.67,0,0.67,2.5,0,2.5,0.5,0,0.5,2,0,2,0.33,0,0.33,0,0,0,0.33,0,0.33,4,4,2,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,0,2,4,4,4,100,100,50,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,0,50,100,100,100,1,0,0,0,0,0,1,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,25,0,25,2,0,2,67,0,67,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,67,0,67,33,0,33,2.00,0.00,2.00,1.33,0,1.33,33,33,0,0,0,0,0,0,0.32,0.00,0.61,1.49,0.00,1.82,75,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,3,50,0,50,50,0,50,0
Uganda National Team,Uganda,2022,Uganda,9,1,8,0,1,0,1,4,1,3,4,0,4,0.78,1,0.75,0,0,0,45,8,13,-5,21,2,19,1,7,1,12,0,-5,101,90,102,63,90,60,2,0,2,5,1,4,4,0,4,2,1,1,17,1,16,3,0,3,47,49,47,47,10,37,28,6,22,19,4,15,0,0,0,4,1,3,9,1,8,-5,0,-5,0,0,0,5,1,4,4,0,4,0.56,1,0.5,2.33,2,2.38,0.89,1,0.88,1.44,1,1.5,1.44,2,1.38,0.44,1,0.38,1,1,1,7,5,3,3,2,1,1,1,0,0,0,0,6,4,3,3,2,1,2,4,6,6,7,8,0,0,1,1,1,1,2,4,5,5,6,7,78,56,33,33,22,11,100,100,0,0,0,0,75,50,38,38,25,13,22,44,67,67,78,89,0,0,100,100,100,100,25,50,62,62,75,87,7,5,1,1,1,0,6,4,1,78,56,11,100,100,0,75,50,13,11,0,13,22,22,0,25,56,100,50,44,0,50,22,100,13,2,0,2,22,0,25,5,0,5,56,0,63,4,1,3,44,100,38,0,0,0,56,100,50,44,0,50,3.40,1.00,4.00,1.5,0,1.50,60,40,20,0,0,0,0,0,1.35,1.49,1.32,1.34,1.18,1.38,56,2,0,0,2,0,1,1,2,0,2,2,2,3,0,2,0,1,1,44,100,38,44,0,50,0
Burkina Faso National Team,Burkina,2022,Burkina Faso,6,2,4,0,4,2,2,0,0,0,2,0,2,2,3,1.5,0,0,0,12,8,10,-2,18,6,12,4,4,2,8,2,-4,68,45,90,54,90,45,2,0,2,2,2,0,2,0,2,3,2,1,22,9,13,12,4,8,46,43,48,55,26,29,25,12,13,30,14,16,17,0,17,2,2,0,5,1,4,-3,1,-4,1,1,0,2,1,1,2,0,2,1,2,0.33,3,3,3,1.33,2,1,1.67,1,2,1.4,1.5,1.33,0.4,1,0,1,0.5,1.33,6,5,5,1,1,0,2,2,2,0,0,0,4,3,3,1,1,0,0,1,1,5,5,6,0,0,0,2,2,2,0,1,1,3,3,4,100,83,83,17,17,0,100,100,100,0,0,0,100,75,75,25,25,0,0,17,17,83,83,100,0,0,0,100,100,100,0,25,25,75,75,100,3,3,1,1,1,1,2,2,0,60,60,20,50,50,50,67,67,0,67,100,50,45,33,0,50,33,100,0,33,0,50,50,100,25,2,1,1,40,50,33,4,1,3,80,50,100,1,1,0,20,50,0,20,50,0,40,50,33,40,0,67,5.50,4.50,6.50,3,2,4.00,100,100,75,25,25,0,0,0,1.87,1.71,2.06,1.41,1.17,1.66,83,0,1,0,0,1,2,0,1,0,1,3,1,0,0,1,1,2,1,0,0,0,33,0,50,0
Peru National Team,Peru,2022,Peru,7,5,2,0,5,4,1,1,1,0,1,0,1,2.29,2.6,1.5,0,0,0,3,11,3,8,14,8,6,7,4,1,2,6,2,57,64,45,209,450,90,4,4,0,2,1,1,1,0,1,6,5,1,24,17,7,12,9,3,53,55,47,78,58,20,36,29,7,42,29,13,46,31,15,3,1,2,1,0,1,2,1,1,2,1,1,5,4,1,0,0,0,1.57,1.4,2,2,1.6,3,1.57,1.4,2,0.43,0.2,1,0.57,0.2,1.5,0.43,0.2,1,0.14,0,0.5,7,3,2,1,1,0,5,2,1,0,0,0,2,1,1,1,1,0,0,4,5,6,6,7,0,3,4,5,5,5,0,1,1,1,1,2,100,43,29,14,14,0,100,40,20,0,0,0,100,50,50,50,50,0,0,57,71,86,86,100,0,60,80,100,100,100,0,50,50,50,50,100,2,1,1,1,0,0,1,1,1,29,14,14,20,0,0,50,50,50,71,80,50,21,57,80,0,29,20,50,14,0,50,86,100,50,6,5,1,86,100,50,5,4,1,71,80,50,1,0,1,14,0,50,29,20,50,71,80,50,0,0,0,3.43,3.40,3.50,1.71,1.8,1.50,43,14,14,0,0,0,0,0,1.47,1.61,1.13,1.09,1.12,1.01,29,0,1,0,2,2,1,2,0,3,0,0,0,1,0,0,0,1,1,14,20,0,14,0,50,0
Mauritania National Team,Mauritania,2022,Mauritania,5,5,0,0,3,3,0,2,2,0,0,0,0,2.2,2.2,0,0,0,0,18,7,3,4,10,10,0,7,0,3,0,4,0,64,64,0,150,150,0,2,2,0,3,3,0,0,0,0,3,3,0,5,5,0,0,0,0,53,53,0,15,15,0,8,8,0,7,7,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,3,3,0,2,2,0,1.4,1.4,0,0.6,0.6,0,1,1,0,1,1,0,0,0,0,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,0,1,4,5,5,5,0,0,0,0,0,0,100,80,20,0,0,0,100,80,20,0,0,0,0,0,0,0,0,0,0,20,80,100,100,100,0,20,80,100,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,60,60,0,0,40,40,0,60,60,0,0,0,0,60,60,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,2.50,2.50,0.00,0,0,0.00,50,0,0,0,0,0,0,0,0.41,0.86,0.00,0.08,0.58,0.00,40,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,40,40,0,0,0,0,0
Panama National Team,Panama,2022,Panama,7,1,6,0,1,0,1,4,1,3,2,0,2,1,1,1,0,0,0,52,8,12,-4,20,2,18,1,7,1,11,0,-4,79,90,77,53,90,49,1,0,1,5,1,4,1,0,1,3,1,2,21,2,19,10,2,8,49,36,51,57,12,45,26,4,22,31,8,23,6,0,6,3,1,2,3,1,2,0,0,0,2,0,2,2,1,1,2,0,2,1.33,1,1.4,2.86,2,3,1.14,1,1.17,1.71,1,1.83,1,2,0.8,0.5,1,0.4,0.5,1,0.4,7,7,3,2,1,0,1,1,0,0,0,0,6,6,3,2,1,0,0,0,4,5,6,7,0,0,1,1,1,1,0,0,3,4,5,6,100,100,43,29,14,0,100,100,0,0,0,0,100,100,50,33,17,0,0,0,57,71,86,100,0,0,100,100,100,100,0,0,50,67,83,100,5,1,0,1,1,0,4,0,0,83,17,0,100,100,0,80,0,0,14,0,17,15,14,0,17,71,100,67,14,0,17,43,100,33,3,0,3,50,0,60,3,0,3,50,0,60,1,1,0,17,100,0,33,0,40,33,100,20,33,0,40,3.50,2.00,3.80,1.67,2,1.60,67,50,33,17,0,0,0,0,1.28,1.58,1.22,1.49,1.21,1.55,114,1,1,1,0,1,1,0,2,0,0,0,0,3,2,1,1,1,1,57,100,50,29,0,33,0
New Zealand National Team,New Zealand,2022,New Zealand,5,1,4,0,0,0,0,1,0,1,4,1,3,0.2,0,0.25,0,0,0,144,1,7,-6,8,2,6,0,1,2,5,-2,-4,450,0,360,64,45,72,1,0,1,1,0,1,4,1,3,0,0,0,7,4,3,5,1,4,45,46,44,29,12,17,13,4,9,16,8,8,0,0,0,1,0,1,3,0,3,-2,0,-2,0,0,0,3,1,2,2,0,2,0.6,1,0.5,1.6,2,1.5,0.2,0,0.25,1.4,2,1.25,0.8,0,1,0.2,0,0.25,0.6,0,0.75,4,2,1,1,0,0,1,1,0,0,0,0,3,1,1,1,0,0,1,3,4,4,5,5,0,0,1,1,1,1,1,3,3,3,4,4,80,40,20,20,0,0,100,100,0,0,0,0,75,25,25,25,0,0,20,60,80,80,100,100,0,0,100,100,100,100,25,75,75,75,100,100,2,1,1,0,0,0,2,1,1,40,20,20,0,0,0,50,25,25,0,0,0,-72,20,0,25,20,0,25,80,100,75,0,0,0,3,1,2,60,100,50,4,1,3,80,100,75,1,0,1,20,0,25,0,0,0,60,100,50,40,0,50,2.33,4.00,1.50,1.67,1,2.00,67,67,0,0,0,0,0,0,1.18,1.24,1.15,1.23,1.24,1.23,20,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,20,0,25,80,100,75,0
Gambia National Team,Gambia,2022,Gambia,2,0,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,135,1,1,0,2,0,2,0,1,0,1,0,0,180,0,180,180,0,180,1,0,1,1,0,1,1,0,1,0,0,0,7,0,7,0,0,0,49,0,49,18,0,18,9,0,9,9,0,9,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,1,0,1,1,0,1,0.5,0,0.5,1,0,1,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,50,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,100,100,100,100,0,0,0,0,0,0,50,50,100,100,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,50,0,50,50,0,50,50,0,50,0,0,0,1,0,1,50,0,50,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,50,0,50,50,0,50,3.50,0.00,3.50,0,0,0.00,50,0,0,0,0,0,0,0,0.63,0.00,1.13,0.53,0.00,1.03,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,0,0,0,0
Congo DR National Team,Congo DR,2022,Congo DR,3,3,0,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,110,3,2,1,5,5,0,3,0,2,0,1,0,90,90,0,134,134,0,1,1,0,0,0,0,2,2,0,1,1,0,5,5,0,0,0,0,49,49,0,11,11,0,5,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,1.67,1.67,0,1,1,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,0,2,2,3,3,3,0,0,0,0,0,0,100,33,33,0,0,0,100,33,33,0,0,0,0,0,0,0,0,0,0,67,67,100,100,100,0,67,67,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,33,33,0,0,0,0,67,67,0,33,33,0,3,3,0,100,100,0,3,3,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,5.00,5.00,0.00,0,0,0.00,100,100,100,100,0,0,0,0,0.58,1.58,0.00,0.61,1.61,0.00,67,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,67,67,0,0
Rwanda National Team,Rwanda,2022,Rwanda,5,2,3,0,2,0,2,2,1,1,1,1,0,1.6,0.5,2.33,0,0,0,41,4,2,2,6,2,4,0,4,2,0,-2,4,113,0,68,225,90,0,4,1,3,0,0,0,3,2,1,1,0,1,12,6,6,2,2,0,51,52,50,25,16,9,10,4,6,15,12,3,0,0,0,1,0,1,2,2,0,-1,-2,1,1,0,1,2,1,1,1,1,0,1.25,0.5,2,1.2,1,1.33,0.8,0,1.33,0.4,1,0,0.75,1,0.5,0.25,0,0.5,0.5,1,0,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,2,3,4,5,5,5,1,1,2,2,2,2,1,2,2,3,3,3,60,40,20,0,0,0,50,50,0,0,0,0,67,33,33,0,0,0,40,60,80,100,100,100,50,50,100,100,100,100,33,67,67,100,100,100,2,1,0,1,1,0,1,0,0,50,25,0,50,50,0,50,0,0,40,0,67,-125,80,50,100,0,0,0,60,100,33,20,0,33,3,1,2,75,50,100,3,2,1,75,100,50,0,0,0,0,0,0,25,0,50,50,50,50,25,50,0,4.00,3.00,6.00,2,2,0.00,100,67,67,67,33,33,0,0,1.23,1.04,1.62,1.17,1.15,1.23,60,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40,50,33,20,50,0,0
Guatemala National Team,Guatemala,2022,Guatemala,8,3,5,0,4,3,1,1,0,1,3,0,3,1.63,3,0.8,0,0,0,10,12,10,2,22,8,14,6,6,2,8,4,-2,60,45,75,72,134,56,3,1,2,4,2,2,2,0,2,4,2,2,8,2,6,3,0,3,41,58,37,49,10,39,29,7,22,20,3,17,0,0,0,4,2,2,3,0,3,1,2,-1,4,2,2,1,0,1,2,0,2,1.86,3,1.4,2.75,2.67,2.8,1.5,2,1.2,1.25,0.67,1.6,1,1,1,0.57,1,0.4,0.43,0,0.6,7,6,5,3,1,0,3,2,2,1,0,0,4,4,3,2,1,0,1,2,3,5,7,8,0,1,1,2,3,3,1,1,2,3,4,5,88,75,63,38,13,0,100,67,67,33,0,0,80,80,60,40,20,0,12,25,37,62,87,100,0,33,33,67,100,100,20,20,40,60,80,100,6,1,0,2,0,0,4,1,0,86,14,0,100,0,0,80,20,0,50,100,20,40,38,33,40,50,67,40,25,0,40,50,67,40,5,2,3,71,100,60,3,0,3,43,0,60,0,0,0,0,0,0,57,100,40,14,0,20,29,0,40,1.60,2.00,1.50,1,0,1.00,60,40,20,0,0,0,0,0,1.35,1.45,1.32,1.33,0.85,1.46,75,0,0,2,1,2,2,1,1,1,0,0,0,3,0,1,1,2,2,13,0,20,38,0,60,0
