team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Gibraltar National Team,Gibraltar,2019,Gibraltar,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,149,0,2,-2,2,1,1,0,0,1,1,-1,-1,0,0,0,90,90,90,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,2,0,2,31,40,22,9,6,3,7,4,3,2,2,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,2,1,1,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,1.00,2.00,0.00,1,0,2.00,50,50,50,0,0,0,0,0,0.67,0.86,0.47,1.87,1.58,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100,100,100,0
Belarus National Team,Belarus,2019,Belarus,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,132,0,3,-3,3,0,3,0,0,0,3,0,-3,0,0,0,60,0,60,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,3,0,3,42,0,42,14,0,14,5,0,5,9,0,9,30,0,30,0,0,0,3,0,3,-3,0,-3,0,0,0,0,0,0,2,0,2,0,0,0,1.5,0,1.5,0,0,0,1.5,0,1.5,1.5,0,1.5,0,0,0,1.5,0,1.5,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,100,50,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,50,100,100,100,100,0,0,0,0,0,0,0,50,100,100,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,2,0,2,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,1.00,0.00,1.00,1.5,0,1.50,0,0,0,0,0,0,0,0,0.47,0.00,0.97,1.13,0.00,1.63,50,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,100,0,100,0
Czech Republic National Team,Czech Republic,2019,Czech Republic,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,122,3,6,-3,9,9,0,3,0,6,0,-3,0,60,60,0,30,30,0,0,0,0,2,2,0,0,0,0,1,1,0,12,12,0,1,1,0,53,53,0,33,33,0,12,12,0,21,21,0,32,32,0,1,1,0,3,3,0,-2,-2,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,4.5,4.5,0,1.5,1.5,0,3,3,0,2,2,0,0.5,0.5,0,1.5,1.5,0,2,2,2,2,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,100,100,100,100,50,0,100,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,50,100,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,100,50,50,100,50,50,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,50,50,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,6.00,6.00,0.00,0.5,0.5,0.00,100,50,50,50,50,50,0,0,1.42,1.94,0.00,0.75,1.25,0.00,150,0,0,0,1,0,0,2,0,0,1,0,1,1,1,0,0,0,2,0,0,0,100,100,0,0
Montenegro National Team,Montenegro,2019,Montenegro,2,2,0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,39,4,1,3,5,5,0,4,0,1,0,3,0,45,45,0,180,180,0,1,1,0,1,1,0,0,0,0,1,1,0,6,6,0,1,1,0,50,50,0,22,22,0,13,13,0,9,9,0,23,23,0,3,3,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,2,2,0,2.5,2.5,0,2,2,0,0.5,0.5,0,2,2,0,1.5,1.5,0,0.5,0.5,0,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,2,0,0,0,0,0,0,100,100,50,0,0,0,100,100,50,0,0,0,0,0,0,0,0,0,0,0,50,100,100,100,0,0,50,100,100,100,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,1,1,0,50,50,0,50,50,0,50,50,0,0,0,0,3.00,3.00,0.00,0.5,0.5,0.00,0,0,0,0,0,0,0,0,0.99,1.49,0.00,0.95,1.45,0.00,100,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia National Team,Serbia,2019,Serbia,2,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,0,0,0,52,2,1,1,3,1,2,1,1,0,1,1,0,90,90,90,180,0,90,1,1,0,1,0,1,0,0,0,2,1,1,9,5,4,4,2,2,50,58,42,19,11,8,6,4,2,13,7,6,27,16,11,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,2,1,3,1.5,1,2,1,1,1,0.5,0,1,0.5,0,1,0.5,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,2,0,1,1,1,1,1,0,0,1,1,1,1,100,50,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,50,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,100,0,0,50,100,0,50,50,100,0,50,0,100,0,0,0,100,100,100,2,1,1,100,100,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,50,100,0,0,0,0,4.50,5.00,4.00,2,2,2.00,100,100,100,100,100,50,0,0,1.22,1.54,0.90,2.08,1.20,2.96,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50,0,100,0,0,0,0
Georgia National Team,Georgia,2019,Georgia,2,0,2,0,0,0,0,1,0,1,1,0,1,0.5,0,0.5,0,0,0,114,3,4,-1,7,0,7,0,3,0,4,0,-1,60,0,60,45,0,45,0,0,0,2,0,2,0,0,0,2,0,2,8,0,8,1,0,1,49,0,49,23,0,23,10,0,10,13,0,13,10,0,10,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,3.5,0,3.5,1.5,0,1.5,2,0,2,1.5,0,1.5,1,0,1,0.5,0,0.5,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,100,100,100,50,0,0,0,0,0,0,0,0,100,100,100,50,0,0,0,0,0,50,100,100,0,0,0,0,0,0,0,0,0,50,100,100,2,1,0,0,0,0,2,1,0,100,50,0,0,0,0,100,50,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,1,0,1,50,0,50,0,0,0,0,0,0,1,0,1,50,0,50,50,0,50,50,0,50,0,0,0,4.00,0.00,4.00,0.5,0,0.50,50,50,50,50,50,50,50,50,0.92,0.00,1.42,1.09,0.00,1.59,100,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,50,0,50,50,0,50,0
Luxembourg National Team,Luxembourg,2019,Luxembourg,3,1,2,0,0,0,0,1,1,0,2,0,2,0.33,1,0,0,0,0,113,3,8,-5,11,6,5,3,0,3,5,0,-5,90,30,0,34,30,36,0,0,0,1,1,0,2,0,2,1,1,0,8,6,2,5,0,5,45,48,43,34,12,22,12,6,6,22,6,16,45,16,29,1,1,0,5,2,3,-4,-1,-3,0,0,0,0,0,0,3,1,2,0,0,0,3.67,6,2.5,1,3,0,2.67,3,2.5,2,3,1.5,0.33,1,0,1.67,2,1.5,3,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,2,2,100,67,67,67,33,33,100,100,100,100,100,100,100,50,50,50,0,0,0,33,33,33,67,67,0,0,0,0,0,0,0,50,50,50,100,100,3,2,1,1,1,1,2,1,0,100,67,33,100,100,100,100,50,0,0,0,0,94,0,0,0,33,100,0,67,0,100,33,100,0,0,0,0,0,0,0,2,0,2,67,0,100,1,1,0,33,100,0,0,0,0,0,0,0,100,100,100,2.67,6.00,1.00,1.67,0,2.50,67,33,33,33,33,33,0,0,1.27,1.36,1.22,1.82,1.66,1.91,100,1,0,0,0,0,0,0,0,2,0,1,1,3,0,1,2,0,0,33,100,0,67,0,100,0
Northern Ireland National Team,Northern Ireland,2019,Northern Ireland,2,1,1,0,2,1,1,0,0,0,0,0,0,3,3,3,0,0,0,42,4,2,2,6,1,5,1,3,0,2,1,1,45,90,30,90,0,45,1,1,0,1,0,1,0,0,0,2,1,1,6,4,2,3,2,1,41,47,35,15,8,7,8,3,5,7,5,2,23,9,14,4,1,3,0,0,0,4,1,3,2,1,1,0,0,0,0,0,0,3,3,3,3,1,5,2,1,3,1,0,2,2,1,3,2,1,3,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,2,0,1,1,1,1,1,0,0,0,0,0,1,100,50,50,50,50,0,100,0,0,0,0,0,100,100,100,100,100,0,0,50,50,50,50,100,0,100,100,100,100,100,0,0,0,0,0,100,2,1,1,1,0,0,1,1,1,100,50,50,100,0,0,100,100,100,100,100,100,25,50,100,0,50,0,100,0,0,0,100,100,100,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3.00,4.00,2.00,1.5,2,1.00,50,50,50,50,50,50,0,0,1.03,1.09,0.96,1.91,1.46,2.35,100,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ukraine National Team,Ukraine,2019,Ukraine,2,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,50,3,2,1,5,5,0,3,0,2,0,1,0,60,60,0,90,90,0,1,1,0,1,1,0,0,0,0,1,1,0,15,15,0,1,1,0,69,69,0,26,26,0,12,12,0,14,14,0,5,5,0,0,0,0,2,2,0,-2,-2,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,2.5,2.5,0,1.5,1.5,0,1,1,0,1,1,0,0,0,0,1,1,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,1,2,2,0,0,0,0,0,0,100,50,50,50,0,0,100,50,50,50,0,0,0,0,0,0,0,0,0,50,50,50,100,100,0,50,50,50,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,50,50,0,50,50,0,0,0,0,50,50,0,0,50,50,0,50,50,0,0,0,0,50,50,0,1,1,0,50,50,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,0,7.50,7.50,0.00,0.5,0.5,0.00,100,100,100,50,0,0,0,0,1.49,2.01,0.00,0.74,1.24,0.00,100,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,50,50,0,0,0,0,0
Moldova National Team,Moldova,2019,Moldova,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,126,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,90,0,90,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,50,0,50,8,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,2.00,0.00,2.00,0,0,0.00,100,0,0,0,0,0,0,0,0.00,0.00,0.54,0.00,0.00,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,0
