team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
United Arab Emirates National Team,UAE,2021,UAE,4,1,3,0,2,1,1,0,0,0,2,0,2,1.5,3,1,2,0,0,10,3,7,-4,10,3,7,2,1,1,6,1,-5,120,45,273,51,90,45,1,0,1,1,1,0,2,0,2,2,1,1,16,2,14,9,2,7,62,56,64,45,15,30,16,6,10,29,9,20,0,0,0,2,2,0,6,0,6,-4,2,-6,1,1,0,1,0,1,2,0,2,1,3,0.33,2.5,3,2.33,0.75,2,0.33,1.75,1,2,2,2,2,0.5,2,0,1.5,0,2,4,2,2,1,1,0,1,1,1,0,0,0,3,1,1,1,1,0,0,2,2,3,3,4,0,0,0,1,1,1,0,2,2,2,2,3,100,50,50,25,25,0,100,100,100,0,0,0,100,33,33,33,33,0,0,50,50,75,75,100,0,0,0,100,100,100,0,67,67,67,67,100,3,2,1,1,1,0,2,1,1,75,50,25,100,100,0,67,33,33,50,100,33,105,25,0,33,25,100,0,50,0,67,50,100,33,2,1,1,50,100,33,3,0,3,75,0,100,0,0,0,0,0,0,25,100,0,25,0,33,50,0,67,4.00,2.00,4.67,2.25,2,2.33,50,50,50,50,0,0,0,0,1.31,1.65,1.20,1.58,2.00,1.44,100,0,0,2,0,0,0,0,0,1,2,0,1,1,2,1,0,0,0,0,0,0,50,0,67,0
Kuwait National Team,Kuwait,2021,Kuwait,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,42,0,42,6,0,6,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,0.00,2.00,0,0,0.00,100,100,100,100,100,0,0,0,0.00,0.00,0.86,0.81,0.00,1.81,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
Algeria National Team,Algeria,2021,Algeria,6,2,4,0,4,1,3,2,1,1,0,0,0,2.33,2,2.5,1,0,0,1,13,4,9,17,6,11,5,8,1,3,4,5,41,36,45,134,180,120,3,1,2,3,1,2,0,0,0,6,2,4,41,11,30,15,6,9,52,54,51,77,22,55,39,13,26,38,9,29,9,9,0,4,4,0,0,0,0,4,4,0,2,2,0,4,0,4,0,0,0,1.67,3,1,2.83,3,2.75,2.17,2.5,2,0.67,0.5,0.75,0.67,2,0,0.67,2,0,0,0,0,6,6,3,2,0,0,2,2,1,1,0,0,4,4,2,1,0,0,0,0,3,4,6,6,0,0,1,1,2,2,0,0,2,3,4,4,100,100,50,33,0,0,100,100,50,50,0,0,100,100,50,25,0,0,0,0,50,67,100,100,0,0,50,50,100,100,0,0,50,75,100,100,2,1,1,2,1,1,0,0,0,33,17,17,100,50,50,0,0,0,67,50,75,20,50,50,50,50,50,50,0,0,0,100,100,100,6,2,4,100,100,100,4,0,4,67,0,100,0,0,0,0,0,0,33,100,0,67,0,100,0,0,0,6.83,5.50,7.50,3,6,2.25,100,100,100,83,67,33,33,33,1.73,1.58,1.80,1.12,0.62,1.36,33,0,2,0,1,2,1,2,0,2,0,0,0,0,0,1,1,0,1,33,50,25,0,0,0,33
Libya National Team,Libya,2021,Libya,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,90,90,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,47,47,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,3.00,0.00,0,0,0.00,100,100,100,0,0,0,0,0,0.00,0.24,0.00,0.00,0.38,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
Comoros National Team,Comoros,2021,Comoros,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,1,5,-4,6,0,6,0,1,0,5,0,-4,90,0,90,18,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
Morocco National Team,Morocco,2021,Morocco,4,3,1,0,3,2,1,1,1,0,0,0,0,2.5,2.33,3,1,0,0,5,11,2,9,13,9,4,7,4,2,0,5,4,33,39,23,180,134,0,3,2,1,1,1,0,0,0,0,3,2,1,37,21,16,6,6,0,61,59,66,52,39,13,24,17,7,28,22,6,0,0,0,5,2,3,0,0,0,5,2,3,3,2,1,1,1,0,0,0,0,2.5,2.33,3,3.25,3,4,2.75,2.33,4,0.5,0.67,0,1.25,0.67,3,1.25,0.67,3,0,0,0,4,3,3,3,0,0,3,2,2,2,0,0,1,1,1,1,0,0,0,1,1,1,4,4,0,1,1,1,3,3,0,0,0,0,1,1,100,75,75,75,0,0,100,67,67,67,0,0,100,100,100,100,0,0,0,25,25,25,100,100,0,33,33,33,100,100,0,0,0,0,100,100,3,1,1,2,0,0,1,1,1,75,25,25,67,0,0,100,100,100,75,67,100,-25,75,67,100,25,33,0,0,0,0,75,67,100,4,3,1,100,100,100,1,1,0,25,33,0,0,0,0,0,0,0,75,67,100,25,33,0,0,0,0,9.25,7.00,16.00,1.5,2,0.00,75,75,75,75,50,50,50,50,1.87,1.85,1.91,0.73,0.86,0.34,25,1,0,1,1,2,1,2,0,2,0,0,0,0,0,0,1,0,0,25,33,0,0,0,0,50
Egypt National Team,Egypt,2021,Egypt,6,3,3,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,2,0,0,4,10,3,7,13,5,8,4,6,1,2,3,4,54,68,45,180,273,134,3,2,1,2,1,1,2,1,1,2,1,1,41,22,19,9,3,6,57,58,57,121,85,36,57,36,21,64,49,15,10,0,10,4,1,3,2,1,1,2,0,2,1,0,1,4,3,1,1,0,1,1.17,1,1.33,2.17,1.67,2.67,1.67,1.33,2,0.5,0.33,0.67,1,0.67,1.33,0.67,0.33,1,0.33,0.33,0.33,5,3,2,2,1,0,2,1,1,1,0,0,3,2,1,1,1,0,1,3,4,4,5,6,1,2,2,2,3,3,0,1,2,2,2,3,83,50,33,33,17,0,67,33,33,33,0,0,100,67,33,33,33,0,17,50,67,67,83,100,33,67,67,67,100,100,0,33,67,67,67,100,3,2,1,1,1,0,2,1,1,50,33,17,33,33,0,67,33,33,50,67,33,7,50,67,33,33,33,33,33,33,33,33,33,33,4,2,2,67,67,67,4,2,2,67,67,67,1,1,0,17,33,0,17,0,33,67,100,33,17,0,33,6.83,7.33,6.33,1.5,1,2.00,100,83,83,83,67,50,33,0,2.78,3.78,1.79,1.03,1.24,0.82,17,1,1,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,1,33,33,33,17,0,33,0
Tunisia National Team,Tunisia,2021,Tunisia,6,5,1,0,4,4,0,0,0,0,2,1,1,2,2.4,0,1,0,0,3,9,6,3,15,13,2,9,0,4,2,5,-2,60,50,0,90,113,45,2,2,0,2,2,0,2,1,1,4,4,0,45,33,12,12,9,3,54,51,64,92,78,14,40,35,5,52,43,9,0,0,0,5,5,0,2,1,1,3,4,-1,3,3,0,2,2,0,1,0,1,1.83,2.2,0,2.5,2.6,2,1.5,1.8,0,1,0.8,2,1.17,1.2,1,0.83,1,0,0.33,0.2,1,6,4,2,1,1,1,5,3,2,1,1,1,1,1,0,0,0,0,0,2,4,5,5,5,0,2,3,4,4,4,0,0,1,1,1,1,100,67,33,17,17,17,100,60,40,20,20,20,100,100,0,0,0,0,0,33,67,83,83,83,0,40,60,80,80,80,0,0,100,100,100,100,4,1,1,3,1,1,1,0,0,67,17,17,60,20,20,100,0,0,67,80,0,20,33,40,0,33,40,0,33,20,100,67,80,0,4,4,0,67,80,0,3,2,1,50,40,100,1,1,0,17,20,0,50,60,0,33,40,0,17,0,100,7.50,6.60,12.00,2,1.8,3.00,83,83,83,83,67,50,50,17,2.05,2.05,2.02,1.11,1.18,0.77,50,1,1,0,1,2,1,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,33,20,100,17
Mauritania National Team,Mauritania,2021,Mauritania,4,2,2,0,2,1,1,0,0,0,2,1,1,1.5,1.5,1.5,4,0,0,9,5,7,-2,12,3,9,2,3,1,6,1,-3,72,90,60,51,180,30,1,1,0,2,0,2,1,1,0,2,1,1,11,3,8,4,1,3,42,44,40,26,10,16,18,8,10,8,2,6,0,0,0,2,1,1,3,0,3,-1,1,-2,1,1,0,2,1,1,1,0,1,1.25,2,0.5,3,1.5,4.5,1.25,1,1.5,1.75,0.5,3,1.25,0.5,2,0.5,0.5,0.5,0.75,0,1.5,4,3,2,1,1,1,2,1,0,0,0,0,2,2,2,1,1,1,0,1,2,3,3,3,0,1,2,2,2,2,0,0,0,1,1,1,100,75,50,25,25,25,100,50,0,0,0,0,100,100,100,50,50,50,0,25,50,75,75,75,0,50,100,100,100,100,0,0,0,50,50,50,2,1,1,1,0,0,1,1,1,50,25,25,50,0,0,50,50,50,50,50,50,26,25,50,0,50,0,100,25,50,0,50,50,50,3,2,1,75,100,50,2,1,1,50,50,50,1,0,1,25,0,50,25,50,0,50,50,50,25,0,50,2.75,1.50,4.00,1.33,1,1.50,50,25,0,0,0,0,0,0,0.95,0.84,1.07,1.61,1.27,1.94,75,0,1,0,0,2,0,0,0,2,0,0,0,1,2,2,0,0,2,0,0,0,50,50,50,0
Sudan National Team,Sudan,2021,Sudan,4,1,3,0,1,0,1,0,0,0,3,1,2,0.75,0,1,4,0,0,13,1,10,-9,11,5,6,0,1,5,5,-5,-4,360,0,273,36,18,54,1,0,1,0,0,0,3,1,2,0,0,0,11,2,9,7,4,3,42,25,48,14,2,12,6,0,6,8,2,6,0,0,0,0,0,0,6,3,3,-6,-3,-3,0,0,0,1,0,1,2,1,1,0.33,0,0.5,2.75,5,2,0.25,0,0.33,2.5,5,1.67,2,3,1.5,0,0,0,2,3,1.5,4,2,2,2,1,0,1,1,1,1,1,0,3,1,1,1,0,0,0,2,2,2,3,4,0,0,0,0,0,1,0,2,2,2,3,3,100,50,50,50,25,0,100,100,100,100,100,0,100,33,33,33,0,0,0,50,50,50,75,100,0,0,0,0,0,100,0,67,67,67,100,100,2,2,2,1,1,1,1,1,1,67,67,67,100,100,100,50,50,50,25,0,33,-100,25,0,33,0,0,0,75,100,67,0,0,0,1,0,1,33,0,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,33,0,50,67,100,50,2.75,2.00,3.00,3.5,4,3.00,100,100,100,25,25,25,25,0,0.51,0.32,0.57,1.74,3.19,1.26,75,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,0,2,0,0,0,0,75,100,67,0
Djibouti National Team,Djibouti,2021,Djibouti,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,90,0,90,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,36,0,36,6,0,6,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.50,0.72,0.00,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
South Sudan National Team,South Sudan,2021,South Sudan,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,0,3,-3,3,0,3,0,0,0,3,0,-3,0,0,0,30,0,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
Somalia National Team,Somalia,2021,Somalia,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,1,2,-1,3,0,3,0,1,0,2,0,-1,90,0,90,45,0,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,6,0,6,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.02,0.00,0.92,1.01,0.00,2.01,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
